"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"LOC100261025",5545.23618549632,0.806409554107375,0.185151006877896,4.35541544010715,1.32814781654998e-05,7.73386485768815e-05
"LOC100242328",1228.6811819493,0.0623004121351913,0.206078210068139,0.302314408275343,0.762412395692564,0.83600603663872
"LOC104881224",52.4337092955605,0.223237115493962,0.611738047081548,0.364922725599578,0.715169089850304,0.800007474933908
"LOC100264615",144.265840838502,0.527779787662022,0.347419193679857,1.51914401179678,0.128726250521826,0.217473495396922
"LOC100262823",39.9895276085536,-0.788205298312172,0.616712209647901,-1.27807636362864,0.201222502098623,0.309931114192314
"LOC104881223",152.489771708018,0.118599155879181,0.364766513696599,0.325137180705759,0.745077250208914,0.822174243053556
"LOC100259437",144.146533686329,-0.339348882407825,0.38081547731903,-0.891111056716672,0.37286959382352,0.500015850510247
"LOC100254321",1129.77555563562,0.0240260109843797,0.231443384960273,0.103809452097772,0.917320565310702,0.947609836958544
"LOC104881227",100.143159547572,-0.0334557039166866,0.403173253455358,-0.0829809607407181,0.933866678522315,0.957504559561797
"LOC104881228",7.2898246479022,-6.10564307915715,1.97373504124161,-3.09344615745196,0.00197846450105302,0.00653046162761924
"LOC100249224",2876.00224366854,0.0858177105063403,0.215532387458563,0.398166194502157,0.690507683132831,0.781576539652399
"LOC109123760",34.5524941492395,-0.14321065600662,0.652045886873555,-0.219632787951918,0.826157153753065,0.884442876913627
"LOC100244053",1758.21737983901,-0.0869869733605295,0.199519869333271,-0.435981507261462,0.662850146842525,0.760190837572299
"LOC109123762",22.902874813886,-0.725472154426743,0.772221474469737,-0.939461253554112,0.347493976646177,0.474058793527014
"LOC100266389",6231.38234419181,1.127866523135,0.241660464233355,4.66715367245963,3.05400917355643e-06,2.03840706631243e-05
"LOC100268121",30.3883281244714,-3.42380694449906,0.797177211729756,-4.29491321894401,1.74761684524432e-05,9.90637090043351e-05
"LOC100264457",370.027352989863,-0.84809669209352,0.291921770100186,-2.90521906537652,0.0036699614075095,0.0111273505110506
"LOC100261020",1214.83086685356,0.400409136145967,0.209841929180117,1.90814646867966,0.0563722881591359,0.112108037103518
"LOC109123737",30.3152330750755,-1.13224992327901,0.662452700595935,-1.70917851532713,0.0874178872980364,0.159120515229743
"LOC100267967",2106.80551746746,0.985143312071546,0.257748199492235,3.82211520395597,0.000132311846367096,0.00060406134336581
"LOC100247150",384.942112094595,-0.704463277638201,0.326661996898048,-2.15655106601845,0.0310406608079228,0.0681525316927244
"LOC100266046",4.5415706595234,-1.56253261654056,1.69296905229972,-0.922954034167385,0.356031159909523,0.483014469100647
"LOC100252264",113.278299013143,-0.501541454961325,0.425862923674146,-1.17770631600013,0.238913708068666,0.354875105017359
"LOC100253966",24.9387296265622,-0.563367052953748,0.773038187997696,-0.728770016411437,0.466142355441346,0.589875519936956
"LOC100259102",2.35579949296116,-4.47607111293754,2.76556235601246,-1.6185030517234,0.105554229685419,0.185079597279886
"LOC100241994",136.337363656554,-0.392704496383106,0.39603027461248,-0.991602212147472,0.321391609746962,0.446618343031625
"LOC100853315",1709.70077322513,0.500088155099975,0.237860141802837,2.10244621612351,0.0355142063438773,0.0761980318068027
"LOC100257397",1162.64070724786,1.2538142708866,0.382437879430515,3.27847825313133,0.00104368405634728,0.00372110347018936
"LOC100262508",1584.19861654986,0.540674373826655,0.21477913511774,2.51735054957858,0.0118241120789761,0.0301680223839027
"LOC100262520",6251.5328573942,1.14781115071043,0.245445726761235,4.67643566606885,2.91904118878844e-06,1.95755605788419e-05
"LOC100243842",78.6135293631613,-2.05545681271876,0.477496235066772,-4.30465553813494,1.67245756338414e-05,9.51367819975302e-05
"LOC109123616",3.08669269955962,3.75455119916349,2.3859691714886,1.57359585531485,0.115580912065487,0.199614909540212
"LOC100254096",490.771855626481,0.46808325453416,1.15668994691102,0.404674784097669,0.685716579718259,0.77802061565708
"LOC100262623",741.244937737005,-6.9983912895447,0.424378672458247,-16.4909118759573,4.26464395849544e-61,8.77741265639424e-59
"LOC100250496",38160.5525529856,0.825613951110903,0.238061702149568,3.46806707528366,0.000524216425559816,0.00203070661878801
"LOC100250591",185.714855031071,0.208165838308473,0.324470871813997,0.641554778537423,0.521162302865126,0.640103627506879
"LOC100260844",1073.67925037195,0.0627903355056442,0.208794937344992,0.300727289196173,0.763622457711596,0.836846528999009
"LOC100266053",2356.47870036978,0.559649375895638,0.195832559089621,2.85779534566323,0.00426595430188513,0.0126746988706928
"LOC100255674",489.189683223961,0.557438874995554,0.251139076066966,2.21964213504915,0.0264430696853255,0.0597045886247417
"LOC100267671",1763.13846834098,0.593964340791869,0.219797786930838,2.70232175257874,0.00688570933928166,0.0190130553385113
"LOC109123752",5.1737738736046,1.00754023115876,1.48458567004169,0.678667625244201,0.497348483744544,0.619061053437862
"LOC100250488",7.90825931688565,-2.55317070350482,1.4383808786015,-1.7750310376673,0.07589276249683,0.142141970791548
"LOC100255666",762.167519840466,0.33213877763687,0.219581592957804,1.51259845218763,0.130381687593765,0.219714588219257
"LOC109123669",4.78646093336914,0.245471321763508,1.63195526008959,0.150415472633748,0.880436834749696,0.922059854692067
"LOC100854862",5.22825263719561,-3.01385427753846,1.88123586787469,-1.60206082023268,0.109142160819224,0.190485547405738
"LOC100260745",2914.4643588656,0.743975586777323,0.224048118303481,3.32060627159377,0.000898221551974499,0.00325997690553104
"LOC100252260",168.313964671471,-1.04469479173594,0.345292569402105,-3.02553510938533,0.00248193587548024,0.00795231081529473
"LOC104881242",491.784988568523,0.00428068366212703,0.257890353133934,0.0165988514502668,0.986756640842743,0.991419421319639
"LOC100250492",3241.48363218842,0.163095617082366,0.19392609699168,0.841019437880831,0.400337045081727,0.527753039516146
"LOC100255669",567.639586835832,0.11094589330217,0.237045800634203,0.46803568342211,0.639759071951141,0.742243793633998
"LOC109123719",2.22426169018713,-4.39095432908017,3.47041474640045,-1.26525347831538,0.20578047747859,0.315102014447475
"LOC100259226",950.209583855384,0.0853294026716233,0.29004515200989,0.294193514631521,0.768610036061405,0.840522205305038
"LOC109123767",19.7274760245356,0.144850886168741,0.821687256000329,0.176284693611803,0.860070286451288,0.907598171438766
"LOC100854575",18.7916483634423,0.204556180406788,0.841592162532178,0.243058561514309,0.807960031821753,0.870450149709176
"LOC104881239",21.6285858384798,-0.919935381467132,0.775621804822839,-1.18606178390931,0.23559790113822,0.350916873800611
"LOC100852853",41.6929815933748,0.343121939072178,0.597225878924067,0.574526240708674,0.565611748734253,0.678218843882394
"LOC109123741",3.60216639075091,-0.130764069094008,2.22400293491188,-0.0587967160660197,0.953114024137112,0.969530913747456
"LOC104881237",5.41662843274341,-0.127401780073108,1.54363276373654,-0.0825337366931218,0.934222291836279,0.957699465119917
"LOC104881250",16.6065171289632,1.16757831991618,0.952444581611779,1.22587533433214,0.220245592147499,0.332446176826414
"LOC100243374",25.2435340336562,-0.658840382368667,0.722440003057607,-0.911965532888868,0.361786861886487,0.489152257575997
"LOC100257441",213.01775437022,2.11680233040931,0.390458484991417,5.42132495969665,5.91589064757192e-08,5.50270190061743e-07
"LOC104881236",8.98871452395463,-1.53537163602991,1.24058974988142,-1.2376143170429,0.215859103220514,0.327594188022016
"LOC109123673",15.393684631176,1.16888058104191,0.906596852349784,1.28930580115331,0.197291794994373,0.30526833233137
"LOC100855275",1087.25286401642,0.592541916491367,0.211890929384362,2.79644776778773,0.00516677617930229,0.0149165790231323
"LOC100260928",2.1675702591603,-2.71232271451522,2.76712646157065,-0.980194708186803,0.326990016168346,0.452537072318073
"LOC100267759",96.2033730341582,0.830013318219136,0.414327945940721,2.00327621236027,0.0451476492864733,0.0932101750725658
"LOC100253935",126.350077780545,-1.18699529964181,0.408490479521026,-2.90580897022036,0.00366305006334272,0.0111108592489388
"LOC109123726",10.8880372314027,0.632314483491541,1.05427060614332,0.599764879915072,0.548662942145771,0.663908552120805
"LOC104881231",49.3356213349509,-0.783639364677635,0.539326064534819,-1.452997391019,0.146224478388366,0.240311019731613
"LOC100260814",1376.08430750963,0.466757473313508,0.206391223772184,2.26151802766923,0.0237271976381892,0.0544811110069577
