"","Row.names","AF_A","AF_B","CO_A","CO_B","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"1479","LOC100855035",14.2352748171976,31.5062724126458,73.4513219374394,55.4156059618944,43.6521187822943,1.49084679546831,0.636499479426367,2.34225925339626,0.0191673954255716,0.0454718282086243
"1480","LOC100855061",1637.05660397773,684.846868759091,2737.20941907489,3979.53320313854,2259.66152373756,1.53266930367336,0.382661364650279,4.00528886702241,6.19417386459818e-05,0.0003084145509006
"1481","LOC100855084",28.4705496343952,42.2847340274983,138.868905537971,150.083932813464,89.9270305033322,2.0275699974824,0.444018683283862,4.56640694145335,4.96155145104845e-06,3.17943744273244e-05
"1482","LOC100855110",256.234946709557,276.094439826607,765.500495816751,787.363401375249,521.298320932041,1.544321464293,0.23939050145908,6.45105572226298,1.11073647399427e-10,1.52776875888397e-09
"1483","LOC100855121",1396.83634143752,1363.8899504948,2678.67789690599,3255.6668502613,2173.7677597749,1.10405086224569,0.213205104642151,5.1783509785038,2.23855784604569e-07,1.86670164399538e-06
"1484","LOC100855137",86.3013535792605,90.3732550783788,162.970120548694,218.198948474959,139.460919420323,1.10910511647738,0.366382606567592,3.02717731845376,0.00246849109174063,0.0079137125909102
"1485","LOC100855141",7501.10012398707,5618.89495106581,11582.35532801,14723.2338090008,9856.39605301592,1.00363502458466,0.241345688814639,4.15849576395575,3.20350172446458e-05,0.000170732766106116
"1486","LOC100855145",881.697333990177,694.796217942032,1727.2537424351,1618.59749080367,1230.58619629274,1.08591221910785,0.231110293643587,4.69867526014448,2.61854427423889e-06,1.77504856851814e-05
"1487","LOC100855149",677.954963169036,404.606866772925,1602.1569597604,2121.95591162421,1201.66867533164,1.78288699222184,0.306336967682039,5.82001906499375,5.8840915382522e-09,6.31354656047534e-08
"1488","LOC100855218",75.6248974663623,48.9176334827922,111.324659811432,145.465965649973,95.3332891026397,1.04544338924634,0.445199663926654,2.34825736395564,0.0188614835971325,0.0448648863878
"1489","LOC100855233",2186.89409379198,1724.5538583764,4503.48417628925,6398.19350501706,3703.28140836867,1.47885390582989,0.256758694455285,5.75970332364903,8.42619047735015e-09,8.83598667935189e-08
"1490","LOC100855240",14909.6709616624,13325.4950056854,32652.5556319076,30778.7511446688,22916.618185981,1.16771246036626,0.189729531483493,6.15461626472131,7.52594963415709e-10,9.22399157918613e-09
"1491","LOC100855285",10911.338147382,8639.35154052025,19508.2120358218,25603.1644461861,16165.5165424775,1.20629034044367,0.236468722383991,5.10126805897327,3.37385308810062e-07,2.7211982156964e-06
"1492","LOC100855315",79.1837161706617,82.9112431911732,184.775981748871,153.547408186082,125.104587324197,1.06142122220317,0.367900717696659,2.88507516062618,0.00391320225016422,0.0117593441656116
"1493","LOC100855331",2896.87842529971,1477.47835366671,9443.08557658206,12265.3207862326,6520.69078544528,2.31123824610611,0.324211094805988,7.12880676550933,1.01242747251531e-12,1.71824272696751e-11
"1494","LOC100855343",1469.79212487565,1262.73823380157,3678.30448139833,4310.87234711903,2680.42679679865,1.54791328870455,0.215132648516427,7.19515749645205,6.23887074033851e-13,1.07494698296243e-11
"1495","LOC100855389",32.9190730147695,27.3607102530872,63.122229789987,80.814425361096,51.0541096047349,1.2565577072339,0.534178740338711,2.35231695375437,0.0186568698376437,0.0444763117957517
"1496","LOC100855398",1879.94598054616,1558.73137199406,3743.72206499887,3577.77005991481,2690.04236936347,1.09039738759419,0.209804346145437,5.19721067569459,2.02301050427183e-07,1.69979592550982e-06
"1497","LOC104877303",72.9557834381378,160.018699358964,212.320227475411,452.560782022138,224.463873073663,1.51165429380623,0.484183203332954,3.1220709091115,0.00179583678773885,0.00598788584306444
"1498","LOC104877317",183.279163271419,72.1327815763207,293.805287749758,286.313964136454,208.882799183488,1.18505120247231,0.448020218301399,2.64508420393449,0.00816705908188219,0.0219968814634821
"1499","LOC104877325",56.0513945927156,63.0125448252917,136.573551727426,113.140195505534,92.194421662742,1.06808084950633,0.414220789064864,2.57853028554556,0.00992216017388959,0.0260147893846972
"1500","LOC104877369",257.124651385632,214.740119865139,522.192991898983,674.223205869715,417.070242254867,1.34267563560461,0.280816726697416,4.78132357497125,1.74144795939031e-06,1.22488422592933e-05
"1501","LOC104877381",155.698318313099,174.113610701464,294.95296465503,383.291274569769,252.014042059841,1.03979956634352,0.307359775707385,3.38300470173899,0.000716974048171206,0.00266671471177856
"1502","LOC104877399",13.3455701411228,4.14556215955866,28.6919226318123,76.1964581976048,30.5948782825246,2.59073220337587,0.861087701681115,3.00867402741666,0.00262390477887633,0.00834694452631166
"1503","LOC104877408",296.271657132925,209.765445273668,632.369974805143,782.745434211758,480.288127855874,1.48429604489155,0.29123565934957,5.09654637830578,3.45905849712355e-07,2.78100441672149e-06
"1504","LOC104877410",124.558654650479,113.588403171907,201.991135327958,290.931931299946,182.767531112573,1.04972919331732,0.349720445536365,3.00162374466655,0.00268543868659423,0.00851398009585398
"1505","LOC104877500",27.5808449583204,40.6265091636749,81.4850602743469,76.1964581976048,56.4722181484867,1.20721259006771,0.518599582306219,2.32783178246929,0.0199210377228495,0.0469852749183608
"1506","LOC104877514",387.911238768635,408.752428932484,670.243312679135,980.163530451007,611.767627707815,1.05067246912081,0.27819312397764,3.77677368188747,0.000158872970088073,0.0007083269087818
"1507","LOC104877534",576.528630096503,237.126155526755,925.027585649628,1020.57074313155,689.81327860111,1.25833970133262,0.387525232158007,3.24711682469119,0.0011658052599154,0.00410033106796405
"1508","LOC104877552",46.2646431558923,25.7024853892637,95.2571831376167,160.474358931319,81.924667653523,1.83165980001488,0.521507599056407,3.51223990470898,0.000444346697736731,0.00175782093950019
"1509","LOC104877740",136.124815439452,87.8859177826436,260.522657496855,489.504519330067,243.509477512255,1.7443433330065,0.408608875302278,4.26898052989201,1.96368406792071e-05,0.000110071322846558
"1510","LOC104877832",286.484905696102,187.379409612052,553.180268341341,918.975465534749,486.505012296061,1.63600570690657,0.348537042491718,4.69392204401185,2.68016202439163e-06,1.81185035032029e-05
"1511","LOC104877863",281.146677639653,200.645208522639,421.197424235004,585.327337972509,372.079162092451,1.06348831728446,0.316808384641995,3.35688185300473,0.000788267885137246,0.00289808134451238
"1512","LOC104877895",277.587858935353,196.499646363081,461.366115919541,542.611141710216,369.516190732048,1.0832096836755,0.298277730442332,3.63154729006805,0.000281727018200683,0.00117356020093164
"1513","LOC104878144",353.212756401716,310.9171619669,572.690775730973,813.916712565324,512.684351666228,1.06220543241715,0.282790244286663,3.75616010055991,0.000172540338146521,0.000761316167537953
"1514","LOC104878147",487.558162489018,245.417279845873,713.855035079489,846.242482709762,573.268240031036,1.0904530347437,0.350701833442222,3.10934512101246,0.00187502559434232,0.00622260033068164
"1515","LOC104878163",2521.42305199613,1988.21161172433,4527.58539129998,5079.76387984032,3529.24598371519,1.09122283980423,0.221148716508684,4.93433946636258,8.04224601905763e-07,6.03501656849402e-06
"1516","LOC104878187",120.99983594618,78.7656810316146,259.374980591583,426.007470832063,221.28699210036,1.77977477392189,0.390221545854799,4.56093414837769,5.09265515338089e-06,3.2524037425259e-05
"1517","LOC104878311",9.78675143682336,18.2404735020581,47.0547531161721,57.72458954364,33.2016418996734,1.89856238478657,0.682995122704851,2.77975979867578,0.00543991200897028,0.0155701147766229
"1518","LOC104878317",30027.5328175262,16957.0074574587,46251.3792824814,53225.5350346087,36615.3636480188,1.08218878595934,0.289930180164186,3.73258411851605,0.000189525373439406,0.000826056594497861
