"","Row.names","A1_A","A1_B","F1_A","F1_B","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"579","LOC100243690",331.672125402552,307.963898781701,142.088549696471,175.873663341088,239.399559305453,-1.00839594326196,0.346615057549558,-2.90926756151607,0.0036227666572839,0.0120137774609171
"580","LOC100243697",11.916363786918,20.8620705626314,64.5857044074867,90.4209229606725,46.9462654294272,2.24153052162719,0.680952852615654,3.29175582864085,0.000995640144314628,0.00390796041815279
"581","LOC100243702",1835.12002318537,1453.39091586332,7465.11380328381,8266.06217703115,4754.92172984091,2.25811963740237,0.245886579237602,9.18358230206755,4.16983581986689e-20,1.71886101132054e-18
"582","LOC100243704",1468.69183673765,1466.30553097352,5550.39607415724,5625.96995388272,3527.84084893778,1.92902022442465,0.224600689443545,8.58866564124917,8.79851565926922e-18,2.90625518886469e-16
"583","LOC100243706",2718.91700404846,2518.34994648907,7263.40768028812,5542.50448653441,4510.79477934002,1.28992411577711,0.250698824908069,5.14531376942084,2.67074034603196e-07,2.38776056892351e-06
"584","LOC100243710",760.6612217316,837.463118299916,1610.66810530055,1694.15025986755,1225.7356762999,1.04819214135598,0.246623852480345,4.25016530564299,2.13612807706693e-05,0.00012993756395004
"585","LOC100243717",590.853037768018,1259.67168921031,120.228772820091,124.204564506418,523.73951607621,-2.92041869155269,0.397621583343254,-7.34471873231185,2.06192237400285e-13,4.54300443323563e-12
"586","LOC100243725",2308.79548371537,1842.81623303244,793.90735110126,1023.44561153289,1492.24116984549,-1.19183284084482,0.27428419168504,-4.34524802002952,1.3911838636552e-05,8.8225266712762e-05
"587","LOC100243726",49.6515157788251,118.218399854911,4.96813110826821,12.9172747086675,46.438830362668,-3.23048074167284,0.80328317827148,-4.02159640467544,5.78050407499358e-05,0.000316582139865426
"588","LOC100243740",66.5330311436256,68.5468032772173,19.8725244330728,11.9236381926162,41.718999261633,-2.08688466869672,0.693428263730084,-3.00951775093643,0.00261662788061174,0.00906424770903835
"589","LOC100243742",466.724248320956,332.799697070548,1144.657407345,952.897418893241,724.269692907435,1.39149292143732,0.301400220285798,4.61676146128181,3.89774857337049e-06,2.79128196162054e-05
"590","LOC100243744",493.536066841521,354.655199564733,10.9298884381901,4.96818258025673,216.022334356175,-5.73746339413221,0.533343064448737,-10.757547583491,5.46039717236737e-27,3.85408243927516e-25
"591","LOC100243747",843.08273792445,608.973774042525,236.483040753567,219.593670047348,477.033305691972,-1.67074995557134,0.314278726665572,-5.31614078145736,1.05991156699482e-07,1.02752679911652e-06
"592","LOC100243753",126.114850078216,149.014789733081,493.83223216186,466.015526028081,308.74434950031,1.80269755498602,0.323518687682148,5.57215896213433,2.51601684357729e-08,2.71670396271609e-07
"593","LOC100243755",40.7142429386366,35.7635495359395,1.98725244330728,1.98727303210269,20.1130794874965,-4.26617990640326,1.14240158488904,-3.73439599772407,0.00018816622788655,0.00090814583497261
"594","LOC100243757",243.292427316243,216.568161078745,811.792623091025,629.965551176554,475.404690665642,1.64855941465631,0.30577954720816,5.39133316700888,6.99368708633554e-08,6.98188632400624e-07
