"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"LOC100255515",522.53404539796,-0.13938073643547,0.287872001020842,-0.484176078052755,0.628260912654647,0.738724369824695
"LOC100260583",694.931375609997,0.417998738808552,0.283024490037394,1.47689953881138,0.139702568594028,0.241867361204705
"LOC100262357",61.8305591119527,-3.29601813275347,0.765342709618444,-4.30659114058416,1.65789638021257e-05,0.000103315500571115
"LOC100245214",3688.06265850064,2.12953314107889,0.254627734128375,8.36331968459196,6.09776932759811e-17,1.85852617869642e-15
"LOC100267520",806.195363519931,0.749482607007142,0.321737173926644,2.32948713342656,0.0198332738415861,0.0500020223834247
"LOC100265800",1093.54069745588,0.352936620882172,0.249589398080532,1.41406896124768,0.157341655482803,0.265393656019794
"LOC104877473",46.192130027955,-0.930178196241357,0.658581550307899,-1.41239637795271,0.157833282369204,0.265888477358589
"LOC100246880",3940.65524446303,0.666078569590563,0.239288591782515,2.78357845908488,0.00537628575829413,0.0168064280207995
"LOC104877475",52.3958506657402,-2.768095915985,0.642340778045914,-4.30938842837584,1.63706621581898e-05,0.000102175687239884
"LOC100250338",1751.24302796599,0.49433944209748,0.27599693758255,1.791104808725,0.0732764776469582,0.14533494588771
"LOC100252016",94.6116400054442,-5.54252925661034,0.73354770685902,-7.55578567663024,4.16338929387495e-14,9.82512273665074e-13
"LOC104877548",36.2528867522594,-7.17930120612868,1.60747754969262,-4.46619065224364,7.962465796323e-06,5.32666983567787e-05
"LOC100257142",37.0071967081616,0.489281909167223,0.726278582742939,0.673683515930417,0.500512544015181,0.632153596748251
"LOC100262249",119.936501107893,-2.65889054397074,0.459212303385413,-5.79011172908221,7.03396184677651e-09,8.32814458562426e-08
"LOC100255517",847.194993438965,0.682062188910894,0.269355046405057,2.53220497634638,0.0113347709353463,0.0313674855049425
"LOC100267631",20.1182387333411,0.615230754443438,0.918498465409151,0.669822299778562,0.502971076253936,0.634263175145699
"LOC100260586",3146.62776859568,-0.598676706106649,0.263749717625896,-2.26986671870418,0.0232156709656906,0.0569005180092209
"LOC100265802",1001.79585725218,-1.39502946523135,0.281205387441848,-4.9608916739543,7.01703179581821e-07,5.84007495261394e-06
"LOC104877478",1242.3085150106,0.0386130622760508,0.293072450160181,0.131752616989234,0.895179965893958,0.931387203575197
"LOC100255638",158.953860192576,0.473656608332244,0.386651113916759,1.22502326072237,0.220566456543553,0.344320568045174
"LOC100243485",8.94048234128233,-1.37800598327887,1.34762762704198,-1.02254209963295,0.306524397654028,0.441314399027228
"LOC100260711",1201.58073650091,0.388189549249489,0.248507061942446,1.56208659108204,0.1182675912875,0.213254828463548
"LOC100265919",473.65585004685,1.46990289864857,0.376451795048749,3.90462449105395,9.43718033088848e-05,0.000490284916157419
"LOC100243596",482.071019967098,0.097212908870124,0.294819760307848,0.329736747525387,0.741598884682816,0.826070278768455
"LOC100248623",713.475187624545,-1.14583568623181,0.263590741112485,-4.34702554951592,1.37996150089425e-05,8.76794237270648e-05
"LOC100264146",110.76357567398,-0.298039473315875,0.445771745669152,-0.668592112917532,0.503755705121952,0.635133172311701
"LOC100250342",27.5617571745399,-5.16930101068242,1.18680451930863,-4.35564655053198,1.3267471483988e-05,8.46996053227237e-05
"LOC100255520",70.7853249727957,0.19313456394414,0.599875643816027,0.321957668952086,0.747484763657019,0.83021476168324
"LOC100260590",47.6860677373017,0.610674262332554,0.642349336992374,0.950688709654266,0.341762421250029,0.479521020148258
"LOC100265805",15.8948214948326,-0.362026037968597,1.10283293675108,-0.328269156555222,0.742708162686756,0.826985353736676
"LOC109121537",39.9852056977004,-0.23292267836259,0.658981849084555,-0.353458412680352,0.723744801073731,0.811665853732462
"LOC100253721",23.8440869986836,1.06874460421019,0.848185782515775,1.26003598060819,0.207656382808514,0.328811067110837
"LOC100258871",143.808091481728,0.35608282086167,0.555444080397113,0.641077713182379,0.521472193322694,0.65086149040636
"LOC100264036",1489.17549702112,0.0342318073165533,0.265216812875746,0.129071030397273,0.897301444629356,0.932629733396927
"LOC100241759",751.544371236317,0.134147015311976,0.275400360772273,0.487098182935574,0.626188754043809,0.737149635787995
"LOC100246887",62.094284325683,0.957462341372116,0.574886688145163,1.66548010436858,0.0958170097170236,0.18018649784684
"LOC104877480",58.6172817908968,0.882854853447849,0.680578448139406,1.29721247544855,0.194558089398283,0.313148545874208
"LOC100250462",830.777201490049,0.278314798345189,0.258804845874214,1.07538480357689,0.282202482567178,0.415440004739551
"LOC100243601",46.6884084912239,-1.84163007994686,0.719430492315131,-2.55984434857701,0.0104719053626673,0.0294372342475425
"LOC100246997",835.471301546267,-0.521461513817795,0.343139265578383,-1.51967893542827,0.128591688255079,0.227394180586598
"LOC100267526",373.787131274857,-0.062767984686982,0.385505113454327,-0.162820109244591,0.870660074660778,0.91572431484507
"LOC100250347",176.344087672188,0.72237012992363,0.377999932291043,1.91103243205726,0.0560004131946177,0.116458628328639
"LOC100255526",1013.93051493557,2.05277896742427,0.311649155814068,6.58682665788758,4.49326346217392e-11,7.39055501268117e-10
"LOC100260595",197.9582611911,0.989658079166574,0.421915421269239,2.34563144477964,0.0189948796040679,0.0482328954955098
"LOC100265810",11.9215197595959,-0.866331827054857,1.31655996315479,-0.658026866455001,0.510520867622711,0.641171116507364
"LOC100252018",1426.6771689307,1.06279605998499,0.250745949945438,4.23853729328929,2.24980813964945e-05,0.000135948154212041
"LOC100246883",1795.7268687304,0.788210724413978,0.234436216931888,3.36215425555592,0.000773369077092081,0.00312831135225906
"LOC100241756",1486.01489336795,0.677737910386994,0.286806709115943,2.36304761655005,0.0181253405798465,0.046262353317212
"LOC104877551",384.460534537215,0.0751520214249823,0.295925524192933,0.253955861461905,0.799529657831762,0.867260102288688
"LOC104877488",91.6325889276766,-2.04381081851585,0.551613444489738,-3.70515047980103,0.000211265270868726,0.00100778093165646
"LOC100252025",20.6143497015525,0.527844185538747,0.888339117323046,0.594192212462029,0.552383560794834,0.67766955595224
"LOC100257153",2441.11810068042,-0.0490554052906292,0.237650127375513,-0.206418594563244,0.836463947222785,0.892384390273101
"LOC100257144",496.509158276702,0.978910037095172,0.351615958144274,2.78403188029796,0.00536877568956482,0.016785559802811
"LOC100267416",343.465229582089,-0.541901549467871,0.305867195968784,-1.7716890095111,0.0764461950518729,0.150307072589529
"LOC100262251",751.034225448886,-0.200152796597353,0.280053188954639,-0.714695652438265,0.474797124761288,0.609470931127438
"LOC100250468",566.764029501104,0.415644414811625,0.295841119629868,1.40495822667128,0.160033700451762,0.268625523214148
"LOC100267634",966.597534326449,0.114868023562241,0.295908719233055,0.388187356763124,0.697877388851512,0.792464101277845
"LOC100245328",1500.30312477283,-0.350306292548863,0.246731119191808,-1.41978966291859,0.155668925266896,0.263190124446872
"LOC100250458",7008.85674343478,-0.0608679262657217,0.21979826285207,-0.27692632997144,0.781836674538085,0.85465854499555
"LOC100255640",982.888043563559,-1.7848335714981,0.251209714076795,-7.10495443242486,1.20362245153452e-12,2.43337379246918e-11
"LOC104877552",95.6269582811271,1.34088337922128,0.477637988367702,2.80732146913955,0.00499553617234786,0.015768116372658
"LOC100243606",595.343083753119,0.864561870416482,0.36063856120593,2.3973084506701,0.016516013874577,0.0428525906231124
"LOC100264050",11.9216206811546,-0.119825060327746,1.20083617864764,-0.0997846854203636,0.920515266626712,0.948572568181084
"LOC109121424",24.0891518745483,-1.85511276998375,0.918187844773898,-2.0204065873259,0.0433412307047523,0.0944176084965125
"LOC100246894",89.1550953107611,-1.19705494138882,0.491100771319822,-2.43749350702864,0.0147894798211133,0.0391093960932713
"LOC100262261",1146.55170779421,1.48870893216354,0.377829072705548,3.94016511620781,8.1425545437735e-05,0.000430587873823732
"LOC100265921",6402.5189901613,0.514038013833321,0.296762014979978,1.73215569340302,0.0832458453132825,0.161016675415576
"LOC100267422",591.840783314675,0.0962734077745565,0.301103756821746,0.319734993647225,0.749169230063884,0.831505868388803
"LOC100243598",30.5492088118481,0.595330635863125,0.743236113393518,0.800997993955008,0.423132807188717,0.560757595981832
"LOC100248737",991.960585091564,0.318291066247291,0.251368974427927,1.26623051620299,0.20543056512657,0.325979431102476
"LOC100854863",1789.81379393397,-0.242909011811628,0.356107258720825,-0.682123168969325,0.495161071437598,0.627048165756293
"LOC100854900",36.265720179364,2.34624390666706,0.807626353486399,2.90511063258236,0.00367123309890707,0.0121364872666581
"LOC100854046",222.309188241733,2.54469260732355,0.459278261232624,5.54063369011638,3.01379053241408e-08,3.1975427399811e-07
"LOC100854079",15.6463957213138,-0.797873513035973,1.04825726197113,-0.761142843442514,0.44657175286925,0.583526515760668
"LOC100854941",3330.12645832083,0.649140766539483,0.226480987610706,2.86620423810266,0.0041542613642496,0.0134720492670071
"LOC100854999",692.366961539517,-0.797375894593336,0.304203053001675,-2.62119622641968,0.00876218118340042,0.0253356384483661
"LOC104877495",127.39874541563,-0.886924668198722,0.416366119644058,-2.13015571237385,0.0331587600315478,0.0759965383154399
"LOC100265931",454.952145445853,-1.38142633316982,0.293497550478013,-4.70677295575356,2.51668935837982e-06,1.87156092913747e-05
"LOC100243613",728.375358810469,-1.08587163714194,0.264078018052225,-4.11193496963912,3.92356826908875e-05,0.000224669795903756
"LOC100248749",937.298274464024,-0.0452908119985609,0.255521110081466,-0.177248807286886,0.859312959869931,0.907864425303686
"LOC100241866",370.298762782767,0.00253690652763978,0.303270931765073,0.00836514898699551,0.993325654614903,0.9966451627629
"LOC100246994",201.63519529248,-2.8149042488587,0.393817863073984,-7.14773125547606,8.82238152556029e-13,1.80724059845388e-11
"LOC100252130",795.22007594984,-0.431560099360301,0.262692717773673,-1.64283236710093,0.100417621417368,0.186985177490676
"LOC100257253",2205.99415294077,-0.528460134185555,0.356163909531454,-1.4837554284508,0.137873815554482,0.239381121499564
"LOC100264158",364.868229350752,0.337796092221328,0.580294976201574,0.582111005737863,0.56049191240804,0.684527673486742
"LOC100262364",876.35414949223,2.74156748991684,1.18999180766169,2.30385408728482,0.0212308357449896,0.0528948405515864
"LOC100267525",6950.27012892858,0.839319183637998,0.253728840577453,3.30793764606269,0.000939857331853229,0.00371949047561668
"LOC100257263",81.9612013371301,0.770335097522183,0.515180381110397,1.49527257979397,0.134843318217044,0.235583480046383
"LOC100245221",1622.46591662553,-0.389991932189161,0.243348582292126,-1.60260614019521,0.109021637279354,0.199897844819203
"LOC100250345",11549.194369862,-0.0502045618459534,0.241458265777377,-0.207922316033868,0.835289624266178,0.89167300370083
"LOC100262376",194.957831113852,-0.669201302403937,0.40660829378941,-1.64581321292607,0.0998022211284098,0.186063158500379
"LOC100267539",3852.62672811622,0.201761562274865,0.247898891066445,0.813886505933528,0.415709971776301,0.553472883198893
"LOC100245234",37.2523702503028,-0.425669953826503,0.679726135893657,-0.626237437915877,0.531159214634445,0.658864078534038
"LOC100255523",4209.07400790813,0.0987698467175053,0.318971451625177,0.309651055648609,0.756826326380701,0.836965645523084
"LOC109121848",16.8887302279282,0.000522807009289336,0.98709845274735,0.000529640187191287,0.999577408291617,0.999814168563977
"LOC109121847",13.6616633606209,2.35414571151865,1.18213303167343,1.99143890614927,0.0464326555318622,0.099918624163344
"LOC100255533",865.237347617272,-1.23016932855368,0.315028218154389,-3.90494964470389,9.424500714275e-05,0.00048975266434605
"LOC100265820",1104.43589696272,-0.109117332014548,0.251431450770213,-0.433984418736351,0.664299755757245,0.766878462607475
"LOC100248637",3266.59888429275,0.854852196232364,0.226563806412363,3.77311897151158,0.000161219360765132,0.000790997234427172
"LOC100253735",5579.44574077435,0.851887473990762,0.22542172904748,3.7790832214375,0.000157406815042371,0.00077474810163747
"LOC100260593",262.526514283129,0.0577940589097638,0.459063339605547,0.125895609436867,0.899814558185763,0.934131684598483
"LOC100265808",6754.3107695039,0.345849926465818,0.236242331116605,1.46396255417541,0.14320417997035,0.246550435149226
"LOC100264054",118.465325342531,-0.395102152595635,0.453200023055275,-0.871805234986596,0.383314638232202,0.521560962031857
"LOC100248626",13508.9388259388,0.340821613369195,0.225909203241267,1.50866635125619,0.131384068641854,0.231004451079411
"LOC100246901",1355.90692057728,1.47729560497772,0.255333041825172,5.78575962757388,7.21853746951793e-09,8.53161573071813e-08
"LOC100245121",760.747033226114,0.566347126541116,0.265381028999926,2.1340904761556,0.032835375337013,0.0753756031358385
"LOC100253724",1391.86324131326,0.671456465184783,0.239806014867837,2.79999843020968,0.00511028551210899,0.0160731354276659
"LOC100255658",506.15778614708,-0.0986051493907482,0.303910832005859,-0.324454211585479,0.745594182631092,0.82909743382018
"LOC100243620",840.729628959475,0.63722798685021,0.263053002793058,2.42243190567763,0.0154170148274919,0.0405026342261757
"LOC100248756",761.211334816077,-0.111504901101033,0.272980919230656,-0.408471410438825,0.682927615798981,0.781089795292511
"LOC100253850",11.1757040194978,-0.584386774759738,1.17925234926173,-0.495557015532419,0.620206986177884,0.732357054254723
"LOC104877499",19.6170656643349,-3.60428575824716,1.06442098063241,-3.38614685714454,0.000708814403495438,0.00290397363354669
"LOC100264164",1696.0811745998,0.426602967997942,0.246263356841194,1.73230387772649,0.083219471922897,0.16099662408165
"LOC100252144",190.480656409949,-0.582788898277939,0.368285923857488,-1.58243598390542,0.113550075516714,0.206283149922714
"LOC100258873",35.5109251596379,-3.89565912621502,0.881774787054975,-4.41797518301252,9.96298570104107e-06,6.50488219286407e-05
"LOC100260610",1529.40224264649,0.11308919103625,0.255566965099178,0.442503165432054,0.658125140202092,0.762373716118896
