"","A1_A","A1_B","F1_A","F1_B"
"CIPK04",1744.75426446791,2422.9804810599,1541.1142697848,1603.72933690687
"LOC100254898",2492.50609209702,3794.9099785358,5405.32664579581,5173.86533907936
"LOC100853685",1297.89062245849,1025.2217533636,820.735259085908,617.048276467886
"LOC100249766",407.142429386366,391.412181032227,19.8725244330728,50.6754623186187
"LOC100244620",348.553640767352,308.957330713255,286.164351836249,227.542762175758
"LOC100248048",779.528797727554,889.121578740718,453.093557074061,554.449175956651
"LOC104880522",3.97212126230601,13.9080470417542,28.8151604279556,15.8981842568215
"LOC100256651",357.490913607541,812.627320011069,779.002957776455,439.187340094695
"LOC100242923",4406.07551021294,6149.34365631848,7824.80649552243,8383.31128592521
"LOC100251522",852.020010764638,650.697915167788,782.97746266307,811.80103361395
"LOC100263522",767.612433940636,1059.99187096798,405.399498434686,457.072797383619
"LOC100260008",3716.91247120285,4419.77866348319,5840.53493088011,5844.56998741402
"LOC100261664",596.811219661477,476.84732714586,2.98087866496093,5.96181909630808
"LOC100251427",233.362124160478,141.06733428065,2.98087866496093,0
"LOC100254909",148.954547336475,167.889996432605,11.9235146598437,7.94909212841077
"LOC109123268",7.94424252461201,20.8620705626314,16.8916457681119,21.8600033531296
"LOC100266935",1399.17971464729,1473.2595544944,51.6685635259894,127.185474054572
"LOC100244629",1868.88305391498,1470.27925869973,2405.56908262347,2104.52214099675
"LOC100266950",1485.57335210245,2179.5896578292,1401.01297253164,877.381043673339
"LOC100854051",56.6027279878606,73.5139629349867,14.9043933248046,19.8727303210269
"LOC100256563",141.010304811863,214.581297215637,20.8661506547265,18.8790938049756
"LOC100265193",873.866677707321,750.041108323175,519.666513924855,586.245544470294
"LOC100254888",1014.87698251918,1967.98865640823,1048.27566384459,1259.93110235311
"LOC100244613",84.4075768240026,88.4154419082948,49.6813110826821,21.8600033531296
"LOC100261744",1736.8100219433,1386.83097644921,151.031185691354,123.210927990367
"LOC100261762",5250.15127845296,2166.675042719,5253.30183388281,4050.06243942529
"LOC100256664",3238.27185909497,3973.7277262155,6491.36010606324,5952.87636766362
"LOC100260074",727.891221317576,503.669989297814,689.576597827627,661.761919690197
"LOC100251535",4355.43096411854,6957.00381667178,4713.76279552488,6018.456377723
"LOC100254981",52.6306067255546,90.4023057714026,38.751422644492,31.7963685136431
"LOC100246392",400.19121717733,462.939280104106,412.354881986261,426.270065386028
"LOC100249833",1460.74759421303,1574.58961151289,883.333711050088,1178.4529080369
"LOC100241266",1316.75819845444,1709.69635420422,1161.54905311311,1370.22475563481
"LOC100256559",108.240304397839,149.014789733081,55.6430684126039,68.5609196075429
"CCC1",609.720613763972,710.30383106102,699.512860044164,745.22738703851
"LOC100263534",265.139094258926,835.476254436808,1126.77213535523,1093.00016765648
"LOC104880524",67.5260614592021,90.4023057714026,137.120418588203,144.077294827445
"LOC100258291",24.8257578894125,9.93431931553875,38.751422644492,46.7009162544133
"LOC100253161",2786.44306550766,4587.66865991579,1517.26724046511,1967.40030178167
"LOC100258392",2157.85487574774,1978.91640765532,1920.67948645649,2310.20489981938
"LOC100253258",1055.59122545782,1313.31701351422,1727.91599945568,1803.45027663319
"LOC100248133",1778.51729519751,2135.87865284083,1763.68654343521,1757.74299689483
"LOC100243011",2131.04305722717,2320.65699210985,3056.3942578066,3065.3686520184
"LOC100249692",1295.90456182733,1174.23654309668,2343.96425688094,2060.80213429049
"LOC109123297",145.975456389746,68.5468032772173,201.706122995689,155.00729650401
"LOC100254822",5228.30461151028,7652.40616875949,2366.81765997897,2837.82588984265
"LOC100260100",497.508188103827,280.147804698193,300.0751189394,297.097318299353
"LOC100854662",444.877581378273,315.911354234132,272.253584733098,312.001866040123
"LOC100265303",1607.71608091836,1664.99191728429,2187.96494008132,1939.57847933223
"LOC109123329",7.94424252461201,15.894910904862,10.9298884381901,13.9109112247188
"LOC109123260",13.902424418071,39.737277262155,20.8661506547265,26.8281859333864
"LOC104880528",189.668790275112,92.3891696345103,132.152287479934,85.4527403804158
"LOC100242418",2727.85427688865,2356.42054164579,1450.69428361432,1554.04751110431
"LOC100268078",537.229400726887,670.566553798865,545.500795687849,595.188273114756
"LOC104880531",552.124855460535,379.49099785358,119.235146598437,151.032750439805
"LOC100250731",6.95121220903551,109.277512470926,7.94900977322914,25.834549417335
"LOC100245598",270.104245836808,286.108396287516,66.572956850794,59.6181909630808
"LOC100267916",604.755462186089,549.367858149293,414.342134429569,562.398268085062
"LOC100262927",417.072732542131,429.162594431274,171.89733634608,171.899117276883
"LOC100247404",247.264548578549,368.563246606487,40.7386750877993,65.5800100593889
"LOC100257803",2054.57972292778,2757.76704199356,3490.60891666924,4122.59790509704
"LOC109123324",5.95818189345901,10.9277512470926,7.94900977322914,16.8918207728729
"LOC109123325",3.97212126230601,9.93431931553875,7.94900977322914,19.8727303210269
"LOC100252659",7215.35827297886,7127.87410889905,9643.14248114859,9438.55326597174
"LOC100247557",1493.51759462706,1647.11014251632,332.86478425397,349.760053650074
"LOC100242424",518.361824730934,417.241411252627,317.960390929165,264.307313269658
"LOC100259382",713.988796899505,1022.24145756894,910.161619034736,1097.96835023674
"LOC104877414",17.874545680377,14.9014789733081,11.9235146598437,15.8981842568215
"LOC100266176",38.7281823074836,37.7504133990472,1.98725244330728,0
"LOC109123335",24.8257578894125,15.894910904862,32.7896653145702,26.8281859333864
"LOC100267910",74.4772736682376,49.6715965776937,87.4391075055205,113.274562829853
"LOC104877439",11.916363786918,16.8883428364159,13.910767103151,19.8727303210269
"LOC100264549",219.459699742407,252.331710614684,184.814477227577,212.638214434988
"LOC100852951",56.6027279878606,111.264376334034,38.751422644492,40.7390971581052
"LOC100262909",87.3866677707321,112.257808265588,63.5920781858331,41.7327336741565
"LOC100242406",2.9790909467295,25.8292302204007,0,1.98727303210269
"LOC109123264",60.5748492501666,58.6124839616786,38.751422644492,50.6754623186187
"LOC109123265",8.93727284018851,7.947455452431,23.8470293196874,13.9109112247188
"LOC100259534",8175.61858814134,6530.82151803517,5903.13338284429,5734.27633413232
"LOC104880535",5395.13370452713,5944.69667841839,522.647392589816,328.893686812996
"LOC100260984",659.372129542797,451.018096925459,142.088549696471,95.3891055409293
"LOC100250740",487.577884948062,307.963898781701,242.444798083489,393.480060356333
"LOC100245607",477.647581792297,2030.57486809612,2101.51945879745,2622.2067658595
"LOC100267923",167.822123332429,288.095260150624,98.3689959437105,116.255472378008
"LOC100262778",286.985761201609,847.397437615455,8.94263599488278,9.93636516051346
"LOC100257655",1436.9148666392,1443.45659654778,1922.6667388998,2119.42668873752
"LOC100247384",527.299097571122,638.776731989141,1045.29478517963,1197.33200184187
"LOC100264563",5382.22431042464,4840.00037053048,7690.66695559919,6736.85557882813
"LOC100259390",885.783041494239,1171.25624730202,1433.80263784621,1261.91837538521
"LOC100254269",385.295762443683,251.33827868313,218.597768763801,202.701849274475
"LOC100250871",254.215760787584,272.200349245762,110.292510603554,152.026386955856
"LOC100268044",132.073031971675,201.666682105437,2.98087866496093,0
"LOC100249172",3441.84307378815,1706.71605840956,2862.63714458414,2637.11131360027
"LOC100264679",177.752426488194,245.377687093807,151.031185691354,166.930934696626
"LOC100244001",660.365159858374,863.292348520317,1471.56043426904,1610.68479251923
"LOC100250704",234.355154476054,192.725794721452,259.336443851601,272.256405398069
"LOC100257624",16.8815153648005,15.894910904862,1.98725244330728,0
"LOC100247377",186.689699328382,173.850588021928,244.432050526796,231.517308239964
"LOC100242246",9.93030315576502,12.9146151102004,119.235146598437,127.185474054572
"LOC100259353",46.6724248320956,49.6715965776937,23.8470293196874,37.7581876099512
"LOC104880540",2414.05669716648,2367.34829289288,2276.39767380849,2767.277697203
"LOC100263216",722.926069739693,636.789868126034,508.736625486665,646.857371949426
"LOC100263106",1509.40607967628,1226.88843546903,723.359889363851,726.348293233534
"LOC100252943",180.731517434923,197.692954379221,235.489414531913,209.657304886834
"LOC100240835",320.74879193121,257.298870272453,165.935579016158,181.835482437396
"LOC100257968",987.072133683042,809.647024216408,876.378327498512,834.654673483131
"LOC100263102",29.790909467295,68.5468032772173,20.8661506547265,13.9109112247188
"LOC100252820",465.731218005379,1082.84080539372,219.591394985455,192.765484113961
"LOC100242573",520.347885362087,934.819447592196,602.137490322107,640.895552853118
"LOC100263209",300.88818561968,342.734016386087,178.852719897656,232.510944756015
"LOC100252938",608.727583448395,880.180691356733,1596.7573381974,1682.22662167493
"LOC100242577",735.835463842188,770.903178885807,843.588662183942,914.145594767239
"LOC100264864",962.24637579363,409.293955800196,462.036193068943,458.066433899671
"LOC100854333",66.5330311436256,85.4351461136332,29.8087866496093,40.7390971581052
"LOC100264854",634.546371653384,889.121578740718,650.825175183135,706.475562912507
"LOC100259680",699.093342165857,822.561639326608,574.315956115805,623.010095564194
"LOC100254557",2578.89972955217,2564.04781534055,1663.3302950482,1719.98480928488
"LOC100259563",100.296061873227,140.073902349096,126.190530150013,157.988206052164
"LOC100256223",109.233334713415,69.5402352087712,51.6685635259894,43.7200067062592
"LOC100254564",3675.20519794863,3193.88365994571,7097.47210127196,6924.65288036183
"LOC100256326",468.710308952109,1023.23488950049,1515.2799880218,1555.04114762036
"LOC100246302",1980.10244925954,1028.20204915826,1567.94217776945,1279.80383267413
"LOC100251448",3770.53610824398,3326.01010684237,4085.79102343978,3497.60053650074
"LOC100241181",105.261213451109,98.3497612238336,13.910767103151,30.8027319975917
"LOC100263457",963.239406109206,629.835844605156,356.711813573657,368.639147455049
"LOC100261763",61.5678795657431,68.5468032772173,13.910767103151,11.9236381926162
"LOC100256665",26.8118185205655,58.6124839616786,88.4327337271741,66.5736465754402
"LOC100258316",682.211826801057,870.246372041194,867.435691503629,883.342862769647
"LOC100243012",1890.72972085766,1416.63393439583,1003.56248387018,972.770149214268
"LOC100253181",3570.9370148131,2663.39100849594,1721.95424212576,1342.40293318537
"LOC100248049",717.960918161811,476.84732714586,428.25290153272,369.632783971101
"LOC100242924",332.665155718128,235.443367778268,423.284770424451,458.066433899671
"LOC104880594",90.3657587174616,102.323488950049,91.4136123921351,82.4718308322617
"LOC100246299",146.968486705322,255.312006409346,222.572273650416,210.650941402885
"LOC100263454",92.3518193486146,67.5533713456635,31.7960390929165,50.6754623186187
"LOC100258388",175.766365857041,114.244672128696,165.935579016158,199.720939726321
"LOC100253253",132.073031971675,237.430231641376,178.852719897656,169.91184424478
"LOC104880588",41.7072732542131,63.579643619448,10.9298884381901,21.8600033531296
"LOC100240757",202.578184377606,229.482776188945,356.711813573657,459.060070415722
"LOC100263021",315.783640353327,244.384255162253,195.744365665767,170.905480760832
"LOC104880589",365.435156132153,217.561593010299,391.488731331535,337.836415457458
"LOC100247631",4275.98853887242,3798.88370626202,3406.15068782868,4216.99337412191
"LOC100264792",5201.49279298971,5668.52260144641,3953.63873595984,4043.10698381293
"LOC100261347",622.630007866466,713.284126855682,632.93990319337,538.55099169983
"LOC100254492",20.8536366271065,39.737277262155,37.7577964228384,29.8090954815404
"LOC100249387",17.874545680377,35.7635495359395,43.7195537527602,34.7772780617971
"LOC100266562",6.95121220903551,20.8620705626314,19.8725244330728,6.95545561235942
"LOC100263121",801.375464670237,1651.08387024254,131.158661258281,193.759120630013
"LOC104880591",31.7769700984481,35.7635495359395,25.8342817629947,18.8790938049756
"LOC100261358",1280.01607677811,1129.53210617676,515.69200903824,491.850075445416
"LOC100247733",1567.9948682953,1507.03624016723,11115.6965416393,11257.9017268618
"LOC100256265",998.988497469961,687.454896635281,1348.35078278399,1065.17834520704
"LOC100251105",391.253944337142,327.832537412779,527.615523698084,563.391904601113
"LOC100245970",2865.88549075378,1860.69800780041,4080.82289233151,3321.72687315965
"LOC100263135",1394.21456306941,1716.6503777251,2541.69587499002,2598.35948947427
"LOC100252719",157.891820176664,148.021357801527,110.292510603554,107.312743733545
"LOC100249360",165.836062701276,309.950762644809,181.833598562616,242.447309916528
"LOC100251084",32.7700004140246,44.7044369199244,85.4518550622132,52.6627353507214
"LOC100240850",883.796980863086,1015.28743404806,1417.90461829975,1269.86746751362
"LOC100252857",5493.44370576921,4498.25978607594,4552.79534761699,3386.31324670299
"LOC100247744",1821.2175987673,2063.3581218374,4158.32573762049,4007.33606923508
"LOC100242606",112.212425660145,152.988517459297,46.7004324177212,60.6118274791321
"LOC100251457",359.476974238694,262.266029930223,186.801729670885,135.134566182983
"LOC100249787",398.205156546177,473.867031351198,320.941269594126,354.728236230331
"LOC100247995",11.916363786918,68.5468032772173,23.8470293196874,15.8981842568215
"LOC100253123",3.97212126230601,23.842366357293,13.910767103151,2.98090954815404
"LOC100258423",423.03091443559,466.913007830321,572.328703672498,631.952824208656
"LOC100254832",935.434557273064,1341.13310759773,1313.57386502611,1334.45384105696
"LOC100251557",207.543335955489,179.811179611251,2.98087866496093,26.8281859333864
"LOC100256682",848.047889502332,767.922883091145,1042.31390651467,841.61012909549
"LOC100254929",55.6096976722841,88.4154419082948,43.7195537527602,59.6181909630808
