"","A1_A","A1_B","AF_A","AF_B"
"LOC100244248",371.506082803945,520.90558687198,379.386494744268,522.934308899939
"LOC100259755",1188.81946497263,786.878574388502,643.351172304433,860.181771069573
"LOC100264952",766.105786971379,594.1736173954,711.60059463938,533.975148435254
"LOC100249414",29.1180443278768,26.0954629261493,11.0403477306533,29.1076678658315
"LOC100254517",263.066469444956,473.73301927471,636.325496475835,383.418245680953
"LOC100247797",0,17.0624180670976,13.0476836816812,12.0445522203441
"LOC100252914",1220.9497207827,1377.03750517988,1397.1058219154,1685.23359816314
"LOC100242530",31.1261853160062,91.3341202415226,51.1870667512107,128.47522368367
"LOC100258045",361.465377863298,468.714661019682,423.547885666881,378.39968225581
"LOC100252770",73.2971460667244,97.356150147557,112.410813257561,150.556902754301
"LOC100257922",301.221148219415,236.866509637355,209.766606882413,373.381118830666
"LOC100263184",1360.51551945769,1285.70338493836,1583.78806536099,1324.90074423785
"LOC100240927",7687.16370255948,7326.80305234192,7195.29571645941,7099.2598212078
"LOC104880931",339.375826993874,412.50904856336,339.23977572371,411.522200861756
"LOC100244138",88.3582034776951,94.3451351945398,66.2420863839198,89.3304289675519
"LOC100249524",1045.23738432137,1125.11592077744,1386.06547418475,1142.22503556263
"LOC100254633",54.2198066794947,153.561762603879,168.616219886341,230.853917556595
"LOC100242644",9.03663444658246,13.0477314630747,14.0513516571951,16.0594029604588
"LOC100246014",3718.07303952165,4467.34251862656,4720.25048884204,4167.41506823905
"LOC100247779",905.671585646375,856.131918307898,934.414885203474,895.311715045576
"LOC100252893",177.720477449455,93.341463543534,99.3631295758796,87.3230035974945
"LOC100248255",1212.91715683018,723.64726037514,683.49789132499,897.319140415634
"LOC100256205",312.265923654127,250.917912751436,248.909657927456,248.920745887111
"LOC104880942",45.1831722329123,186.682927087068,139.509848596437,146.542052014186
"LOC100244934",85.345991995501,188.69027038908,286.045373021472,176.653432565046
"LOC100250185",26.1058328456827,46.1688959462642,35.1283791429878,63.2338991568064
"LOC100262089",865.508765883786,995.642277797697,917.352529619737,1367.05667700905
"LOC104880954",34.1383967982004,33.1211644831895,28.1027033143902,41.1522200861756
"LOC104880943",10.0407049406472,6.02202990603446,24.0880314123345,11.0408395353154
"LOC104880945",42.1709607507181,43.1578809932469,65.2384184084058,22.0816790706308
"LOC100250179",42.1709607507181,41.1505376912354,46.168726873641,86.3192909124659
"LOC100258706",41.1668902566534,187.686598738074,132.48417276784,123.456660258527
"LOC100243224",377.530505768334,173.635195623993,144.528188474007,245.909607832025
"LOC104880950",0,31.113821181178,17.0623555837369,15.0556902754301
"LOC100267535",21.0854803753591,27.099134577155,42.1540549715853,21.0779663856021
"LOC100264156",183.744900413843,190.697613691091,424.551553642395,178.660857935104
"LOC100243610",25.1017623516179,15.0550747650861,13.0476836816812,20.0742537005735
"LOC100265929",128.521023240284,117.429583167672,148.542860376062,85.3155782274372
"LOC100241766",244.993200551791,128.469971328735,514.881671438649,127.471510998641
"LOC100852631",787.191267346738,606.217677207468,500.830319781454,569.105092411258
"LOC100255538",526.132938889912,338.237346388935,298.089388727639,315.165783099003
"LOC100250360",1321.35677018917,1155.22607030761,1121.09712864907,1096.05425205131
"LOC100262371",1703.90762842783,1191.35824974382,1225.47859810252,1088.02455057108
"LOC100241871",1354.4910964933,1349.93837060272,1344.91508718867,1127.1693452872
"LOC100245237",5843.69027545665,4978.21138898848,5629.57367465767,4435.40635514171
"LOC100267543",3413.83967982004,2834.36874244022,2450.95719620503,2416.94014554904
"LOC100257267",2004.12470615318,1261.61526531422,1118.08612472252,1286.75966220676
"LOC100250466",2525.23729257276,2187.00052754151,2987.91956310499,1959.24716117597
"LOC100245109",1055.27808926202,1125.11592077744,1108.04944496738,1022.78322604422
"LOC100252142",2262.17082312781,2282.34933438706,2207.06587815514,2091.73723559975
"LOC100247010",2970.04052144343,3611.21060031866,3550.9772973683,3609.35081536311
"LOC100267415",1409.71497366686,1109.05717436135,1060.87705011823,790.925595802594
"LOC100264044",247.00134153992,228.837136429309,199.729927127273,201.746249690763
"LOC100253726",1600.48836753916,1654.05088085746,1761.43729702696,1797.64941888635
"LOC100243491",92.374485453954,130.477314630747,92.3374537472821,112.415820723211
"LOC100262365",297.204866243156,388.420928939222,326.192092042029,403.492499381527
"LOC100255641",14.056986916906,32.1174928321838,47.172394849155,48.1782088813763
"LOC109121540",257.042046480568,701.566484053014,522.911015242761,599.216472962118
"LOC100257146",107.435542864925,161.591135811925,130.476836816812,196.72768626562
"LOC100252019",998.046071100329,1449.30186405229,1469.3699161524,1295.79307637202
"LOC100258994",11510.6641439579,5385.70207929681,4815.59894651586,4811.79861202746
"LOC100246885",4214.08386358962,3914.3194389224,4571.70762846598,3538.08721472607
"LOC100264038",401.628197625887,500.832153851866,479.753292295661,421.559327712043
"LOC100253720",1226.97414374708,1188.3472347908,1141.17048815934,988.656994753243
"LOC100253849",1049.25366629763,1077.94335318017,1211.42724644532,1163.30300194823
"LOC100248753",1599.48429704509,1470.37896872341,1330.86373553148,1308.84134127739
"LOC100255656",947.842546397093,851.11356005287,812.971060166288,820.033263668426
"LOC100267521",382.550858238657,371.358510872125,471.72394849155,421.559327712043
"LOC100854651",653.649891636131,771.823499623416,794.905036607037,657.431808693781
"LOC100250245",1223.96193226489,1029.76711393189,1184.32821110644,982.634718643071
"LOC100245120",1189.82353546669,1122.10490582442,1207.41257454326,1104.08395353154
"LOC100243595",170.691983991002,114.418568214655,128.469500865784,115.426958778297
"LOC100267427",1396.66205724402,658.408603059767,712.604262614894,689.550614614698
"LOC100250452",211.858874247655,193.708628644108,202.740931053815,178.660857935104
"LOC100246878",45.1831722329123,34.1248361341952,111.407145282047,109.404682668125
"LOC100262265",12.0488459287766,11.0403881610632,40.1467190205574,22.0816790706308
"LOC100257164",1119.53860088216,1359.97508711278,1857.7894226763,1209.47378545955
"LOC100264168",1537.23192641308,925.385262227295,664.428199790225,938.471360501809
"LOC100241887",5354.70794484714,4132.11618719064,3175.60547452609,4033.92128113024
"LOC100262272",501.031176538294,787.882246039508,775.835345072272,653.416957953666
"LOC100247017",4046.40409108081,2706.90244276249,2453.96820013157,2765.22844725399
"LOC100265939",4.01628197625887,33.1211644831895,20.0733595102787,45.1670708262903
"LOC100243623",240.976918575532,303.108838603734,324.184756091001,370.36998077558
"LOC100253855",1600.48836753916,2734.00157733964,2954.79851991303,2225.23102270857
"LOC104880962",30.1221148219415,37.1358510872125,27.0990353388763,39.1447947161182
"LOC100262672",60.244229643883,41.1505376912354,33.1210431919599,68.2524625819498
"LOC109123443",5.02035247032359,20.0734330201149,24.0880314123345,31.1150932358889
"LOC100266543",227.924002152691,354.296092805027,331.210431919599,271.002424957742
"LOC100242884",598.426014462572,388.420928939222,591.160437577708,339.254887539691
"LOC109123572",18.0732688931649,33.1211644831895,51.1870667512107,14.0519775904014
"LOC100242982",4827.57093546316,4827.66064133762,4861.76767338951,5174.13889132281
"LOC100267003",20.0814098812943,17.0624180670976,10.0366797551394,10.0371268502867
"LOC100241228",1754.11115313106,2457.99187331306,2839.37670272892,2007.42537005735
"LOC104880993",39.158749268524,21.0771046711206,31.113707240932,26.0965298107455
"LOC104881020",12.0488459287766,10.0367165100574,28.1027033143902,7.02598879520071
"LOC104881016",16.0651279050355,29.1064778791665,57.2090746042943,36.1336566610322
"LOC100853097",272.103103891538,460.685287811636,690.523567153588,471.744961963476
"LOC100261692",257.042046480568,180.660897181034,254.93166578054,255.946734682312
"LOC100266880",21.0854803753591,14.0514031140804,16.058687608223,13.0482649053727
"LOC109123450",43.1750312447828,23.0844479731321,19.0696915347648,31.1150932358889
"LOC109123441",18.0732688931649,21.0771046711206,18.0660235592508,17.0631156454874
"LOC100246412",106.43147237086,235.862837986349,300.096724678667,257.954160052369
"LOC100251555",54.2198066794947,43.1578809932469,47.172394849155,56.2079103616057
"LOC104881012",18.0732688931649,10.0367165100574,10.0366797551394,15.0556902754301
"LOC104881011",58.2360886557536,57.2092841073273,64.2347504328919,59.2190484166917
"LOC100256601",347.408390946392,396.450302147268,473.731284442578,394.459085216268
"LOC100249714",584.369027545666,653.390244804738,666.435535741253,785.907032377451
"LOC100266910",1457.91035738197,1712.2638366158,1774.48498070864,1596.90688188062
"LOC100259948",535.169573336494,613.243378764509,623.277812794154,665.46151017401
"LOC100244591",5335.63060545991,4024.72332053303,3999.61688242303,3176.75064811575
"LOC100249740",1299.26721931974,1054.85890520704,952.480908762725,1007.72753576879
"LOC100254864",297.204866243156,122.447941422701,126.462164914756,87.3230035974945
"LOC100242853",855.468060943139,794.907947596548,1315.80871589877,913.378543376092
"LOC104877392",28.1139738338121,54.1982691543101,56.2054066287804,65.2413245268637
"LOC100259968",3658.83288037183,2633.63441223907,2184.98518269384,2551.43764534289
"LOC100265168",941.818123432705,749.74272330129,610.230129112473,789.921883117566
"LOC100256690",439.782876400346,291.064778791665,295.078384801097,268.994999587684
"LOC100242881",1157.69327965662,407.490690308331,315.151744311376,378.39968225581
"LOC100261789",42.1709607507181,31.113821181178,27.0990353388763,31.1150932358889
"LOC100266971",479.945696162935,431.578809932469,492.800975977342,445.648432152731
"LOC100248011",6811.61423173504,6850.05901811419,6593.09493115104,7335.13230218954
"LOC100244651",63.2564411260772,33.1211644831895,36.1320471185017,32.1188059209175
"LOC100249796",1079.37578111957,1179.31418993175,1173.28786337579,1076.98371103577
"LOC100254934",177.720477449455,154.565434254884,143.524520498493,135.501212478871
"LOC100258274",657.66617361239,447.637556348561,372.36081891567,415.537051601871
"LOC100248070",509.063740490812,505.850512106894,569.079742116402,433.603879932387
"LOC100253199",33.1343263041357,42.1542093422412,47.172394849155,44.1633581412616
"LOC100263413",372.51015329801,263.96564421451,244.8949860254,211.78337654105
"LOC100246324",10.0407049406472,22.0807763221263,55.2017386532665,25.0928171257168
"LOC100241137",117.476247805572,127.466299677729,222.814290564094,160.594029604588
"LOC100261701",350.420602428586,234.859166335344,408.492866034172,256.95044736734
"LOC104880986",20.0814098812943,34.1248361341952,38.1393830695296,66.2450372118924
"LOC100242860",445.807299364734,432.582481583475,582.127425798083,565.090241671143
"LOC100246257",3529.30778663748,3544.96827135228,3837.02267038978,3668.5698637798
"LOC100263564",371.506082803945,248.910569449424,353.291127380905,396.466510586326
"LOC100242951",1053.26994827389,911.333859113214,996.642299685338,954.530763462268
"LOC100248076",279.131597349991,307.123525207757,396.448850328005,327.210335319347
"LOC100251592",278.127526855927,269.987674120545,172.630891788397,362.340279295351
"LOC100256716",4566.51260700633,3792.8751691507,3304.07497539188,3922.50917309205
"LOC100852516",10.0407049406472,13.0477314630747,24.0880314123345,11.0408395353154
"LOC100266892",34.1383967982004,68.2496722683905,94.34478969831,32.1188059209175
"LOC100244577",278.127526855927,282.031733932614,490.793640026315,276.020988382885
"LOC100249723",12.0488459287766,19.0697613691091,49.1797308001829,16.0594029604588
"LOC100244662",475.929414186676,400.464988751291,520.903679291733,383.418245680953
"LOC104881006",164.667561026614,73.2680305234192,71.2604262614894,54.2004849915483
"LOC100253206",8.03256395251774,38.1395227382182,45.1650588981271,31.1150932358889
"LOC100254853",591.397521004119,564.063467865227,867.169130844041,624.309290087835
"LOC100261813",3296.36343201447,1777.50249393117,1509.51663517296,1771.55288907561
"LOC100259958",1377.58471785679,809.963022361634,693.53457108013,705.610017575157
"LOC100267001",4787.40811570057,4414.14792112326,4750.36052810746,3791.0228113533
"MIR166B",166.675702014743,336.230003086924,221.81062258858,176.653432565046
"LOC100258261",924.748925033605,1244.55284724712,1517.54597897707,1280.73738609659
"LOC100256702",1055.27808926202,1317.82087777054,1352.94443099279,1479.47249773226
"LOC100261803",460.868356775705,436.597168187498,505.848659659024,385.42567105101
"LOC100244682",5107.70660330722,5567.36664812885,4786.49257522596,4526.74420947932
"LOC100249816",174.708265967261,243.892211194395,213.781278784468,215.798227281165
"LOC100254961",1304.28757179007,480.758720831751,522.911015242761,348.28830170495
"LOC100260054",609.470789897283,283.035405583619,293.071048850069,201.746249690763
"LOC100265260",275.115315373733,153.561762603879,160.58687608223,94.3489923926953
"LOC100263489",69.2808640904655,24.0881196241378,10.0366797551394,22.0816790706308
"LOC100242971",455.848004305382,474.736690925716,342.250779650252,464.718973168276
"LOC100251484",271.099033397474,409.498033610343,375.371822842212,354.310577815122
"LOC100261714",10.0407049406472,16.0587464160919,12.0440157061672,19.0705410155448
"LOC100248098",2103.52768506558,2436.91476864194,2667.74947891604,2428.98469776939
"LOC100253220",1144.64036323378,1855.78888270962,2007.33595102787,1685.23359816314
"LOC100258355",749.036588572279,723.64726037514,728.662950223117,762.821640621792
"LOC100263404",367.489800827687,375.373197476148,505.848659659024,480.778376128734
"LOC100246443",321.30255810071,445.63021304655,395.445182352491,366.355130035466
"LOC100251586",285.15602031438,707.588513959048,792.897700656009,524.941734269996
"LOC100256709",2284.26037399723,3465.67821092283,3499.79023061709,3497.93870732493
"LOC100261806",564.287617664371,432.582481583475,399.459854254546,366.355130035466
"LOC100266992",164.667561026614,195.71597194612,267.979349462221,242.898469776939
"LOC109121409",13.0529164228413,7.0257015570402,23.0843634368205,14.0519775904014
"LOC100256620",22.0895508694238,11.0403881610632,16.058687608223,19.0705410155448
"LOC100261717",1012.10305801724,1152.21505535459,1285.69867663335,1292.78193831693
"LOC100266907",254.029834998373,183.671912134051,218.799618662038,199.738824320706
"LOC100241225",1601.49243803322,1833.70810638749,1923.0278410847,1897.01697470419
"LOC100253141",1860.54262550192,2598.50590445387,3792.86127946716,3190.80262570615
"LOC109123538",132.537305216543,77.2827171274422,119.436489086158,82.3044401723512
"LOC109123535",33.1343263041357,28.1028062281608,57.2090746042943,47.1744961963476
"LOC100258269",77.3134280429832,192.704956993103,274.001357315304,165.612593029731
"LOC109123536",26.1058328456827,22.0807763221263,13.0476836816812,18.0668283305161
"LOC100246446",18.0732688931649,78.2863887784479,53.1944027022386,55.204197676577
"LOC100249813",31.1261853160062,44.1615526442527,72.2640942370034,35.1299439760036
"LOC100251590",37.1506082803945,63.2313140133618,59.2164105553222,45.1670708262903
"LOC100266997",35.1424672922651,10.0367165100574,25.0916993878484,11.0408395353154
"LOC104880997",97.3948379242776,88.3231052885053,89.3264498207403,87.3230035974945
"LOC100260050",491.994542091711,564.063467865227,503.841323707996,673.49121165424
"LOC100253218",81.3297100192421,231.848151382327,325.188424066515,387.433096421068
"LOC100246349",5089.63333441405,4363.96433857297,4657.01940638466,4649.19715705281
"LOC100246346",68.2767935964008,63.2313140133618,41.1503869960714,52.193059621491
"LOC100256081",12.0488459287766,33.1211644831895,21.0770274857927,20.0742537005735
"LOC100261042",1075.35949914331,960.513770012496,1201.39056669018,1058.91688270525
"LOC100855151",7.02849345845302,23.0844479731321,24.0880314123345,21.0779663856021
"LOC100855121",3004.17891824163,1705.23813505876,1499.47995541782,1443.33884107123
"LOC100855076",259.050187468697,352.288749503016,325.188424066515,350.295727075007
"LOC100255940",13.0529164228413,5.01835825502871,8.02934380411149,24.0891044406882
"LOC100266252",4379.7554951103,3165.58038727211,2948.77651205994,3089.42764451826
"LOC100261019",30.1221148219415,28.1028062281608,24.0880314123345,42.1559327712043
"LOC100243925",3531.31592762561,3419.50931497656,3632.27440338493,3239.98454727256
"LOC100245794",88.3582034776951,157.576449207902,128.469500865784,150.556902754301
"LOC100233067",25.1017623516179,17.0624180670976,11.0403477306533,31.1150932358889
"LOC100249080",16086.2133854108,9167.53686028645,7837.64322078832,9308.43144095591
"LOC100254188",3651.80438691338,4307.75872611665,4195.33213764825,3801.05993820358
"LOC100244045",54.2198066794947,66.242328966379,63.231082457378,66.2450372118924
"LOC104877388",18.0732688931649,48.1762392482756,54.1980706777525,45.1670708262903
"LOC100259302",3853.62255622038,3338.2119112451,3181.62748237918,3138.60956608466
"LOC100249214",859.484342919398,847.098873448847,795.908704582551,793.93673385768
"LOC100242191",468.900920728223,447.637556348561,402.470858181088,504.867480569423
"LOC109121427",1975.0066618253,2403.79360415875,2346.57572675158,2699.98712272713
"LOC100252443",1157.69327965662,2412.8266490178,2547.30932185437,2236.27186224388
"LOC100245652",746.024377090085,1215.44636936795,1239.52994975971,1338.95272182825
"LOC100250789",862.496554401592,616.254393717526,668.442871692281,590.18305879686
"LOC104881050",18.0732688931649,29.1064778791665,51.1870667512107,39.1447947161182
"LOC104881072",18.0732688931649,26.0954629261493,34.1247111674738,32.1188059209175
"LOC100243910",358.453166381104,341.248361341952,267.979349462221,351.299439760036
"LOC100259284",759.077293512926,621.272751972555,649.373180157516,777.877330897222
"LOC109123532",140.56986916906,129.473642979741,137.502512645409,146.542052014186
"LOC100245802",156.634997074096,227.833464778304,110.403477306533,162.601454974645
"LOC109123457",41.1668902566534,14.0514031140804,13.0476836816812,18.0668283305161
"LOC100257570",886.594246259145,895.275112697122,876.202142623666,861.185483754601
"LOC100267982",54.2198066794947,22.0807763221263,35.1283791429878,14.0519775904014
"LOC100262993",2020.18983405821,1934.07527148807,3000.96724678667,1833.78307554739
"LOC100268146",1487.02840170985,1524.57723787772,1874.85177826003,1371.07152774917
"LOC100266242",73.2971460667244,29.1064778791665,55.2017386532665,31.1150932358889
"LOC100243917",443.799158376605,721.639917073129,725.651946296575,627.320428142921
"LOC100245823",742.008095113826,574.100184375285,615.248468990043,543.008562600512
"LOC100853267",410.664832072469,224.822449825286,198.726259151759,257.954160052369
"LOC100250963",1585.42731012819,2083.62234748792,2175.95217091421,2578.53788783866
"LOC104881047",1369.55215390427,2361.63939481651,2691.83751032838,2800.35839123
"LOC100256118",1328.38526364762,1394.09992324698,1501.48729136885,1418.24602394551
"LOC100254178",2549.33498443032,2371.67611132657,3314.11165514702,1912.07266497962
"LOC104881046",58.2360886557536,20.0734330201149,14.0513516571951,20.0742537005735
"LOC100247318",893.622739717598,984.601889636633,943.4478969831,1087.02083788605
"LOC100261201",1800.29839585804,1198.38395130086,1110.05678091841,1096.05425205131
"LOC100252435",406.64855009621,382.398899033188,291.063712899041,342.266025594777
"LOC100257857",4505.26430686839,4499.46001145874,5083.57829597808,4701.3902166743
"LOC100262988",211.858874247655,228.837136429309,320.170084188946,259.961585422426
"LOC100268137",331.343263041357,345.263047945975,451.650588981271,254.943021997283
"LOC100266411",651.641750648002,227.833464778304,345.261783576794,212.787089226079
"LOC100250955",1121.54674187029,1468.3716254214,1478.40292793203,1518.61729244838
"LOC100244072",90.3663444658246,65.2386573153733,772.824341145731,66.2450372118924
"LOC100266401",485.970119127323,380.391555731176,358.309467258475,457.692984373075
"LOC100244061",164.667561026614,217.796748268246,160.58687608223,205.761100430878
"LOC100852923",84.3419215014363,159.583792509913,91.3337857717681,124.460372943555
"LOC100249234",118.480318299637,160.587464160919,149.546528351576,157.582891549502
"LOC100254331",1499.07724763862,1645.01783599841,2171.93749901216,1739.43408315469
"LOC100259448",511.071881478941,476.744034227728,482.764296222203,431.596454562329
"LOC100249242",4046.40409108081,5578.40703628992,5115.69567119453,6076.47659516359
"LOC100252582",660.678385094584,672.460006173847,566.06873818986,896.315427730605
"LOC100267991",17.0691983991002,11.0403881610632,9.03301177962542,13.0482649053727
"LOC100267716",11873.1335923153,9710.52322348056,7326.77622125173,10228.8359731272
"LOC100255705",375.522364780204,388.420928939222,207.759270931385,443.641006782673
"LOC100262558",1113.51417791777,1342.91266904568,1299.75002829055,1429.28686348083
"LOC104881045",1380.59692933899,511.872542012929,268.983017437735,442.637294097645
"LOC100257434",1693.86692348718,743.720693395255,760.780325439563,737.728823496075
"LOC100252299",5570.58310107105,5097.64831545817,5484.04181820814,5203.24655918864
"LOC109123548",3.01221148219415,26.0954629261493,17.0623555837369,21.0779663856021
"LOC100262553",204.830380789202,326.193286576866,216.79228271101,338.251174854663
"LOC100852735",3204.99301705458,2535.27459044051,2734.99523327547,2126.86717957576
"LOC100247182",2439.89130057726,2394.7605592997,2537.27264209923,2326.60600389646
"LOC100242042",1496.06503615643,744.724365046261,637.329164451349,747.765950346361
"LOC100252292",76.3093575489185,34.1248361341952,26.0953673633623,24.0891044406882
"LOC100264325",8403.06596482762,6799.87543556391,7620.85093807731,6267.18200531903
"LOC100259150",3459.02285205295,2362.64306646752,2518.20295056446,2560.47105950814
"LOC100254021",5646.89245861997,3409.47259846651,3021.04060629695,3386.52659928674
"LOC100248927",4647.84231702558,4672.09153543173,4684.11844172354,4042.95469529549
"LOC100852653",29.1180443278768,17.0624180670976,5.01833987756968,14.0519775904014
"LOC100259144",1375.57657686866,1341.90899739468,1959.1598882032,2128.87460494582
"LOC100243774",4644.83010554338,4302.74036786162,4380.00704514282,4368.15760524479
"LOC100266092",4043.39187959862,2340.56229014539,1887.89946194171,2708.01682420736
"LOC100248921",299.213007231286,390.428272241234,511.870667512107,374.384831515695
"LOC100243768",119.484388793701,45.1652242952584,42.1540549715853,35.1299439760036
"LOC100855331",2871.64161302509,1773.48780732715,3109.36338814217,1563.78436327467
"LOC100852459",60.244229643883,83.3047470334766,109.399809331019,69.2561752669784
"LOC104881042",142.57801015719,155.56910590589,197.722591176245,142.527201274072
"LOC104881041",10.0407049406472,8.02937320804594,15.055019632709,8.02970148022938
"LOC104881039",191.777464366361,326.193286576866,290.060044923527,306.132368933745
"LOC100260885",26.1058328456827,38.1395227382182,19.0696915347648,40.1485074011469
"LOC100255698",1873.59554192476,1917.01285342097,2927.69948457415,1947.20260895563
"LOC100250520",591.397521004119,915.348545717237,970.546932321976,862.18919643963
"LOC100245392",754.056941042603,502.839497153877,438.60290529959,317.173208469061
"LOC100267706",588.385309521924,747.735379999278,1020.73033109767,839.103804683971
"LOC104881038",117.476247805572,34.1248361341952,42.1540549715853,31.1150932358889
"LOC100262546",1404.69462119654,1693.19407524669,1477.39925995651,1640.06652733685
"LOC104881037",117.476247805572,170.624180670976,187.685911421106,165.612593029731
"LOC104881067",69.2808640904655,47.1725675972699,52.1907347267247,51.1893469364623
"LOC104881036",160.651279050355,171.627852321982,158.579540131202,127.471510998641
"LOC104881064",30.1221148219415,31.113821181178,20.0733595102787,28.1039551808028
"LOC104881035",98.3989084183423,127.466299677729,119.436489086158,129.478936368699
"LOC104881062",5.02035247032359,17.0624180670976,23.0843634368205,13.0482649053727
"LOC109123505",76.3093575489185,131.480986281752,167.612551910827,171.634869139903
"LOC100255817",71.2890050785949,15.0550747650861,121.443825037186,33.1225186059462
"LOC100250636",45.1831722329123,53.1945975033044,57.2090746042943,36.1336566610322
"LOC104881031",10.0407049406472,15.0550747650861,20.0733595102787,6.02227611017204
"LOC100255686",1512.13016406146,2708.9097860645,2590.46704480147,2681.92029439661
"LOC100250508",131.533234722478,116.425911516666,95.3484576738239,89.3304289675519
"LOC100245380",24.0976918575532,39.143194389224,67.2457543594337,54.2004849915483
"LOC100245514",2221.00393287115,2665.75190507125,2711.91086983865,2792.32868974977
"LOC100262534",165.671631520678,165.605822415948,198.726259151759,151.56061543933
"LOC100252276",97.3948379242776,130.477314630747,140.513516571951,62.2301864717777
"LOC100267823",1064.3147237086,1018.72672577083,1128.12280447766,912.374830691064
"LOC100247160",439.782876400346,695.54445414698,844.08476740722,631.335278883035
"LOC104881056",28.1139738338121,60.2202990603446,51.1870667512107,75.2784513771505
"LOC100264303",11288.7645647696,7125.06505048977,7800.50750569431,6307.33051272018
"LOC100262667",1305.29164228413,1444.28350579726,1560.70370192417,1507.57645291307
"LOC100243755",55.2238771735595,47.1725675972699,44.1613909226132,53.1967723065197
"LOC100257533",2724.04325039758,2150.86834810531,2401.77746540485,2219.2087465984
"LOC100852578",5539.45691575505,4047.80776850616,3930.36379211257,4087.11805343676
"LOC100855405",1817.36759425714,2314.46682721924,2255.24194097981,2075.6778326393
"LOC100260864",1150.66478619817,1140.17099554252,1275.66199687821,938.471360501809
"LOC100267802",1148.65664521004,1244.55284724712,1434.24153700941,1357.01955015877
"LOC100247287",1678.80586607621,1897.94309205186,1173.28786337579,1816.7199599019
"LOC100262646",3956.03774661499,5008.32153851865,6002.93816154885,4679.30853760367
"LOC100233113",1083.39206309583,1892.92473379683,1916.0021652561,2051.58872819861
"LOC104881029",865.508765883786,1720.29320982384,2534.26163817269,1257.65199434093
"LOC100264437",801.248254263644,1355.96040050876,1098.01276521225,1567.79921401479
"LOC100252382",4040.37966811642,2128.78757178318,1798.57301212097,1995.380817837
"LOC100247263",879.565752800692,681.493051032899,716.61893451695,646.390969158465
"LOC100242129",440.786946894411,615.25072206652,515.885339414163,603.231323702232
"LOC100264414",190.773393872296,166.609494066953,191.700583323162,159.590316919559
"LOC100259036",5556.52611415415,3752.72830311047,3422.50779650252,3761.91514348747
"LOC100259239",729.95924918505,698.555469099997,687.512563227046,604.235036387261
"LOC109123448",258.046116974632,129.473642979741,97.3557936248518,140.519775904014
"LOC100248807",20.0814098812943,42.1542093422412,86.3154458941985,45.1670708262903
"LOC100265963",928.765207009864,730.672961932181,912.334189742168,665.46151017401
"LOC100243669",50.2035247032359,67.2460006173848,62.227414481864,68.2524625819498
"LOC100245372",968.928026772452,922.374247274277,1051.8440383386,721.669420535616
"LOC100265982",426.729959977505,261.958300912499,284.038037070444,234.868768296709
"LOC100267686",2232.04870830587,2265.28691631996,3577.07266473167,1848.83876582282
"LOC100262527",2067.38114727925,2793.21820474898,2687.82283842632,2348.6876829671
"LOC100257402",155.630926580031,275.006032375573,364.331475111559,201.746249690763
"LOC100252270",2430.85466613068,1757.42906091106,2116.73576035889,1676.20018399788
"LOC104881026",632.564411260772,816.988723918674,708.589590712839,765.832778676878
"LOC104881025",60.244229643883,24.0881196241378,36.1320471185017,24.0891044406882
"LOC100263818",403.636338614016,498.824810549854,464.698272662952,427.581603822215
"LOC109123547",8522.55035362132,10629.8864558018,11595.3761211125,12444.0298689855
"LOC100233057",71.2890050785949,99.3634934495685,85.3117779186845,109.404682668125
"LOC104881024",206.838521777332,191.701285342097,153.561200253632,144.534626644129
"LOC100246677",60.244229643883,289.057435489654,391.430510450435,306.132368933745
"LOC100241548",649.633609659872,1298.75111640143,1362.98111074792,1142.22503556263
"LOC100257035",6045.50844476366,7141.12379690586,8019.30712435635,6410.71291927813
"LOC100266352",222.903649682367,357.307107758044,332.214099895113,381.410820310896
"LOC100249189",722.930755726596,1141.17466719353,1518.54964695258,983.6384313281
"LOC100242306",598.426014462572,611.236035462497,813.974728141802,615.275875922577
"LOC100247442",1930.82756008645,1341.90899739468,1184.32821110644,1320.88589349773
"LOC100252548",2142.68643433411,2986.92683339309,3258.90991649375,3133.59100265952
"LOC100257685",1961.95374540246,2223.13270697772,2063.54135765665,2257.34982862949
"LOC109121916",28.1139738338121,24.0881196241378,21.0770274857927,25.0928171257168
"AOX2",2633.67690593175,2426.87805213189,2757.07592873678,2083.70753411953
"LOC100242443",26.1058328456827,52.1909258522986,88.3227818452263,69.2561752669784
"LOC104877866",30.1221148219415,20.0734330201149,36.1320471185017,39.1447947161182
"LOC104877865",812.293029698356,1210.42801111293,1516.54231100156,1067.95029687051
"LOC100264591",147.598362627513,206.756360107183,113.414481233075,136.5049251639
"LOC100267959",365.481659839557,270.99134577155,225.825294490636,236.876193666767
"LOC100245637",1557.31333629438,884.234724536059,928.392877350391,783.899607007394
"LOC100252684",1517.15051653179,1194.36926469683,1166.26218754719,1120.143356492
"LOC100268105",1232.99856671147,1061.88460676408,1012.70098729356,950.515912722153
"LOC100250772",1505.10167060301,1544.65067089784,1647.01914781837,1335.94158377316
"LOC100261012",924.748925033605,957.502755059478,1077.93940570197,875.237461345003
"LOC100241559",287.164161302509,225.826121476292,245.898654000914,222.824216076365
"LOC100263830",744.016236101956,621.272751972555,700.560246908727,660.442946748867
"LOC100258677",1279.18580943845,1975.2258091793,2152.86780747739,2487.20003350105
"LOC100263968",3049.36209047455,2923.69551937973,3148.50643918722,3270.09592782342
"LOC100258799",842.415144520298,1322.83923602557,928.392877350391,1048.87975585496
