ID,A1_A,A1_B,AF_A,AF_B
LOC109121936,1.310714109,18.60940485,37.11153761,28.855898
LOC104877888,22.28213985,15.81799412,7.6126231,8.744211516
LOC100245825,27872.33552,18038.09612,16678.30563,16908.68181
LOC100852523,203.1606869,179.5807568,181.7513765,229.0983417
LOC109121411,3390.817399,3892.157025,4742.664191,4038.076878
LOC100249912,79.95356063,73.50714916,92.30305508,73.45137673
LOC100852594,28.83571039,17.67893461,23.78944719,34.97684606
LOC100242803,5.242856435,34.42739897,34.25680395,22.73494994
LOC100263253,23.59285396,36.28833946,43.77258282,36.72568837
LOC100254420,1279.25697,1394.774894,1533.943555,1568.711546
LOC100852775,34.07856683,50.2453931,54.23993959,62.08390176
LOC100264237,24.90356807,37.2188097,50.43362804,35.85126721
LOC100852894,2208.553273,2351.298303,2750.060095,2551.56092
LOC100252220,14.4178552,16.74846437,11.41893465,7.869790364
LOC100248959,834.9248873,855.1021529,933.4979076,825.4535671
LOC100254065,45.87499381,35.35786922,13.32209042,62.95832291
LOC100259184,266.0749641,302.4028288,316.8754365,291.1822435
LOC100260916,34.07856683,26.98363703,39.96627127,20.11168649
LOC104877879,110.0999851,68.85479795,59.94940691,50.71642679
LOC100254054,1374.9391,1226.35978,1413.093163,1186.589503
LOC100264359,1389.356955,1161.226863,1226.583897,981.1005321
LOC100242076,830.9927449,642.9549376,678.4750338,545.6387986
LOC100262586,99.61427226,165.6237032,124.6567033,169.6377034
LOC104877881,47.18570791,50.2453931,28.54733662,53.33969025
LOC100243707,3950.492324,2034.93842,1686.196017,1817.047153
LOC104877882,161.2178354,93.04702426,84.69043198,80.44674595
LOC104877883,9.174998761,13.95705364,10.46735676,13.11631727
LOC100247215,3916.413757,2151.247201,2288.544819,2106.480554
LOC100853144,665.8427672,686.687039,784.1001793,710.9043962
LOC104881377,351.2713811,374.9795077,407.2753358,327.0335107
LOC100263061,36.69999504,24.19222631,18.07997986,17.48842303
LOC109123955,11.79642698,17.67893461,16.17682409,14.86515958
LOC100256219,469.2356509,304.2637693,272.1512758,335.7777222
LOC100251060,17562.25834,12941.9106,12754.95,11603.56868
LOC104881376,60.292849,67.92432771,106.5767234,66.45600752
LOC109123825,170.3928341,58.61962528,54.23993959,65.58158637
LOC100855194,470.546365,441.042895,432.0163609,433.7128912
LOC100245918,410.253516,334.9692873,458.6605418,304.2985607
PHYA,1774.706903,1724.161359,1508.250952,1582.702284
LOC100263087,4459.049398,4649.559802,4001.385017,4117.649203
LOC100232998,1776.017617,1513.875085,1257.985967,1554.720808
LOC100853687,9.174998761,13.0265834,15.2252462,13.11631727
LOC104881375,339.4749542,373.1185673,379.6795771,433.7128912
LOC100261393,5.242856435,52.10633358,64.70729635,48.09316334
LOC100242559,1736.696194,1504.570382,1070.525123,1698.125876
LOC100264849,1343.481961,2043.312653,2026.8609,2459.746699
LOC100240910,6.553570544,9.304702426,18.07997986,13.99073843
LOC104881374,764.1463254,984.4375166,1429.269987,1052.803066
LOC100247781,1287.121255,1855.357664,1655.745524,1926.349797
LOC100242647,250.3463948,435.4600735,408.2269137,403.982572
LOC100259666,3225.667422,2328.036547,3578.884435,2496.472388
LOC100264934,1204.546266,722.9753785,648.0245414,692.541552
LOC100244141,1828.446182,1980.971146,2305.673221,1865.140316
LOC100266485,272.6285346,338.6911683,647.0729635,404.8569932
LOC100249447,1975.246162,935.1225938,874.5000786,835.9466209
LOC100261280,55.04999257,106.0736077,156.0587735,97.06074783
LOC100244282,1180.953412,1090.511124,1313.177485,1076.412438
LOC100251030,477.0999356,607.5970684,634.7024509,719.6486077
LOC100245891,1010.560578,977.9242249,945.8684201,1174.347607
LOC104877410,149.4214084,137.7095959,133.2209042,119.7956978
LOC100240795,51.11785024,273.5582513,396.8079791,346.270776
LOC100242533,2559.824654,2709.529346,3474.210867,2431.765223
LOC100266622,116.6535557,165.6237032,120.8503917,139.0329631
LOC100259639,2631.91393,2323.384196,3238.219551,1987.559278
LOC100254519,507.2463601,653.1901103,526.2225718,974.979584
LOC100249417,504.6249319,778.803593,501.4815467,952.2446341
LOC100261416,1085.271282,1297.075518,952.5294654,1297.640989
LOC100256323,6.553570544,60.48056577,23.78944719,56.83737485
METK4,4565.217241,6447.228311,7221.524588,7631.07339
LOC104881396,99.61427226,76.29855989,88.49674353,139.0329631
LOC100240939,13086.16966,9902.064321,10670.99443,10104.81083
LOC100263194,319.8142425,669.0081044,505.2878582,694.2903944
LOC100263158,4316.18156,5203.189596,5291.724632,4932.609716
LOC100258021,1179.642698,1188.2105,1235.148098,970.6074783
LOC100258056,34501.92748,22054.00569,21479.96765,22366.81864
LOC104881371,384.0392339,375.909978,330.197527,389.1174125
LOC100264928,14.4178552,26.98363703,32.35364817,48.96758449
LOC100252925,5212.71001,3128.240955,3919.549318,3408.493649
LOC100254628,1904.4676,2043.312653,2387.50892,2023.410545
LOC100244365,175.6356906,178.6502866,205.5408237,178.3819149
LOC100266479,1444.406948,1268.230941,1233.244942,1648.283871
LOC100242677,45210.46175,28685.46711,27618.59661,27074.70212
LOC100264962,3122.121007,1369.652197,1062.9125,1333.492256
LOC104881393,9.174998761,18.60940485,7.6126231,20.11168649
LOC100259555,1998.839016,1881.41083,1916.477865,1722.609669
LOC100240789,1.310714109,23.26175606,14.27366831,22.73494994
LOC109123919,2.621428217,10.23517267,2.854733662,21.86052879
LOC100257918,140.2464096,1485.960977,955.384199,1793.437782
LOC100254435,234.6178255,679.2432771,294.0375672,798.3465114
LOC109123918,53.73927846,46.52351213,16.17682409,39.34895182
LOC100249324,1528.292651,6566.328502,3402.842526,6840.596669
LOC100264815,5.242856435,21.40081558,18.07997986,12.24189612
LOC100266512,51.11785024,45.59304189,19.98313564,51.59084794
LOC100244167,1720.967625,6620.295776,3507.516093,9222.519886
LOC100261308,361.757094,335.8997576,368.2606425,376.0010952
LOC100256212,2681.721066,1530.623549,1721.404398,1587.07439
LOC100251056,466.6142227,473.6093535,423.4521599,566.6249062
LOC100259632,710.4070469,592.7095445,476.7405216,626.0855445
LOC100254513,408.9428019,1073.76266,934.4494855,848.188517
LOC100249409,129.7606968,163.7627627,174.1387534,155.646965
LOC100266586,331.6106695,371.2576268,309.2628134,378.6243586
LOC100245914,16269.89423,11870.93935,12282.01579,12089.74684
LOC100240821,732.6891868,877.4334387,840.2432746,946.123686
LOC100261383,532.1499281,507.1062822,432.0163609,515.9084794
LOC100263083,5047.560033,3947.054769,3275.331089,3794.113377
LOC100251129,131.0714109,298.6809479,343.5196174,274.5682416
LOC100257949,2284.574692,1489.682858,1461.623635,1356.227206
LOC100853243,1161.2927,1362.208435,1714.743353,1632.54429
LOC100258017,2724.974632,1370.582667,1083.847214,1214.57098
LOC100252798,10421.48788,5241.338876,4500.01183,4955.344666
LOC100247769,173.0142624,218.660507,148.4461504,184.502863
LOC100242557,690.7463353,845.7974505,962.9968221,1016.077378
LOC100254622,659.2891967,975.1328142,1090.508259,782.6069307
LOC100244357,3403.92454,3024.028288,3065.983953,2886.464221
LOC100261266,1679.024773,1549.232954,1304.613284,1380.710998
LOC100247652,1280.567684,2562.515048,2842.36315,2284.862469
LOC100242521,486.2749343,580.6134314,748.8917974,580.6156446
LOC100264846,8620.566693,9947.657363,8548.024163,11350.86097
LOC100259663,8302.063165,3747.003667,3009.840858,3777.499375
LOC100264808,5839.231354,4763.077172,5398.301356,4282.9148
LOC100254544,3795.828059,2635.091727,2570.211874,3256.344368
LOC100249443,941.0927301,656.9119912,734.6181291,663.685654
LOC100244279,3089.353154,2813.742013,2695.820155,3042.111186
LOC100259627,115.3428416,121.8916018,172.2355976,125.0422247
LOC100254508,1072.164141,1584.590823,1557.733002,1566.088282
LOC100266617,1748.492621,937.9140045,951.5778875,925.1375784
LOC100244239,439.0892264,569.4477884,567.1404209,564.0016428
LOC100266581,760.2141831,655.981521,537.6415064,710.0299751
LOC100233104,12294.49834,17208.11667,31139.43479,15302.37015
LOC100256319,16906.90129,18567.53369,15650.60152,19219.77691
LOC100251167,3899.374473,1769.754401,1843.206368,1336.11552
LOC100246023,4852.263631,2527.157179,2677.740175,1965.698749
LOC100251123,178.2571188,214.0081558,225.5239593,183.6284418
LOC100240934,5309.702854,4791.921749,4726.487367,4667.660107
LOC100258012,391.9035185,628.0674137,657.5403202,521.1550063
LOC100263190,2046.024724,1174.253446,1281.775414,1127.128864
LOC100258052,18910.98316,14726.55253,13918.72976,15064.5276
LOC100247762,635.6963427,868.1287363,958.2389327,672.4298656
LOC100242631,231.9963972,305.1942396,265.4902306,340.149828
LOC100264914,937.1605877,1094.233005,808.8412043,1159.482447
LOC100252922,331.6106695,305.1942396,249.3134065,347.1451972
LOC104881367,36.69999504,24.19222631,29.49891451,34.10242491
LOC100254615,325.057099,314.498942,296.8923009,348.8940395
LOC100249506,629.1427722,734.1410214,1035.316742,936.5050533
LOC104881366,840.1677437,1468.282043,2033.521946,1910.610216
LOC100247806,19317.30453,10250.99066,17180.73876,9217.273359
LOC100242672,8239.148887,6015.490118,6585.870559,5658.379272
LOC100256170,846.7213142,651.3291698,545.2541295,417.9733105
LOC100264957,376.1749492,403.8240853,338.7617279,386.494149
LOC100259549,1026.289147,1303.58881,1602.457162,1434.050689
LOC100254430,8489.495282,6905.01967,9087.568825,5960.92899
LOC100240780,1161.2927,1161.226863,1624.343454,1296.766568
LOC100249319,3833.838768,4146.175401,3511.322405,3877.183386
LOC100259622,2541.474657,1421.758531,1117.15244,1520.618383
LOC100244162,10002.05936,12573.44439,11587.36394,10351.39759
LOC100266508,3772.235205,3545.091624,4242.134222,3322.800376
LOC100261303,1359.210531,1442.228876,1616.730831,1574.832494
LOC100256208,369.6213787,303.3332991,362.5511751,306.0474031
LOC100251051,2302.924689,1142.617458,948.7231538,1090.403176
LOC100245909,47542.22215,30674.81249,32803.74451,19082.49279
LOC100263144,1696.064057,1240.316833,1294.145927,1221.566349
LOC100240815,1287.121255,1084.928303,1288.43646,1003.835482
LOC100263080,2355.353253,1398.496775,1109.539817,1502.255538
LOC109123816,266.0749641,321.0122337,145.5914168,232.5960263
LOC100261473,78.64284652,79.08997062,35.20838184,62.95832291
LOC100256166,259.5213935,268.9059001,155.1071957,202.8657072
LOC100252793,271.3178205,265.1840191,102.7704118,236.9681321
LOC100251008,1.310714109,10.23517267,10.46735676,15.73958073
LOC109123903,83.88570296,30.705518,22.8378693,38.47453067
LOC100257903,3912.481615,2401.543696,2588.291854,2990.520338
LOC100259659,5086.881456,2550.418935,2246.675392,2884.715379
LOC104881363,32956.59555,18891.33733,16042.6516,18665.3939
LOC100249438,2116.803286,1792.085687,1346.482711,1435.799531
LOC100854576,24.90356807,16.74846437,5.709467325,13.11631727
LOC100244276,3213.870995,2107.515099,2148.66287,2115.224766
LOC104881361,6.553570544,20.47034534,37.11153761,22.73494994
LOC100249393,1123.281991,1143.547928,2243.820659,1058.924015
LOC100266572,116.6535557,258.6707274,571.8983104,254.4565551
LOC100261367,348.6499529,178.6502866,146.5429947,176.6330726
LOC100266614,60.292849,70.71573843,52.33678381,77.82348249
LOC100261409,5109.163596,2346.645952,1969.766227,2242.890254
LOC100240883,179.5678329,137.7095959,89.44832142,157.3958073
LOC100256314,314.5713861,276.349662,240.7492055,315.6660357
LOC100251160,692.0570494,749.0285453,974.4157568,1156.859184
LOC100247751,1302.849824,1970.735974,1474.945726,1977.066224
LOC100242616,103.5464146,256.8097869,214.1050247,206.3633918
LOC100246017,40570.53381,17809.20044,13851.16773,17265.44564
LOC100264904,336.8535259,347.0654005,344.4711953,385.6197278
LOC100240929,9443.695153,8613.363035,8275.872887,10425.72339
LOC100263186,4654.3458,2997.044651,3274.379511,3599.11746
LOC100249495,968.6177264,1165.879214,1197.084982,1171.724343
LOC100244341,524.2856435,808.5786408,782.1970235,675.9275502
LOC100252917,1916.264027,1447.811697,1749.951735,1388.580789
LOC100266672,714.3391893,1190.07144,1223.729163,1318.627097
LOC100247800,681.5713365,1016.073505,1143.796621,1051.054224
LOC100242667,2955.660315,2260.112219,2381.799452,2049.643179
LOC100264954,2545.406799,2018.189956,1855.576881,1908.861374
LOC100259757,9915.552233,9608.035725,11242.89274,9095.728819
LOC100254426,3029.060305,1757.658288,5095.699587,1554.720808
LOC100251003,4988.577898,6026.655761,7250.071925,6195.273859
LOC100249315,1313.335537,1326.850566,2144.856558,1330.868993
LOC100244157,1149.496273,745.3066643,489.1110342,659.3135483
LOC100266503,13145.1518,6774.753836,5246.048894,7091.555539
LOC100261299,129.7606968,593.6400148,575.7046219,826.3279882
LOC100240767,141.5571237,217.7300368,184.6061102,216.8564456
LOC100263033,702.5427623,1782.780985,4059.431268,1318.627097
LOC100257897,234.6178255,329.3864659,339.7133058,371.6289894
LOC100242505,2027.674726,2681.615239,2698.674889,2503.467757
LOC100256203,7904.91679,5446.04233,4481.93185,8748.583622
LOC100264796,536.0820705,418.7116091,418.6942705,401.3593086
LOC100251047,1487.660513,2000.511021,2510.262467,1823.168101
LOC100245905,945.0248724,1753.005937,992.4957366,1360.599312
LOC100259614,1845.485465,2634.161257,2873.76522,2910.073592
LOC100240812,3499.60667,3986.134519,4718.874744,4292.533433
LOC100249389,1416.881952,1734.396532,1706.179152,1587.948811
LOC100244224,167.7714059,155.3885305,147.4945726,149.5260169
LOC100263074,1605.624783,1371.513138,2029.715634,1294.143304
LOC104881360,137.6249814,116.3087803,109.4314571,135.5352785
LOC104881359,6.553570544,14.88752388,14.27366831,17.48842303
LOC104881384,23.59285396,49.31492286,30.4504924,27.1070557
LOC104881383,38.01070915,19.53987509,16.17682409,25.3582134
LOC104881357,87.81784529,102.3517267,97.06094452,94.43748437
LOC104881356,598.9963477,536.88133,488.1594563,598.1040677
LOC109123833,28.83571039,6.513291698,11.41893465,5.246526909
LOC104881355,13.10714109,20.47034534,20.93471352,23.60937109
LOC104881379,7.864284652,18.60940485,17.12840197,8.744211516
LOC100254594,280.4928193,361.0224541,278.812321,284.1868743
LOC100257940,336.8535259,380.5623292,276.9091653,361.1359356
LOC100249483,2.621428217,10.23517267,19.03155775,9.618632667
LOC100854638,144.178552,71.64620868,57.09467325,58.58621716
LOC100252789,963.3748699,1051.431374,1054.348299,1146.36613
LOC100852568,39.32142326,123.7525423,88.49674353,97.06074783
LOC100264772,1779.94976,1490.613329,2081.10084,1167.352237
LOC100249532,176.9464047,126.543953,132.2693264,148.6515958
LOC100254639,216.2678279,175.8588758,167.4777082,205.4889706
LOC100263008,100.9249864,120.9611315,105.6251455,89.19095746
LOC100259746,623.8999158,583.4048421,586.1719787,689.9182886
LOC100240968,48.49642202,67.92432771,35.20838184,74.32579788
LOC100264940,1398.531954,1267.30047,1135.23242,1308.134043
LOC100261443,2500.842519,2436.901565,1896.49473,3124.306775
LOC100242654,7005.766911,8347.248546,6665.803102,8735.467304
LOC100244316,466.6142227,559.2126158,566.188843,598.9784888
LOC100259692,605.5499182,959.3148201,594.7361797,786.1046153
LOC100264877,443.0213688,343.3435195,383.4858886,293.8055069
LOC100852866,326.3678131,762.9855989,600.445647,654.0670214
LOC104881400,6138.074171,5988.506481,4983.413397,5577.058105
LOC100247787,306.7071014,310.777061,241.7007834,351.5173029
LOC100252902,4445.942257,2818.394365,2304.721643,2831.375689
LOC100245953,685.5034789,827.1880456,909.7084604,857.8071497
LOC100256252,436.4677982,759.2637179,924.9337066,810.5884075
LOC100258035,4270.306566,3940.541477,3954.7577,3949.760342
LOC100244207,69.46784776,93.9774945,117.995658,96.18632667
LOC109121482,28.83571039,43.7321014,43.77258282,69.07927097
LOC100249373,138.9356955,130.265834,92.30305508,123.2933824
LOC100263173,152.0428366,187.954989,135.12406,155.646965
LOC104881401,85.19641707,98.62984571,87.54516565,98.80959013
LOC100254480,356.5142376,231.6870904,255.9744517,272.8193993
LOC100240917,958.1320135,797.4129979,686.0876569,835.9466209
LOC100251148,1031.532004,760.1941882,741.2791743,848.188517
LOC100259597,1546.642648,2280.582565,2343.736337,2010.294227
LOC100261399,2698.76035,3249.202087,3309.587893,3824.718117
LOC100266603,1787.814044,1860.010015,1774.69276,1977.940645
LOC109123959,5.242856435,20.47034534,16.17682409,13.99073843
LOC100244263,1405.085525,1548.302484,1584.377183,1601.93955
LOC100249429,3531.063809,4296.91158,3907.178806,4175.360999
LOC100242488,14.4178552,12.09611315,15.2252462,14.86515958
LOC100254531,184.8106893,213.0776855,176.0419092,266.6984512
LOC100259649,182.1892611,413.1287877,338.7617279,628.708808
LOC100252731,28.83571039,80.02044086,78.02938677,160.0190707
LOC100257878,131.0714109,356.3701029,313.069125,654.9414425
LOC100264831,609.4820606,571.3087289,595.6877576,518.5317429
LOC100242541,5916.563487,2772.801323,2821.428436,2898.706117
LOC100263014,546.5677833,369.3966863,437.7258282,365.5080414
LOC104881403,41.94285148,24.19222631,15.2252462,18.36284418
LOC100240751,27.52499628,63.27197649,73.27149734,60.33505946
LOC100247676,5.242856435,32.56645849,43.77258282,20.11168649
LOC104881406,10.48571287,21.40081558,12.37051254,9.618632667
LOC100232941,44.5642797,83.74232183,54.23993959,36.72568837
LOC109123809,2.621428217,47.45398237,65.65887424,55.08853255
LOC100254646,1424.746236,2358.742065,2361.816317,2478.109544
LOC100254588,361.757094,563.864967,651.8308529,554.3830101
LOC100259697,667.1534813,731.3496106,665.1529433,676.8019713
LOC100259753,1000.074865,1123.077583,1271.308058,951.3702129
LOC100264948,2724.974632,3630.694886,3475.162445,3567.638298
LOC100242661,1129.835562,931.4007128,1047.687254,817.5837767
LOX,1557.128361,2249.877046,2129.631312,2360.062688
LOC100252850,142.8678379,482.9140559,526.2225718,495.7967929
LOC100257990,98.30355815,108.8650184,84.69043198,65.58158637
LOC100263126,598.9963477,697.8526819,865.9358776,704.7834482
LOC104881408,811.3320333,1411.523358,1245.615455,1377.213314
LOC100266555,152.0428366,261.4621382,203.6376679,332.2800376
LOC100252910,4137.924441,3607.43313,3674.042224,3778.373796
LOC100244214,427.2927994,535.9508597,530.0288833,459.0711046
LOC100244147,1005.317721,575.0306099,609.009848,572.7458543
LOC104881450,52.42856435,42.80163116,31.40207029,55.9629537
LOC100254472,775.9427524,882.0857899,868.7906113,805.3418806
LOC104881449,575.4034937,428.0163116,329.2459491,380.3732009
LOC100243559,47.18570791,44.66257164,59.94940691,50.71642679
LOC100854480,68.15713365,95.83843498,79.93254255,103.1816959
LOC100248572,45.87499381,104.2126672,76.126231,104.9305382
LOC109123838,5.242856435,21.40081558,16.17682409,20.11168649
LOC100250294,10.48571287,24.19222631,15.2252462,29.73031915
LOC100255595,996.1427226,632.7197649,605.2035364,619.0901753
LOC100245172,159.9071213,264.2535489,263.5870748,313.9171934
LOC104881448,199.2285445,130.265834,132.2693264,107.5538016
LOC100253784,844.099886,1186.349559,1107.636661,1288.896777
LOC100854088,31.45713861,55.82821455,63.75571846,58.58621716
LOC100245278,365.6892363,751.819956,610.9130038,904.1514707
LOC100267582,1287.121255,1959.570331,1575.812982,1938.591693
LOC104881446,11.79642698,17.67893461,21.88629141,19.23726533
LOC100247058,891.2855939,1136.104166,786.003335,1189.212766
LOC104881447,353.8928094,452.2085379,527.1741497,417.0988893
LOC100264207,48.49642202,92.11655401,86.59358776,153.8981227
LOC100260540,94.37141583,108.8650184,67.56203001,122.4189612
LOC100250287,997.4534367,1311.032572,1375.030047,1322.124781
LOC100250410,6758.041945,3874.47809,4568.525438,3381.386593
LOC100245166,120.585698,176.7893461,148.4461504,177.5074938
LOC100262311,965.9962981,1319.406804,864.9842997,1490.013642
GID1A,10733.43784,8589.170809,10223.75282,7589.101175
LOC100257319,8224.731032,4516.502557,3698.783249,4820.683809
LOC100257204,457.4392239,361.9529244,411.0816474,328.782353
LOC100267587,427.2927994,330.3169361,284.5217884,341.8986703
LOC100262434,2486.424664,2113.097921,1974.524116,2012.04307
LOC100252189,443.0213688,508.0367524,538.5930843,537.7690082
LOC104881443,30.1464245,40.01022043,40.91784916,48.09316334
LOC100247065,608.1713465,875.5724982,1051.493566,1029.193695
LOC104881456,11.79642698,93.9774945,219.814492,90.06537861
LOC104881440,1178.331984,1107.259589,1434.979454,1002.08664
LOC104881439,41.94285148,76.29855989,91.3514772,76.94906134
LOC104881438,575.4034937,268.9059001,192.2187333,259.703082
LOC100241932,85.19641707,146.0838281,174.1387534,162.6423342
LOC100250282,27.52499628,29.77504776,22.8378693,26.23263455
LOC104881437,951.5784429,1160.296392,1059.106189,1154.23592
LOC100250278,968.6177264,834.6318076,757.4559984,802.7186171
LOC100255461,1157.360558,1298.005988,1447.349967,1358.85047
LOC100243536,1946.410451,2630.439376,1988.797785,3704.047998
LOC100248678,2786.578195,3476.236826,2476.957241,4177.984262
LOC100253776,77.33213242,187.0245188,144.6398389,194.9959168
LOC104881436,199.2285445,401.0326745,389.195356,424.0942585
LOC100258923,2935.999604,2320.592785,2173.403895,2314.592788
LOC100259022,1647.567635,1588.312704,1503.493062,1817.047153
LOC104881434,454.8177957,508.9672227,457.7089639,423.2198374
LOC100241913,1525.671223,1375.235018,1598.650851,1218.068664
LOC100257302,9810.695104,5703.782587,4433.401378,6170.790067
LOC100264088,2783.956767,2600.664328,2892.796778,2451.002488
LOC100260652,38.01070915,61.41103601,43.77258282,67.33042867
LOC109123804,56.36070668,61.41103601,77.07780888,58.58621716
LOC109123800,1069.542713,911.8608377,901.1442594,892.7839958
LOC100241809,6856.345503,3772.126363,3408.551993,3353.405116
LOC104881433,1209.789122,696.9222117,601.3972249,761.620823
LOC100246423,195.2964022,141.4314769,137.0272158,139.9073843
LOC100265553,6318.952718,3244.549736,3215.381682,2858.482745
LOC104881432,1449.649804,1171.462035,1141.893465,1201.454662
LOC100251264,2447.103241,1321.267744,1386.448982,1371.966787
LOC104881429,306.7071014,148.8752388,127.5114369,121.5445401
LOC100852422,34.07856683,9.304702426,8.564200987,20.98610764
LOC109123953,94.37141583,62.34150625,43.77258282,71.70253443
LOC100260635,184.8106893,120.9611315,131.3177485,76.07464019
LOC100247035,1229.449834,552.6993241,615.6708932,536.8945871
LOC100248775,504.6249319,740.6543131,838.3401189,835.9466209
LOC104881424,99.61427226,76.29855989,98.9641003,82.19558825
LOC100246921,630.4534863,353.5786922,249.3134065,333.1544588
LOC100264072,16453.39421,9708.526511,7785.810275,8294.759044
LOC100241807,16137.51211,9742.02344,12166.87487,8927.839958
LOC100264085,1331.685534,1785.572395,1693.80864,1392.078473
LOC100258918,933.2284454,1070.040779,1023.897807,877.9188362
LOC100253772,1335.617677,1420.82806,1613.876097,1568.711546
LOC100248675,68815.11214,31829.52606,24761.00821,27633.45723
LOC100255557,116.6535557,167.4846437,128.4630148,171.3865457
LOC100245249,608.1713465,710.8792653,587.1235566,626.9599657
LOC104881423,368.3106646,264.2535489,312.1175471,352.3917241
LOC100855224,3099.838867,1511.083674,1547.265645,2078.499077
LOC100253864,1209.789122,1475.725805,1429.269987,1330.868993
LOC100248769,2160.056851,2391.308523,2846.169461,2263.876361
LOC100243532,1183.57484,1608.783049,1306.516439,1663.14903
LOC100265858,785.1177511,1016.073505,913.514772,853.4350439
LOC100260646,386.6606621,242.8527333,249.3134065,282.438032
LOC100255573,183.4999752,188.8854592,109.4314571,220.3541302
LOC100267445,9.174998761,29.77504776,11.41893465,30.60474031
LOC100262285,3064.449586,3867.034328,4361.081458,3267.711843
LOC100257180,1.310714109,16.74846437,2.854733662,21.86052879
LOC100267566,4263.752996,2912.371859,3012.695592,2594.407557
LOC109123872,13.10714109,57.68915504,96.10936663,69.95369213
LOC100854804,352.5820952,277.2801323,242.6523613,297.3031915
LOC100854778,2019.810442,2515.991536,2516.923512,2239.392569
LOC109121422,173.0142624,122.822072,183.6545323,135.5352785
LOC100854652,499.3820754,630.8588245,476.7405216,564.0016428
LOC100854639,305.3963873,275.4191918,347.3259289,252.7077128
LOC100264068,775.9427524,924.8874211,1059.106189,930.3841053
LOC100252170,1211.099836,922.0960104,869.7421891,972.3563206
LOC100247043,22.28213985,33.49692873,20.93471352,27.98147685
LOC100264196,12767.66613,9724.344505,10316.05588,8888.491006
LOC100253751,1313.335537,1545.511073,1526.330932,1672.767663
LOC100259018,467.9249368,445.6952462,402.5174464,313.9171934
LOC100253879,10865.81996,10879.05808,10516.83881,10038.35482
LOC100248555,1296.296254,629.9283542,594.7361797,718.7741866
LOC100243420,42686.02638,26197.38968,20033.56926,24396.35013
LOC100854337,604.2392041,685.7565688,769.826511,581.4900658
LOC100854301,1507.321225,2074.948641,2025.909322,2185.178458
LOC100260524,3993.745889,3161.737884,2779.559009,3281.702582
LOC100255455,13458.41247,9889.037738,9867.862693,7811.204147
LOC104881414,300.1535309,393.5889126,232.1850045,355.0149875
LOC100264176,483.6535061,249.366025,431.064783,290.3078223
LOC100250274,1509.942653,1239.386363,1465.429947,1130.626549
LOC100245154,903.0820209,1207.750375,1479.703615,1390.329631
LOC104881413,36.69999504,28.84457752,27.59575874,24.48379224
LOC100267457,372.2428069,316.3598825,266.4418085,361.1359356
LOC100262295,184.8106893,333.1083468,341.6164616,458.1966834
LOC100265943,655.3570544,1287.770816,1443.543655,1350.106258
LOC100232969,61920.75592,37532.37817,32325.10084,35776.067
LOC100252065,3773.545919,4065.22449,3742.555831,4463.919979
LOC100246931,2056.510437,2013.537605,2130.58289,2009.419806
LOC100260502,1398.531954,1749.284056,1647.181323,1624.6745
LOC100255432,2364.528252,2706.737936,2529.294025,2852.361796
LOC100241803,1814.028326,1838.609199,1565.345625,2339.951002
LOC100267439,31.45713861,26.05316679,54.23993959,43.72105758
LOC100264080,1388.046241,1463.629692,1398.819495,1414.813423
LOC100258911,1491.592656,825.3271051,858.3232545,965.3609513
LOC100253765,1475.864086,1832.095908,2046.844036,1639.539659
LOC100264063,436.4677982,593.6400148,812.6475159,665.4344964
LOC100258891,363.0678081,296.8200074,280.7154768,255.3309763
LOC104881412,10.48571287,11.16564291,6.661045212,25.3582134
LOC100255544,207.0928292,197.2596914,154.1556178,237.8425532
LOC100248669,2637.156787,1987.484438,3811.069439,1693.753771
LOC100243526,81.26427474,140.5010066,275.0060095,154.7725438
MIR167B,121.8964121,50.2453931,58.04625114,41.97221528
LOC100257170,27.52499628,67.92432771,51.38520592,49.84200564
LOC100246906,182.1892611,232.6175606,219.814492,213.358761
LOC109123806,18.34999752,17.67893461,24.74102507,16.61400188
LOC100248643,7.864284652,13.0265834,24.74102507,16.61400188
LOC100265852,1777.328331,1215.194137,1302.710128,1516.246277
LOC100233034,9788.412964,8421.686165,7035.9669,9915.061438
LOC100248755,2017.189013,1587.382234,1549.168801,1531.985858
LOC100255566,733.9999009,717.392557,572.8498883,795.7232479
LOC100267428,53.73927846,63.27197649,58.04625114,44.59547873
LOC100250385,3516.645954,2595.081506,2561.647673,2663.486828
LOC100262267,2469.385381,2400.613226,2339.930025,2708.956728
LOC100245260,1952.964022,916.5131889,1009.624139,847.3140959
LOC100252034,69.46784776,39.07975019,20.93471352,28.855898
LOC100258882,36.69999504,65.13291698,35.20838184,47.21874219
LOC100248636,357.8249517,321.0122337,270.24812,278.9403474
LOC100267561,2011.946157,2245.224695,2413.201523,1828.414628
LOC100262403,331.6106695,364.7443351,302.6017682,264.0751878
LOC100250231,7101.449041,6212.74981,5822.705093,5494.862517
LOC100255405,318.5035284,468.026532,422.500582,611.220385
LOC100260476,49.80713613,36.28833946,48.53047226,53.33969025
LOC100265702,2844.249616,1696.247252,1572.00667,1740.098092
LOC100241529,390.5928044,480.1226452,626.13825,611.220385
LOC100243376,5364.752847,3240.827855,2902.312557,2987.022654
LOC100248504,773.3213242,589.9181338,558.5762199,564.0016428
LOC100246659,14.4178552,16.74846437,21.88629141,19.23726533
LOC100256928,15.7285693,16.74846437,18.07997986,20.98610764
LOC100255400,28.83571039,35.35786922,46.62731649,60.33505946
