"","Row.names","F1_A","F1_B","AF1_A","AF1_B","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"1671","LOC100255013",1049.64010743434,944.030415566554,2503.81704541202,2331.0728988395,1707.14011681311,-1.27805639813863,0.192433293377737,-6.64155550063714,3.10389830454043e-11,3.50997737554329e-10
"1672","LOC100255025",0,0,43.7347955530484,59.6436562602858,25.8446129533336,-8.14336782638784,1.61552809421567,-5.0406847491819,4.63869065283166e-07,2.85686822486496e-06
"1673","LOC100255033",59.6386424678603,65.5852709762027,370.751789574706,396.6303141309,223.151504287417,-2.61543151928001,0.305502893401833,-8.56106955373377,1.1182521363401e-17,2.4479555857336e-16
"1674","LOC100255043",287.259461220194,359.725274142203,1114.24331397653,1343.97038773177,776.299609267675,-1.92580392655451,0.24044940836112,-8.00918554834714,1.15470582304258e-15,2.07684699350049e-14
"1675","LOC100255050",193.825588020546,247.435340501128,942.286049642953,1221.70089239819,651.311967640704,-2.29398414395997,0.260784304626044,-8.79648085895914,1.41173635275969e-18,3.37563313881838e-17
"1676","LOC100255052",197.801497518403,158.994596305946,367.769871696089,463.232396954886,296.949590618831,-1.21975441619191,0.290319815651026,-4.20141633617629,2.65250273148827e-05,0.000115562847824823
"1677","LOC100255055",27.8313664850015,21.8617569920676,152.077811809464,129.227921897286,82.7497142959547,-2.50102800573147,0.454660845002832,-5.50086516844417,3.77932144955533e-08,2.80984930728291e-07
"1678","LOC100255082",11.9277284935721,8.94344604220946,115.300824639855,220.681528163057,89.2133818346735,-4.00881151317957,0.566876035118135,-7.07176042879313,1.52980368684916e-12,2.03987113110285e-11
"1679","LOC100255089",37.7711402296448,33.7863517150135,70.5720564606009,89.4654843904287,57.898758198922,-1.16123610071215,0.496343947737195,-2.33957945091536,0.0193054648522923,0.0401970027314173
"1680","LOC100255094",27.8313664850015,23.8491894458919,387.649324220202,422.475898510358,215.451444665363,-3.97045772782734,0.349776118488409,-11.351426006401,7.29629224676693e-30,3.78077239764115e-28
"1681","LOC100255112",6.95784162125037,5.96229736147297,387.649324220202,408.559045382958,202.282127146471,-5.94546207944364,0.4987852023436,-11.9198846547736,9.32375340251391e-33,5.90831531401408e-31
"1682","LOC100255163",1563.5264100324,1908.92887189826,4681.6110694286,5177.0693633928,3332.78392868802,-1.50543754708425,0.199567151542007,-7.5435137268438,4.5747465814067e-14,7.14539399911167e-13
"1683","LOC100255177",81.5061447060757,100.365338918128,322.047130890629,392.654070380215,224.143171223762,-1.97441566904791,0.312711538340097,-6.31385614847567,2.72166942803057e-10,2.73745109842406e-09
"1684","LOC100255189",2469.03979816942,2232.88036187163,5551.33711735854,7429.61144815626,4420.71718138896,-1.46507361949635,0.215715368142072,-6.79169793100436,1.10821403262801e-11,1.33428969528412e-10
"1685","LOC100255190",9.93977374464338,10.9308784960338,108.343016256415,157.061628152086,71.5688241622946,-3.66863878107253,0.551112080750883,-6.6567925277088,2.79867807984515e-11,3.18949570925782e-10
"1686","LOC100255191",225.632864003405,362.706422822939,1004.90632509391,788.290323573444,595.383983873424,-1.60780965079651,0.297443423800378,-5.40543014955191,6.46530434490553e-08,4.62052546548626e-07
"1687","LOC100255202",302.169121837159,155.019731398297,425.420284016017,495.042346960372,344.412871052961,-1.0095724418488,0.352500927687006,-2.86402775865947,0.00418291353316631,0.0105981645988002
"1688","LOC100255204",1.98795474892868,5.96229736147297,39.7589050482259,48.7089859459001,24.1045357761319,-3.47602876019911,0.891123227257093,-3.90072736730075,9.59041065803697e-05,0.000371343960993614
"1689","LOC100255211",520.844144219313,459.096896833419,975.087146307739,1442.38242056124,849.352651980429,-1.30273084095471,0.262516175922421,-4.96247835538979,6.95993246648941e-07,4.1423639931406e-06
"1690","LOC100255218",746.477008222718,867.514266094318,2092.31237816289,2304.23325352237,1502.63422650057,-1.44573643623501,0.202307310706003,-7.14623920999069,8.9187586167954e-13,1.22270027708351e-11
"1691","LOC100255221",29.8193212339301,12.9183109498581,62.6202754509557,86.4833015774144,47.9603023030396,-1.80275079544698,0.618433809895079,-2.9150262592416,0.00355658616051364,0.00916713329975988
"1692","LOC100255234",26.8373891105371,39.7486490764865,103.373153125387,192.847821908257,90.701753305167,-2.15337130189534,0.499741528726172,-4.30897009376872,1.64016542698713e-05,7.52373508730895e-05
"1693","LOC100255240",61.626597216789,25.8366218997162,295.209869983077,428.440264136386,202.778338308992,-3.04855962294475,0.437100180934478,-6.9745100915475,3.06938513535185e-12,3.93881974610543e-11
"1694","LOC100255261",883.645885898796,885.401158178737,2523.69649793614,2613.38620513819,1726.53243678796,-1.53797660511527,0.184745562009985,-8.32483653941387,8.44451877441758e-17,1.70961830143204e-15
"1695","LOC100255279",0,0,15.9035620192903,23.8574625041143,9.94025613085116,-6.7648556331861,1.848506012336,-3.65963409804505,0.000252575642679449,0.000882355052801326
