ID,F1_A,F1_B,AF1_A,AF1_B
LOC100254224,5834.736237,4540.480264,6208.077478,2134.720378
LOC100264512,10.01098582,6.991500626,690.050167,1467.573981
LOC100259336,1920.44078,1849.751308,1945.909817,1789.670188
LOC100249118,5509.379198,4347.714604,4553.381492,4178.365276
LOC100261078,493.8753006,443.4608968,654.43978,864.1063755
LOC100266287,4056.117756,4279.797169,4980.706137,5046.914358
LOC100268119,312.0090581,411.4997511,333.9462964,356.1569551
LOC109123414,288.6500912,225.7255916,1289.887354,1553.466303
LOC100262967,130.1428157,137.8324409,237.4025804,259.1578676
LOC100257841,357.0584943,309.6235991,614.8726832,621.2384311
LOC104880623,51.72342675,88.89193653,109.205187,81.44961552
LOC100255989,6632.278107,6993.498198,4454.46375,4121.350545
LOC100242162,33.36995274,50.93807599,132.945445,93.29683232
LOC100250851,392.0969447,417.4924659,939.3228765,858.1827671
LOC100259274,1666.829139,1382.319552,1202.839741,959.624561
LOC100249054,14445.85254,10693.00081,6586.338922,3203.191243
LOC100245712,3443.779123,2953.409622,2058.280372,2018.469563
LOC100852794,1096.202948,891.9157227,1854.114153,2196.177815
LOC100250779,46.71793384,23.97085929,60.14198704,40.72480776
LOC100249046,1389.858532,1597.0585,1623.83365,1350.582715
LOC100262878,1104.545436,1059.711738,1293.052721,1273.575806
LOC100243893,68.40840312,136.8336551,353.7298448,479.8122805
LOC100266217,1511.658859,1282.440972,757.3142315,595.3226443
LOC100257752,912.6682075,833.9861461,1389.596437,1570.496677
LOC100261010,270.2966172,195.7620175,189.9220643,148.09021
LOC100252615,3158.466027,2801.594179,1782.102037,1755.60944
LOC100255931,742.4814485,718.1269929,588.7583994,432.4234133
LOC100250770,1044.479521,937.8598697,713.7904251,478.3313784
LOC100247508,1645.13867,1826.779235,2774.444823,3064.726897
LOC100267957,1022.789052,942.8537987,994.7168119,987.0212498
LOC100257683,1583.404258,1980.592249,1433.120244,1274.316257
LOC100252546,53.39192439,40.95021795,159.8510708,244.3488465
LOC100247440,8611.116305,5224.648539,30809.31554,33888.22321
LOC100242371,1404.87501,1471.211489,1075.433689,767.107288
LOC100242304,210.2307023,326.6029578,383.8008383,302.8444795
LOC109121544,16.68497637,21.97328768,275.3869933,458.3392
LOC100249200,670.7360501,924.8756542,841.9878185,947.0368931
LECY1,649.0455808,905.898724,1949.075185,663.4441409
LOC100254369,1738.574538,1532.137423,1163.272644,974.433582
LOC100249269,615.6756281,582.2921236,1051.693431,1218.041977
LOC100244028,16738.36829,16682.71928,13527.99037,12058.24535
LOC100266364,7798.557956,7389.017376,3460.53828,2564.922438
LOC100266443,2144.019464,1511.162921,675.0146703,479.8122805
LOC100261234,2441.012043,2268.24256,6579.216845,7485.219666
LOC100256072,166.8497637,107.8688668,895.7990701,1283.20167
LOC100256150,111.7893417,83.89800751,273.0129675,395.4008608
LOC100250996,2207.422374,2003.564322,1539.160063,1229.148743
LOC100250927,829.2433256,683.1694897,662.3531993,433.9043154
LOC100245780,173.5237543,171.7911582,345.8164255,237.6847871
LOC100268102,610.6701352,743.096638,436.8207479,406.5076265
LOC100245562,248.6061479,207.7474472,276.9696771,339.126581
LOC100267878,11320.75647,10824.84054,9109.928352,6985.415207
LOC100257827,1887.070828,1711.918868,1437.076953,1341.697303
LOC100252681,46.71793384,41.94900376,42.73246447,19.99217835
LOC100262728,1057.827502,1040.734807,1415.710721,1362.429932
LOC100257601,889.3092405,800.0274288,803.2120637,869.2895329
LOC100247581,999.4300846,1095.668027,1329.45445,904.0907322
LOC100242449,71.74539839,46.94293277,213.6623224,162.899231
LOC100252472,1479.957404,1374.329266,1335.785186,1444.619999
LOC100247359,3273.592364,3495.750313,2117.631017,2257.635252
LOC100259266,1533.349328,1495.182348,1524.915908,1549.764048
LOC100254143,3019.980723,2988.367125,1225.788657,1364.651285
LOC100242227,2621.209788,2332.164852,1425.998166,1416.482859
LOC100264505,5195.701642,4879.068651,5176.167595,6082.805377
LOC104880632,2794.733542,1606.047572,667.8925929,719.7184207
LOC100243887,795.8733729,900.9047949,2200.72192,2466.442448
LOC100266211,48.38643147,77.90529269,60.14198704,60.71698611
LOC100259328,2911.528377,4048.078862,3893.402319,4958.060232
LOC100261004,725.7964721,657.2010588,347.3991093,484.9954378
LOC100254220,315.3460534,388.5276776,297.5445674,320.6153047
LOC100255927,547.267225,474.4232568,731.9912896,638.2688052
LOC100250764,255.2801385,297.6381695,368.7653416,299.1422243
LOC100243951,2202.416881,2154.380979,2450.785972,2711.531746
LOC100266280,337.0365227,242.7049503,616.4553671,1148.439579
LOC100261071,1141.252384,1248.482255,1168.020696,961.8459141
LOC100255983,560.6152061,586.2872668,1323.915057,1566.794422
LOC100245630,417.1244093,492.4014012,313.3714061,399.103116
LOC100250844,153.5017826,178.7826589,231.0718449,222.8757661
LOC100854448,110.120844,93.88586555,280.1350449,316.1725984
LOC100245702,408.7819211,347.5774597,254.020761,282.1118501
LOC100268021,123.4688251,78.90407849,89.42163862,103.663147
LOC100262870,537.2562391,603.2666254,499.3367608,708.611655
LOC100262802,175.1922519,183.7765879,276.9696771,291.7377138
LOC100257676,732.4704627,705.1427774,6417.78309,9101.624308
LOC100252607,465.5108407,434.4718246,861.7713669,958.1436589
LOC100247499,959.3861413,1215.522323,795.2986444,724.161127
LOC100242296,188.540233,195.7620175,496.962735,499.8044589
LOC100242363,225.247181,307.6260275,1338.950553,1857.791685
LOC100264589,1358.157077,1729.897012,1357.94276,1167.691306
LOC100264650,1479.957404,1451.235773,1704.550527,1785.967933
LOC100259416,266.9596219,269.672167,312.5800642,318.3939516
LOC100254293,764.1719178,556.3236927,587.9670575,350.2333467
LOC100259473,105.1153511,59.92714822,164.5991224,91.81593022
LOC100254362,730.801965,673.1816317,1350.820683,881.8772007
LOC109123404,5.005492911,8.989072233,21.36623224,32.57984621
LOC100249195,113.4578393,190.7680885,199.4181675,167.3419373
LOC104880635,438.8148785,806.0201436,972.5592377,1058.845002
LOC100249262,163.5127684,153.8130138,426.5333028,648.6351199
LOC100266357,3952.670902,3874.290133,4133.178925,4582.651549
LOC100244094,1263.052711,1807.802305,1831.956579,1621.5878
LOC100266437,2774.71157,2602.835804,2246.619753,2439.045759
LOC100261227,904.3257193,741.0990664,565.0181414,699.7262424
LOC100256064,1428.233977,1603.051215,3052.205842,3342.39604
LOC100268094,35.03845038,51.93686179,126.6147095,166.6014863
LOC100250987,3602.286398,3897.262206,2738.834436,2467.182899
LOC100257820,1443.250456,1344.365692,1103.921999,917.4188511
LOC100245850,2447.686034,2937.429049,1767.857882,1637.137272
LOC100267870,5784.681308,4525.498477,5761.760626,7532.608533
LOC100262721,1526.675338,1493.184777,1005.004257,801.9084873
LOC100257593,9058.273672,9458.501561,9071.943939,8369.31822
LOC100252467,22823.37918,17474.75642,13498.71072,14286.26256
LOC100247351,527.2452533,462.4378271,570.5575349,767.107288
LOC100242218,11350.78942,10148.66255,4538.345995,3782.964415
LOC100264497,347.0475085,322.6078146,332.3636126,447.2324343
LOC100243880,16.68497637,24.96964509,64.89003864,99.96089177
LOC100259323,47662.3035,56106.79252,28054.65427,18699.35082
LOC100254212,271.9651148,487.4074722,537.3211736,362.0805635
LOC109123365,30.03295747,50.93807599,75.17748379,50.35067141
LOC104880636,81.75638422,111.86401,250.0640514,171.0441926
LOC100252538,2803.07603,3377.893588,2254.533172,1897.03559
LOC100247429,707.4429981,744.0954238,552.3566704,527.2011477
LOC100249106,764.1719178,691.1597762,499.3367608,686.3981235
LOC100243946,1127.904403,1430.261271,1882.602463,1920.730024
LOC100266273,2057.257586,2056.49997,2367.695069,2297.619609
LOC100261063,270.2966172,321.6090288,278.552361,277.6691438
LOC100255975,3557.236962,3642.571826,2383.521907,1979.225657
LOC100254286,126.8058204,130.8409403,650.4830703,871.510886
LOC100250835,825.9063303,878.9315073,1031.118541,1052.180942
LOC100245695,428.8038927,570.3066939,421.7852512,496.1022036
LOC100268013,13.3479811,10.98664384,52.22856769,85.89232182
LOC100262863,4983.802442,3949.199068,4313.604886,4399.76014
LOC100257740,1424.896982,1301.417902,2404.88814,3070.650505
LOC100252603,21.69046928,21.97328768,166.1818063,259.8983186
LOC100249186,1686.851111,1680.956508,335.5289803,150.3115632
LOC100266350,2025.556131,2216.305698,2016.33925,1907.401905
LOC100261143,3195.172975,3225.07936,4369.790163,4286.471129
LOC100256057,1538.354821,1728.898226,1759.153121,1518.665104
LOC100247495,288.6500912,291.6454547,519.9116511,554.5978366
LOC104880639,23.35896692,9.987858037,478.7618705,600.5058017
LOC100245766,41.71244093,44.94536117,365.5999738,507.2089694
LOC100262938,428.8038927,330.598101,386.9662061,451.6751406
LOC100853124,115.126337,71.91257787,102.8744515,137.7238953
LOC100242358,7576.64777,7892.405421,5828.233349,4111.724681
LOC100247568,133.479811,118.8555106,194.6701159,394.6604097
LOC100264642,4868.676105,4782.186428,4215.478486,4929.923092
LOC100259466,7166.197351,5988.719679,4391.156396,4302.761052
LOC100242436,221.9101857,194.7632317,514.3722575,610.1316653
LOC100264719,1429.902475,1620.030574,1052.484773,1212.85882
LOC100259546,914.3367051,963.8283006,879.9722314,1052.921393
LOC100254132,557.2782108,637.2253428,592.7151091,462.0414553
LOC100249029,13.3479811,17.97814447,211.2882966,223.6162171
LOC100243875,6268.545622,4974.952088,1982.311546,1068.470865
LOC109121390,2969.925794,3589.636179,4884.953763,2713.012648
LOC100853379,156.8387779,120.8530822,297.5445674,561.261896
LOC100244088,1391.527029,1127.629172,717.7471348,717.4970676
NADP-ME,20946.31934,21408.9737,18589.41339,8921.694703
LOC100260997,343.7105132,304.6296701,265.8908901,405.7671755
LOC100255916,1496.64238,1841.761022,1748.074334,1741.54087
LOC100266427,30.03295747,24.96964509,110.7878709,223.6162171
LOC100261221,23.35896692,9.987858037,46.68917415,45.90796511
LOC100256135,1052.822009,1003.779733,857.0233153,912.2356938
LOC100250752,123.4688251,128.8433687,186.7566966,222.8757661
LOC100250981,849.2652973,997.7870179,948.0276377,856.701865
LOC100245841,11854.67571,9049.998167,6576.842819,5175.752841
LOC100232931,1746.917026,2097.450188,3118.678565,3363.869121
LOC100267936,865.9502736,967.8234438,2809.263868,2838.148875
LOC100262789,38.37544565,28.96478831,34.81904513,66.64059451
LOC100252531,660.7250643,314.6175282,4876.249002,6354.550912
LOC100247423,400.4394329,414.4961085,500.1281027,621.9788821
LOC100268163,327.0255369,353.5701745,493.0060253,541.2697177
LOC100264574,125.1373228,167.796015,337.1116642,334.6838747
LOC100259402,1251.373228,1139.614602,884.720283,741.1915012
LOC100262713,175.1922519,151.8154422,208.1229288,271.7455354
LOC100257586,5931.5091,6136.539978,4088.072435,3847.383657
LOC100244010,18.35347401,12.98421545,15.82683869,33.32029726
LOC100266345,1011.109568,1530.139851,2061.44574,2380.550126
LOC100252461,3425.425649,3679.526901,3114.721855,2248.749839
LOC100261137,839.2543114,912.8902246,762.0622831,613.0934695
LOC100247344,7645.056173,8446.731542,4390.365054,3986.588454
LOC100242209,770.8459083,574.3018371,428.9073286,425.0189028
LOC100268083,41.71244093,42.94778956,82.29956121,97.73953862
LOC100262932,4388.148785,4406.642966,2615.385094,2348.710731
LOC100264490,1513.327357,1403.294054,1255.85965,1240.99596
LOC100259318,1656.818154,1402.295268,1443.407689,1312.819712
LOC100254204,11868.02369,13135.0321,6599.000393,7226.802249
LOC100252665,430.4723904,491.4026154,462.9350318,427.980707
LOC100249096,5591.135582,5967.745177,2417.54961,2855.179249
LOC100247563,96.77286295,26.9672167,24.53159998,33.32029726
LOC100242430,98.44136059,124.8482255,126.6147095,153.2733674
LOC100243939,41822.56177,33664.07551,16568.32609,18761.54871
LOC100266265,322.020044,299.6357411,1926.126269,2550.853868
LOC100261054,865.9502736,848.9679332,1031.118541,845.5950993
LOC100255967,9034.914705,8767.341785,5709.532059,4396.057885
LOC100250827,3934.317428,3930.222138,2480.065623,2209.505934
LOC100249023,520.5712628,520.3674037,371.9307093,424.2784517
LOC100245687,2522.768427,2467.000935,1868.358308,2000.698738
LOC100243870,383.7544565,480.4159716,488.2579737,594.5821933
LOC100266194,530.5822486,589.2836242,652.8570961,802.6489384
LOC100268005,5522.727179,6870.647544,8791.808894,7756.965201
LOC100260990,20.02197164,22.97207349,28.48830965,38.50345461
LOC100255911,61.73441257,73.91014947,289.6311481,400.5840181
LOC100250746,583.974173,585.288481,386.1748641,399.103116
LOC100245613,6.673990548,7.99028643,15.82683869,34.06074831
LOC100262854,5043.868357,4433.610183,2371.651778,1963.676185
LOC104880644,303.6665699,255.6891657,338.694348,316.1725984
LOC100257732,191.8772283,233.7158781,68.84674832,55.53382876
LOC100252527,240.2636597,294.6418121,546.0259349,711.5734592
LOC100247419,1675.171628,2029.532753,485.8839479,632.3451968
LOC100252597,105.1153511,83.89800751,151.9376515,151.0520142
LOC100242283,952.7121508,962.8295148,857.8146572,779.6949558
LOC100264570,3046.676685,2970.38898,2110.50894,1768.197108
LOC100247489,1993.854676,2127.413762,1807.424979,2208.765483
LOC100259397,3951.002405,3557.675033,1368.230205,1064.028159
LOC100254275,854.2707902,808.0177152,1250.320257,1445.36045
LOC100249177,253.6116408,257.6867374,455.0216124,483.5145357
PMT2,21.69046928,13.98300125,51.43722575,59.23608401
LOC100266339,11.67948346,29.96357411,109.205187,183.6318604
LOC100256048,138.4853039,126.8457971,244.5246578,115.5103638
LOC100250904,28367.79683,25011.5941,11061.37756,2921.079393
RD22-B,30.03295747,31.96114572,13.45281289,21.47308045
LOC100264634,1097.871445,1305.413045,2573.443972,3100.268547
LOC100245756,6.673990548,5.992714822,134.5281289,293.2186159
LOC100268077,865.9502736,763.072354,370.3480254,317.6535005
LOC100262926,1.668497637,7.99028643,16.61818063,14.06856995
LOC100257802,188.540233,129.8421545,191.5047482,196.2195283
LOC104880647,757.4979272,904.8999382,659.9791735,647.1542178
LOC100247556,21.69046928,43.94657536,109.9965289,248.7915529
LOC100259459,1905.424302,1911.676028,1382.47436,1203.232956
LOC100854924,3455.458606,3568.661677,1442.616347,892.2435154
LOC100254347,303.6665699,423.4851808,417.8285415,521.2775393
LOC100254414,3627.313863,3548.685961,2423.880346,1775.601618
LOC104880676,622.3496186,638.2241286,339.48569,240.6465913
LOC100266187,2612.8673,2391.093214,2216.548759,2315.390434
LOC100249249,12346.88251,10171.63462,1192.552296,738.970148
MSH7,165.1812661,187.7717311,283.3004126,448.7133364
LOC100245606,11909.73613,9668.24658,6485.047155,5331.988012
LOC104880677,15.01647873,10.98664384,3.165367739,17.7708252
LOC100257654,8.342488185,10.98664384,24.53159998,13.3281189
LOC104880648,70.07690076,53.9344334,26.11428384,47.38886721
LOC100247411,2639.563262,3028.318557,2628.837907,1839.280409
LOC100259389,845.928302,638.2241286,6882.300806,8450.027384
LOC100254268,65.07140785,57.92957662,183.5913288,266.5623781
LOC100249171,1715.215571,1695.938295,1314.418954,1226.92739
LOC104880649,91.76737004,71.91257787,35.61038706,59.97653506
LOC100244080,71.74539839,32.95993152,193.878774,218.4330598
LOC100261125,934.3586768,744.0954238,865.7280765,1146.218226
LOC100256041,150.1647873,246.7000935,966.2285022,1282.461219
LOC100250898,974.40262,1034.742093,636.2389155,541.2697177
LOC100245751,18.35347401,9.987858037,38.7757548,55.53382876
LOC100266419,210.2307023,465.4341845,372.7220512,190.2959199
LOC100261210,2803.07603,2769.633034,1884.976488,1878.524314
LOC100252655,218.5731905,202.7535182,290.42249,280.630948
LOC100242417,33.36995274,48.94050438,107.6225031,142.1666016
LOC109123406,5.005492911,0.0,18.99220643,22.95398255
LOC100256125,363.7324849,324.6053862,347.3991093,277.6691438
LOC100266181,343.7105132,309.6235991,638.6129413,697.5048892
LOC100260978,5.005492911,29.96357411,31.65367739,54.05292666
LOC100250972,515.5657698,579.2957662,546.0259349,661.9632388
LOC100245597,45.0494362,13.98300125,288.8398062,544.9719729
LOC100245830,12210.06571,9418.550129,6648.063593,6115.385223
LOC100267915,13.3479811,5.992714822,25.32294191,29.61804201
LOC100268154,1810.319936,1749.872728,1002.630231,947.7773442
LOC100262770,4751.88127,5150.73839,3193.064706,2939.590669
LOC100242271,128.4743181,74.90893528,15.03549676,31.83939516
LOC100264554,1992.186179,1862.735524,1065.146244,801.9084873
LOC100257579,578.9686801,616.2508409,1228.162683,1292.087083
LOC100247336,810.8898516,794.0347139,4320.726963,4661.139361
LOC100252451,1560.045291,1590.067,2943.791997,3712.621565
LOC100242201,200.2197164,202.7535182,325.2415352,328.0198152
LOC100243995,3003.295747,3013.33677,1683.184295,1509.03924
LOC100264482,637.3660974,649.2107724,1977.563495,2316.871336
LOC100259308,2102.307023,2152.383407,2158.780798,1951.088517
LOC100254194,393.7654423,361.5604609,235.8198965,236.944336
LOC100266327,1161.274355,771.0626405,2589.27081,3251.320561
LOC100261119,21.69046928,44.94536117,83.09090314,65.15969241
LOC100256034,5.005492911,16.97935866,9.496103216,6.664059451
LOC100250892,367.0694802,387.5288918,186.7566966,182.8914094
LOC100245744,2489.398474,2509.948725,1744.117624,1660.831705
LOC100268067,508.8917793,573.3030513,954.3583732,1415.001957
LOC100249084,268.6281196,241.7061645,1232.119392,1573.458482
LOC100257793,21.69046928,2.996357411,30.86233545,39.98435671
LOC100243930,1743.580031,1454.23213,2014.756566,2370.924263
LOC100252650,46.71793384,35.95628893,162.2250966,167.3419373
LOC100264696,398.7709353,346.5786739,370.3480254,391.6986055
LOC100266256,2564.480868,1877.717311,13385.54883,14888.24927
LOC100261048,1299.759659,1343.366906,1479.809418,1683.785688
LOC100255960,155.1702802,111.86401,225.5324514,225.0971192
LOC100254401,2919.870865,2604.833376,1556.569586,1407.597446
LOC100244133,1.668497637,8.989072233,31.65367739,41.46525881
LOC100266175,3370.365227,4523.500905,1903.968695,1803.738758
LOC100854031,520.5712628,422.486395,220.7843998,418.3548433
LOC100854061,1439.913461,980.8076592,762.853625,749.3364628
LOC100250818,20287.26277,19451.35353,15837.12614,13376.98867
LOC100245678,26.69596219,18.97693027,104.4571354,156.2351716
LOC100267997,206.893707,269.672167,408.3324383,379.8513887
LOC100262845,6580.554681,8496.670832,7462.354444,6568.541266
LOC100257724,2410.979086,2016.548538,2612.219726,2549.372966
LOC100252589,5189.027651,4209.882163,3178.820552,2895.163606
LOC100247481,7928.700771,8233.990166,4158.501867,3277.236348
LOC100267909,15.01647873,3.995143215,15.82683869,35.54165041
LOC100242344,18.35347401,26.9672167,105.2484773,196.2195283
LOC100264626,1164.611351,853.9618622,4996.532976,7771.033771
LOC100247398,216.9046928,282.6563824,288.0484642,372.4468782
LOC100259453,854.2707902,990.7955173,856.2319733,772.2904453
LOC100853647,1718.552566,1836.767093,1567.648373,1445.36045
LOC100254338,864.281776,915.886582,1503.549676,1897.776042
LOC100854466,654.0510737,572.3042655,504.8761543,550.1551303
LOC100249240,2878.158424,2962.398694,1986.268256,1788.929737
LOC100259374,118.4633322,96.88222296,152.7289934,232.5016297
LOC100244070,495.5437982,650.2095582,431.2813544,169.5632905
LOC100266409,600.6591493,537.3467624,868.1021023,875.2131413
LOC100261198,285.3130959,272.6685244,351.355819,307.2871858
LOC100243988,1620.111206,1866.730667,1200.465715,1433.513233
LOC100256116,1062.832995,1097.665598,1009.752309,1089.203495
LOC100250962,1002.76708,914.8877962,769.1843605,738.970148
LOC100245822,614.0071304,591.2811958,696.3809025,864.1063755
LOC100268144,1783.623974,1561.102211,1592.971315,1805.960111
LOC100266320,150.1647873,141.8275841,299.9185932,339.867032
LOC100262992,7494.891386,7980.298572,5404.074072,4605.605532
LOC100257568,180.1977448,171.7911582,222.3670836,158.4565247
LOC100252442,6510.47778,6503.094368,6283.254961,7209.031424
LOC100256028,38.37544565,45.94414697,60.93332897,59.23608401
LOC100247542,0.0,0.998785804,19.78354837,11.10676575
LOC100247325,10635.00394,9222.788111,6519.8662,5793.289016
LOC100242189,1046.148018,1031.745735,939.3228765,874.4726902
LOC100254394,21.69046928,38.95264634,83.88224508,104.4035981
LOC100264475,0.0,3.995143215,32.44501932,31.83939516
LOC100266475,1645.13867,1974.599534,1668.94014,1957.752577
LOC100259301,413.787414,463.4366129,712.9990831,821.9006657
LOC100254186,317.014551,340.5859591,637.0302574,696.7644382
LOC100855207,986.0821035,771.0626405,581.636322,621.9788821
LOC100255891,0.0,0.0,22.94891611,16.2899231
LOC100249078,1591.746746,1513.160493,1473.478682,2215.429542
LOC100243923,275.3021101,334.5932442,252.4380772,309.508539
LOC100266250,36.70694802,15.98057286,1.582683869,0.74045105
LOC100264542,342.0420156,404.5082505,651.2744122,611.6125674
LOC100261040,58.3974173,56.93079081,10.28744515,14.809021
LOC100255957,35.03845038,32.95993152,93.37834829,116.2508149
LOC100250810,1276.400692,1118.6401,1175.142773,1191.38574
LOC100245670,1890.407823,1878.716097,1497.21894,1563.092167
LOC100267990,10706.74934,11562.94325,6595.835026,6796.600189
LOC104880662,5.005492911,0.0,26.11428384,78.48781132
CIPK09,310.3405605,299.6357411,413.8718318,350.9737978
LOC100257716,48286.32162,47843.83757,10173.49191,9240.829106
LOC100249150,382.0859589,418.4912518,29.27965158,45.90796511
LOC100243980,592.3166612,586.2872668,930.6181152,1217.301526
LOC100266313,171.8552566,199.7571607,880.7635733,1109.936124
LOC100261107,890.9777382,1082.683811,875.2241798,804.8702915
LOC100252580,2225.775848,2307.195207,2378.773856,2514.571766
LOC100247472,1378.179048,1228.506539,696.3809025,649.375571
LOC100256021,1348.146091,1207.532037,1297.009431,1438.69639
LOC100250879,752.4924343,728.1148509,605.37658,722.6802249
LOC100245731,3375.37072,3362.911801,1596.928024,1233.59145
LOC100242337,17998.08401,13728.31087,12491.33244,16037.4293
LOC100268054,76.7508913,35.95628893,101.2917676,126.6171296
LOC100262905,435.4778833,465.4341845,622.7861026,823.3815678
LOC100257780,171.8552566,203.752304,232.6545288,290.2568117
LOC100259445,5384.241875,5746.014729,5195.951143,4176.884374
LOC100254328,847.5967996,770.0638547,1088.886502,1249.881373
LOC100249232,1388.190034,1422.270984,1138.741044,831.5265293
LOC100259510,639.034595,614.2532693,857.8146572,781.1758579
LOC100244059,5120.619248,6337.295925,3360.829197,2933.667061
LOC100254389,565.620699,452.4499691,402.0017028,428.721158
LOC100266398,181.8662424,110.8652242,385.3835222,173.2655457
LOC100244125,3.336995274,4.993929019,22.15757417,14.809021
LOC100260961,2422.658569,2477.987579,2514.093326,2096.957374
LOC100250711,478.8588218,445.4584685,207.3315869,193.2577241
LOC100256105,3647.335835,3713.485618,1631.747069,2145.827143
LOC100250952,14747.85061,14085.87619,5677.087039,4923.999483
LOC100245811,3742.4402,3645.568184,1780.519353,1774.120716
MIR396B,0.0,5.992714822,24.53159998,21.47308045
LOC104880666,2809.750021,2184.344553,1343.698605,1591.969758
LOC100262987,849.2652973,988.7979457,618.038051,452.4155916
LOC100268134,1376.510551,1107.653456,7919.750082,8325.631608
LOC104880667,61.73441257,80.9016501,163.0164385,174.7464478
LOC100257630,40.04394329,50.93807599,156.6857031,183.6318604
LOC100252496,1353.151584,1578.08157,1008.960967,913.7165959
LOC100257854,1596.752239,1575.085212,16019.13478,26462.98008
LOC104880668,320.3515463,363.5580325,292.0051739,287.2950075
LOC100261097,35.03845038,25.9684309,26.11428384,25.91578676
LOC100256011,712.448491,863.9497202,544.4432511,420.5761965
LOC100252433,2289.178758,2415.064073,2233.958282,1728.953202
LOC100250870,1164.611351,1050.722665,611.7073155,661.9632388
LOC100248825,523.908258,904.8999382,353.7298448,364.3019167
LOC100262689,188.540233,178.7826589,611.7073155,616.7957248
LOC104880684,120.1318299,129.8421545,219.9930578,152.5329163
LOC100241955,11290.72351,12486.82012,10138.67287,5191.302313
LOC100250654,8988.196771,7948.337426,3085.442203,2324.275846
LOC100255837,1239.693744,1577.082784,1919.004192,1614.183289
LOC100247088,3889.267992,3324.957941,2869.405855,1828.173643
LOC100252214,555.6097131,609.2593403,694.0068767,930.006519
LOC100266108,1016.115061,1358.348693,806.3774314,743.4128544
LOC100243788,1029.463042,1060.710524,1116.58347,1175.095817
LOC100262695,505.554784,450.4523975,395.6709673,348.0119936
LOC100248939,417.1244093,502.3892593,227.9064772,205.8453919
LOC100254040,205.2252094,280.6588108,242.150632,198.4408814
LOC100267845,565.620699,514.3746889,530.9904382,435.3852175
VPP2,916.0052027,929.8695833,1437.076953,2168.040675
LOC100242056,1259.715716,1373.33048,895.7990701,905.5716343
LOC100250663,6.673990548,2.996357411,69.63809025,91.81593022
LOC100262576,1109.550929,1032.744521,530.1990962,429.4616091
LOC100255842,96.77286295,94.88465135,189.1307224,320.6153047
LOC100260911,2083.953549,2116.427118,2052.740979,2116.209101
LOC100243695,3500.508043,2865.516471,4204.399699,4596.720119
LOC100266114,2499.40946,2503.95601,2271.151353,2343.527574
LOC100243795,5220.729106,5296.561117,4233.679351,1952.569419
LOC100248831,176.8607495,123.8494397,223.1584256,318.3939516
LOC100253925,1770.275993,1846.754951,1634.121095,1586.046149
LOC100246604,1890.407823,1758.8618,1316.001637,986.2807988
LOC100854497,25.02746456,55.93200501,164.5991224,243.6083955
LOC100246594,213.5676975,172.789944,172.5125418,207.326294
LOC100251733,492.2068029,549.332192,158.2683869,147.349759
LOC100251745,4273.022448,4195.899161,3252.415352,1650.465391
LOC100852953,17218.89561,14653.18653,7011.289541,6811.40921
LOC100267143,3647.335835,4825.134218,7047.69127,6096.873947
LOC100249966,163.5127684,157.808157,293.5878578,329.5007173
LOC100267134,238.5951621,229.7207349,151.1463095,105.1440491
LOC100255118,63.40291021,73.91014947,27.69696771,19.99217835
LOC100249959,56.72891966,68.91622046,129.7800773,153.2733674
LOC100260199,3370.365227,3812.365413,2920.843081,2807.790382
LOC100260208,16034.26229,13643.41408,12347.30821,13934.54831
LOC100265421,1421.559987,1432.258843,1969.650075,1961.454832
LOC100243121,3190.167482,3100.231135,1749.657018,1780.784776
LOC100248238,215.2361952,170.7923724,303.8753029,363.5614656
LOC100253367,3223.537435,3006.345269,2968.323597,2817.416246
LOC100263653,7885.319833,7449.94331,5423.85762,4086.549346
LOC100263642,3.336995274,0.998785804,507.2501801,827.083823
LOC100241393,1206.323792,1441.247915,1810.590347,2074.743843
LOC104880693,136.8168062,244.7025219,341.8597158,503.5067141
LOC100251651,727.4649698,737.1039231,884.720283,1094.386652
SIUP1,2564.480868,1541.126495,3495.357325,4347.928566
LOC100246520,5430.959809,6368.258284,6180.38051,4724.818151
LOC100247841,90.0988724,107.8688668,326.824219,416.1334902
LOC104880688,3372.033724,2077.474472,6572.886109,7981.32187
LOC100260114,2457.697019,2662.762953,2101.012837,1645.282233
LOC104880694,41.71244093,78.90407849,94.16969023,57.75518191
LOC109123412,31.7014551,33.95871733,42.73246447,30.35849306
LOC100246599,7753.508519,7091.379206,7013.663567,7465.967939
LOC100256872,402.1079305,334.5932442,245.3159998,221.394864
HT7,3967.687381,3285.006508,3172.489816,1274.316257
LOC104880696,39388.22372,37571.32558,8587.642675,9451.117204
LOC100256785,1750.254021,1727.89944,1586.640579,1327.628733
LOC100260203,3156.797529,3572.65682,2804.515817,1554.947205
LOC100265415,245.2691526,322.6078146,428.1159867,517.5752841
LOC100243116,1016.115061,1350.358407,1090.469186,1023.303351
LOC100261877,33.36995274,16.97935866,506.4588382,1136.592362
LOC100248232,894.3147335,674.1804175,493.7973672,387.9963503
LOC104880697,1176.290834,1083.682597,795.2986444,594.5821933
LOC100246513,68.40840312,92.88707974,221.5757417,374.6682314
LOC104880698,153.5017826,146.8215131,134.5281289,109.5867554
LOC100267065,48.38643147,38.95264634,14.24415482,14.809021
LOC100852602,2704.63467,2213.309341,1258.233676,1246.919568
LOC100259191,2454.360024,1932.65053,1232.910734,1222.484684
LOC100244749,585.6426706,555.3249069,913.9999346,942.5941868
