"","CO_A","CO_B","A1_A","A1_B"
"LOC100245287",8882.22621904696,7356.42670871218,3752.93473657217,5301.41365618627
"LOC100257135",9749.26990683482,9802.27715528198,11142.5496785598,9454.02191408077
"LOC100252010",25.8522200487206,22.8491308980932,54.6495659283742,116.372494891894
"LOC100267590",304.260743650327,271.209249355628,97.3755901996486,99.4636708477724
"LOC100262437",9.94316155720022,2.98032142149042,281.196857413271,360.058488468936
"LOC100854793",204.829128078325,213.58970187348,478.928923226843,316.294473295916
"LOC100246875",37.7840139173608,43.7113808485261,78.4966492425738,101.452944264728
"LOC109123025",324.147066764727,425.192522799299,413.349444112794,392.881499848701
"LOC100241750",3346.86818015359,4441.67235849455,1717.9836270938,1247.27443243107
"LOC100264031",784.515446863098,801.706462380922,370.623419841519,405.811777058912
"LOC100258862",2482.8074408329,2427.96851804086,2357.88036269149,3077.40597603008
"LOC100252192",476.277438589891,452.015415592713,592.202568969291,1010.55089581337
"LOC100253711",4233.79819105585,4008.53231190461,4090.76841685666,3889.0295301479
"LOC100248614",182.954172652484,203.655297135178,167.923211670822,85.5387569290843
"LOC100243478",1671.44545776536,1950.12365012856,1604.70998135135,908.103314840162
"LOC100265797",146.164474890843,221.537225664121,200.712951227847,126.318861976671
"LOC100247068",1993.60389221864,2137.88389968246,1440.76128356623,1281.09208051931
"LOC100260578",5920.15839115701,7967.39260011771,2959.02558790361,4118.79060980626
"LOC100241935",59.6589693432013,36.7572975317151,172.891354027947,238.712810034654
"LOC100263995",563.777260293253,594.077403350423,402.419530927119,785.762999697402
"LOC100255512",4441.61026760134,4339.34798969005,3128.93605651728,3060.49715198596
"LOC100250331",159.090584915204,307.966546887343,226.547291484897,203.900525237933
"LOC100232979",12360.3441317556,13026.9849333346,9780.28504423613,10715.2212604305
"LOC100232865",7.95452924576018,31.7900951625644,63.5922221711991,194.948794861634
"LOC100267511",70.5964470561216,29.8032142149042,684.610016811815,514.227178282983
"LOC100243444",503.123974794331,882.175140761163,295.107656013221,682.320782015719
"LOC100250296",36.7896977616408,40.7310594270357,8.94265624282487,9.94636708477724
"LOC100245175",32.8124331387607,16.8884880551124,458.062725326918,640.546040259654
"LOC100267478",1436.78684501543,1378.89537767623,823.718002811313,616.674759256189
"LOC100262317",79.5452924576018,50.6654641653371,760.125780640114,937.942416094494
"LOC100853500",778.549549928777,649.710069884911,785.960120897163,757.913171860026
"LOC104880112",182.954172652484,160.937356760482,249.400746327671,210.862982197278
"LOC100246981",354.970867592048,337.769761102247,684.610016811815,409.790323892822
"LOC100241856",950.566244868341,710.309938788549,1053.24617971048,1198.53723371566
"LOC100257213",92.4714024819621,133.121023493239,261.324287984771,242.691356868565
"LOC104880111",13.9204261800803,18.8753690027726,31.7961110855995,62.6621126340966
"LOC100258968",1735.08169173144,2180.60184005715,2807.99406024701,1583.46163989654
"LOC100253823",2485.79038930006,1551.75402012268,1728.91354027947,3083.37379628095
"LOC100248724",248.579038930006,136.101344914729,834.647915996988,1187.5962299224
"LOC100243583",2766.1875452131,3476.04821793166,6460.57232120525,3798.51758967643
"LOC100265910",2948.14740170987,3701.5592054911,1624.58255077985,1293.02772102104
"LOC100246952",528.976194843052,643.74942704193,582.266284255041,608.717665588367
"LOC100260662",1423.86073499107,1942.17612633792,765.093922997239,752.939988317637
"LOC100245318",380.823087640769,357.63857057885,400.432273984269,377.961949221535
"LOC109122963",128.266784087883,120.206297333447,65.579479114049,109.41003793255
"LOC100255592",438.49342467253,504.667760705711,177.859496385072,107.420764515594
"LOC100267619",1032.10016963738,905.024271659256,1357.29649196653,1172.67667929524
"LOC100250406",3714.76515777,3801.89669334794,2379.74018906284,2522.39869269951
"LOC100262467",1819.59856496764,1771.30436483914,1662.340432694,1834.11009043292
"LOC100267584",236.647245061365,117.225975911956,326.90376709882,407.801050475867
"LOC100257131",2349.56907596641,1987.87438813411,3730.08128172939,2828.74679891065
"LOC100262429",902.83906939378,923.899640662029,634.928593240566,689.283238975063
"LOC104880108",54.6873885646012,52.6523451129974,17.8853124856497,51.7211088408417
"LOC100252184",255.539252020046,312.933749256494,124.203558928123,72.6084797188739
"LOC100852566",1365.19608180359,1458.37061558264,509.731405841017,627.615763049444
"LOC100241927",1128.54883674223,1307.36766356046,838.622429882688,876.274940168875
"LOC109122965",62.6419178103614,84.4424402755618,132.152586699523,132.286682227537
"LOC100246870",32.8124331387607,28.809773741074,23.8470833141996,29.8391012543317
"LOC100258822",13172.7004309789,13256.4696827894,5892.21683555016,6529.78999115626
"LOC100253673",155.113320292323,152.989832969841,143.082499885198,379.951222638491
"LOC100243437",9615.03722581262,9672.13645321023,2995.78984134633,3312.14023923082
"LOC100241746",1151.41810832379,956.683176298424,1746.79885276512,2415.97256489239
"LOC100265759",33.8067492944808,52.6523451129974,87.4393054853987,60.6728392171412
"LOC104880107",8500.40881525047,10672.5310103572,5280.14169715237,7023.12979856121
"LOC100264026",2704.53994355846,2906.80682642699,1168.50708239578,1397.4645754112
"LOC100258857",7373.84861081968,8720.42047928096,4681.97735735453,8074.46079942217
"AGA",34768.253017062,40032.6707739331,16556.8312193545,22760.2718000958
"LOC100243474",69.6021309004015,92.3899640662029,151.031527656598,186.991701193812
"LOC100255472",348.010654502008,449.035094171223,211.642864413522,292.423192292451
"LOC100255506",1023.1513242359,1455.39029416115,753.170381340139,872.296393334964
"LOC100260573",27593.2676373863,32190.451673518,46261.3543726045,36711.0462732043
"LOC100250289",7.95452924576018,7.94752379064111,81.4775346568488,148.200869563181
"LOC109123050",0,4.96720236915069,15.8980555427998,17.903460752599
"LOC100245168",279.402839757326,158.950475812822,567.361857183667,864.339299667142
"LOC100245204",8206.09123315734,9925.46377403692,9928.33568647845,6204.54378748404
"LOC100267504",573.720421850453,502.68087975805,616.049652283491,430.677694770855
"LOC100262346",1977.69483372712,2343.5260777653,715.412499425989,2106.64054855582
"LOC100246945",29.8294846716007,20.8622499504329,45.7069096855493,84.5441202206066
"LOC100258928",264.488097421526,138.088225862389,989.653957539285,1055.30954769487
"LOC100257236",5.96589693432013,4.96720236915069,63.5922221711991,125.324225268193
"LOC100252116",52.6987562531612,25.8294523195836,281.196857413271,253.63236066182
"LOC100246976",1903.12112204812,1757.39619820552,1366.23914820935,1368.62011086535
"LOC100241851",2991.89731256155,3204.83896857603,1583.84378345143,2102.66200172191
"LOC100265868",466.33427703269,503.67432023188,515.693176669567,393.876136557179
"LOC100255586",87.499821703362,112.258773542806,178.853124856497,199.921978404023
"LOC100264133",443.46500545113,393.402427636735,467.999010041168,705.197426310707
"CHLH",5857.51647334665,6240.79305660093,3035.53498020333,3571.74042014351
"LOC100253817",1554.11615139039,1584.53755575907,1665.32131810828,1417.35730958076
"LOC100252179",1477.55380739995,1398.76418715284,857.501370839762,912.081861674073
"LOC104880173",101.420247883442,90.4030831185426,27.8215971998996,44.7586518814976
"LOC100248718",739.771219855696,757.995081532396,770.062065354364,969.770790765781
"LOC100241921",2361.50086983505,2120.99541162735,675.66736056899,943.91023634536
"LOC109123003",38.7783300730809,43.7113808485261,27.8215971998996,77.5816632612625
"LOC104880102",90.482770170522,114.245654490466,381.553333027194,429.683058062377
"LOC109123002",121.306570997843,129.147261597918,1540.12413070873,1710.77513858169
"LOC100265754",2678.68772350974,2450.81764893895,1918.69657832165,1999.21978404023
"LOC104880100",16.9033746472404,16.8884880551124,15.8980555427998,12.9302772102104
"LOC100255467",104.403196350602,57.6195474821481,474.954409341143,708.18133643614
"LOC100243579",5115.75662117951,5098.33651169627,3273.0121848739,3806.47468334425
"LOC100250284",97.4429832605622,83.4489998017317,123.209930456698,131.29204551906
"LOC100245162",383.806036107929,423.205641851639,334.85279487022,294.412465709406
"LOC100267468",182.954172652484,146.03574965303,230.521805370597,340.165754299382
"LOC100265905",6027.54453597477,5055.61857132158,1549.06678695155,2828.74679891065
"LOC100260694",276.419891290166,424.199082325469,136.127100585223,283.471461916151
"LOC100262307",957.526457958381,1068.94194984123,613.068766869216,762.886355402415
"LOC100255622",294.317582093127,253.327320826685,202.700208170697,203.900525237933
"LOC100257201",102.414564039162,138.088225862389,77.5030207711489,55.6996556747526
"LOC100252077",7.95452924576018,19.8688094766028,14.9044270713748,19.8927341695545
"LOC100246940",6.96021309004016,7.94752379064111,139.107985999498,242.691356868565
"LOC100241812",123.295203309283,61.5933093774686,234.496319256297,197.932704987067
"LOC100245312",174.999643406724,181.799606710915,636.915850183416,1109.01992995266
"LOC109123059",38.7783300730809,19.8688094766028,18.8789409570747,34.8122847967203
"LOC100267614",10572.563683771,10743.0652839991,3221.3435043598,3567.7618733096
"LOC100258924",100.425931727722,100.337487856844,111.286388799598,103.442217681683
"LOC100253778",18.8920069586804,15.8950475812822,43.7196527426994,37.7961949221535
"LOC100262460",27.8408523601606,39.7376189532056,30.8024826141745,34.8122847967203
"LOC100257347",1530.25256365311,1583.54411528524,1329.47489476663,988.668888226858
"LOC100252000",4049.84970224765,3727.38865781068,2966.97461567501,3381.76480882426
"LOC100246864",147.158791046563,140.07510681005,393.476874684294,397.85468339109
"LOC100241741",917.753811729581,573.21515339999,1314.57046769526,1704.80731833082
"LOC104880098",2.98294846716007,4.96720236915069,23.8470833141996,13.9249139186881
"LOC100264021",140.198577956523,122.193178281107,272.254201170446,251.643087244864
"LOC104880097",483.237651679931,463.936701278675,281.196857413271,311.321289753528
"LOC100255580",642.328236595134,716.27058163153,1889.88135265032,819.580647785645
"LOC100233040",108.380460973482,110.271892595145,92.4074478425236,135.270592352971
"LOC100253701",3853.96941957081,3680.69695554066,5457.00756506602,4375.40688059351
"LOC100250397",4558.9395739763,4217.15481140894,2225.72777599197,3147.03054562352
"LOC100245270",2195.45007182981,2108.08068546755,840.609686825538,1343.75419315341
"LOC104880196",125.283835620723,99.3440473830139,319.948367798845,167.098967024258
"LOC100256619",234.658612749925,184.779928132406,226.547291484897,423.715237811511
"PDS1",2138.77405095377,2069.33650698818,1148.63451296728,1022.4865363151
"LOC100265284",1589.91153299632,1192.12856859617,4734.63966634005,6128.95139763974
"LOC100246343",14.9147423358003,8.94096426447125,18.8789409570747,58.6835658001857
"LOC100249831",1259.79856929727,961.650378667574,2074.69624833537,2126.53328272537
"LOC100233125",11523.1299286393,12280.9111374882,10847.4420225466,10262.6615580732
"LOC100256558",1059.94102199754,942.775009664802,1291.71701285248,920.038955341895
"LOC100254979",978.407097228502,852.371926546259,896.252881225337,1137.86439449852
"LOC100241217",3207.66391835279,2791.56773146269,1589.80555427998,1843.06182080922
"LOC100267019",20.8806392701205,13.9081666336219,107.311874913898,350.112121384159
"LOC100258348",42.755594695961,38.7441784793754,91.4138193710986,162.125783481869
"LOC100854504",105.397512506322,119.212856859617,236.483576199146,224.787896115966
"LOC100261654",4481.38291383014,5215.56248760823,4700.85629831161,2811.83797486653
"LOC100248091",1966.7573560142,1768.32404341765,1141.67911366731,1362.65229061448
"LOC100251413",65.6248662775215,36.7572975317151,377.578819141494,616.674759256189
"LOC100232847",349.999286813448,246.373237509874,796.890034082838,1727.68396262581
"LOC100241156",8267.73883481198,8019.05150475688,6677.1833279759,5969.8095242833
"LOC100263432",2274.99536428741,2223.31978043185,4519.02228804083,2921.24801279908
"LOC100260045",183.948488808204,106.298130699825,922.087221482386,1423.32512983162
"LOC100258290",108.380460973482,151.002952022181,459.056353798343,203.900525237933
"LOC100254952",1360.22450102499,1026.22400946653,555.438315526567,990.658161643813
"LOC100244672",2156.67174175673,2332.59823255317,2150.21201216367,2196.15785231882
"LOC100253160",147.158791046563,197.694654292198,554.444687055142,269.546547997463
"LOC100251584",3282.23763003179,3236.62906373859,1182.41788099573,1782.38898159208
"LOC100852502",358.948132214928,133.121023493239,3914.89617741444,4414.19771222414
"LOC100248027",39214.834865442,44739.5917389403,42455.7573270468,27019.3061857974
"LOC104880197",16.9033746472404,43.7113808485261,15.8980555427998,39.785468339109
"LOC100253135",9.94316155720022,5.96064284298083,83.4647915996988,109.41003793255
"LOC100242873",12.9261100243603,4.96720236915069,11.9235416570998,17.903460752599
"LOC100254856",0,3.97376189532056,22.8534548427747,37.7961949221535
"LOC100265188",1578.9740552834,1253.72187797364,548.482916226592,971.760064182737
"LOC100259984",1.98863231144004,0.993440473830139,35.7706249712995,35.8069215051981
"LOC100249754",2384.37014141661,1885.5500193296,1399.02888776638,2109.62445868125
"LOC100254883",27356.620392325,28361.7320873766,31182.0486902589,27925.4202272206
"LOC100249732",3979.25325519153,4110.85668070911,2290.31362663459,2797.91306094784
"LOC100244609",732.811006765656,1223.91866375873,2293.29451204887,1562.5742690185
"LOC100261740",2693.60246584554,3857.52935988243,5308.9569228237,2175.27048144078
"LOC100853427",101.420247883442,233.458511350083,132.152586699523,94.4904873053838
"LOC100256635",324.147066764727,321.874713520965,336.84005181307,326.240840380694
"LOC100251506",9960.06493184746,11669.9452460826,3285.92935500243,3051.54542160966
"LOC100246365",4271.58220497322,5330.80158257253,4353.08633331286,2611.9159964625
"LOC100266901",15.9090584915204,43.7113808485261,11.9235416570998,7.95709366782179
"LOC100241240",2109.93888243789,2192.52312574312,1918.69657832165,1826.1529967651
"LOC100251482",883.9470624351,663.618236518533,855.514113896912,1325.85073240081
"LOC100241213",51.7044400974412,47.6851427438467,52.6623089855242,34.8122847967203
"LOC100263508",1455.67885197411,1482.21318695457,1280.78709966681,1338.78100961102
"LOC100258366",2108.94456628217,1900.45162643706,2123.38404343519,1672.97894365953
"LOC100253210",1111.64546209498,797.732700485601,1130.74920048163,1555.61181205916
"LOC100242956",6.96021309004016,3.97376189532056,49.6814235712493,86.533393637562
"LOC100253231",366.902661460688,437.113808485261,1129.75557201021,1113.99311349505
"LOC100248111",873.00958472218,1267.63004460726,1223.15664832416,866.328573084098
"LOC100265246",3849.99215494793,3833.68678851051,853.526856954062,1487.97651588268
"LOC100242984",1605.82059148784,1610.36700807866,1327.48763782378,1408.40557920446
"LOC104880199",925.708340975341,1099.73860452996,884.329339568237,652.481680761387
"LOC100260069",12386.1963518043,11747.4336030414,8092.11027128508,7316.54762756214
"LOC100260039",1041.04901503886,837.470319438807,2652.98801870471,3435.47519108206
"LOC100254947",1503.40602744867,1376.90849672857,1498.39173490888,1755.53379046318
"LOC100254974",1049.99786044034,952.709414403103,1645.44874867978,2098.683454888
"LOC100249828",2715.47742127138,2715.07281497777,2379.74018906284,2043.97843592172
"LOC100249804",59.6589693432013,100.337487856844,103.337361028198,100.45830755625
"LOC100244666",186.931437275364,173.852082920274,153.018784599448,135.270592352971
"LOC100244700",1414.91188958959,1122.58773542806,509.731405841017,795.709366782179
"LOC100267015",534.942091777372,401.349951427376,2820.91123037553,1607.3329209
"LOC100261826",6067.31718220358,6561.67432964807,8437.89297934098,5205.92853217241
"LOC100266986",1119.59999134074,944.761890612462,1543.105016123,1632.19883861195
"LOC100256554",349.004970657728,395.389308584395,520.661319026692,266.56263787203
"LOC100256701",305.255059806047,303.992784992022,554.444687055142,741.998984524382
"LOC100251577",79.5452924576018,61.5933093774686,159.974183899423,230.755716366832
"LOC100251409",1016.19111114586,686.467367416626,1594.7736966371,1890.80438281615
"LOC100246271",830.253990026219,978.538866722687,1103.92123175316,781.784452863491
"LOC100246433",6.96021309004016,7.94752379064111,124.203558928123,50.7264721323639
"LOXO",338.067492944808,379.494261003113,6955.3992999749,10777.8833730646
"LOC100263428",1162.35558603671,931.84716445267,1966.39074495005,2601.96962937773
"LOC100242867",347.016338346288,310.946868308833,224.560034542047,327.235477089171
"LOC100265158",2.98294846716007,0,84.4584200711237,60.6728392171412
"LOC100258288",1270.73604701019,1397.77074667901,1317.55135310953,1323.86145898385
"LOC100253158",5157.51789971976,4770.50115533233,3250.15873003113,3530.96031509592
"LOC100248023",1496.44581435863,1420.6198775771,1610.6717521799,1290.04381089561
"LOC100266896",3.97726462288009,4.96720236915069,23.8470833141996,10.941003793255
"LOC100242895",3756.52643631024,5134.10036875416,1674.2639743511,1444.21250070966
"LOC100261706",1120.59430749647,1003.37487856844,114.267274213873,373.983402387624
"LOC100259980",74.5737116790017,141.06854728388,110.292760328173,80.5655733866957
"LOC100254877",4.97158077860011,0,89.4265624282487,85.5387569290843
"LOC100247998",8735.0674280004,6950.10955491565,6491.37480381943,6498.95625319345
"LOC104880204",182.954172652484,158.950475812822,293.120399070371,319.278383421349
"LOC100259954",3880.81595577525,3160.13414725367,2094.56881776387,3951.691642782
"LOC100249722",180.965540341044,182.793047184746,633.934964769141,350.112121384159
"LOC100249752",425.567314648169,477.844867912297,614.062395340641,423.715237811511
"LOC100244605",196.874598832564,137.094785388559,349.757221941595,402.827866933478
"LOC100248501",3331.95343781779,3840.64087182732,3059.38206351753,2217.04522319685
"LOC100267761",1197.15665148691,927.87340255735,906.189165939587,1109.01992995266
"LOC100266924",757.668910658657,953.702854876933,1138.69822825303,652.481680761387
"LOC100246327",126.278151776443,136.101344914729,145.069756828048,195.943431570112
"LOC100261737",23236.1742430212,24755.5431673732,37132.8896056231,27952.2754183495
"LOC100241207",485.226283991371,633.815022303629,527.616718326667,422.720601103033
"LOC100263481",8963.760143816,11615.306020022,5867.37612376454,5113.42731828398
"LOC100241236",2433.09163304689,2206.43129237674,1569.93298485148,1450.18032096052
"LOC104880205",741.759852167137,844.424402755618,520.661319026692,446.591882106498
"LOC100246362",5888.34027417397,5806.65956953716,1812.37833187917,1418.35194628923
"LOC100248075",3600.4187998622,3759.17875297325,2054.82367890687,2536.3236066182
"LOC100251503",1013.2081626787,874.227616970522,1184.40513793858,1634.1881120289
"LOC100256634",251.561987397166,179.812725763255,1044.30352346766,1256.22616280737
"LOC100265239",3684.9356730984,3313.12398022351,2218.77237669199,2835.70925586999
"LOC100260034",16.9033746472404,22.8491308980932,15.8980555427998,13.9249139186881
"LOC100254937",514.061452507251,586.129879559782,452.100954498368,367.02094542828
"LOC100249800",2527.5516678403,3024.03280233894,704.482586240315,883.237397128219
"LOC100263503",2310.79074589333,2636.59101754519,3259.10138627395,2518.4201458656
"LOC100258363",3507.94739738024,3461.1466108242,1526.21333210878,1664.02721328323
"LOC100244657",3255.39109382735,3008.13775475766,1160.55805462438,2199.14176244425
"LOC100253227",13985.0567302021,15220.5014995516,26555.7145273042,17262.9147123394
"LOC100266977",1142.46926292231,984.499509565668,1201.29682195281,1252.24761597345
"LOC100248106",2351.55770827785,2633.6106961237,1901.80489430742,1802.28171576164
"LOC100242981",1137.49768214371,984.499509565668,1287.74249896678,1203.51041725805
"LOC100265274",381.817403796489,332.802558733096,872.405797911137,736.031164273516
"LOC100246422",3.97726462288009,0.993440473830139,13.9107985999498,42.7693784645421
"LOC100241298",18.8920069586804,17.8819285289425,97.3755901996486,215.836165739666
"LOC100263563",1.98863231144004,2.98032142149042,23.8470833141996,47.7425620069308
"LOC100254971",506.106923261491,585.136439085952,943.947047853736,483.393440320174
"LOC100260064",73.5793955232816,34.7704165840549,829.679773639863,658.449501012253
"LOC100249823",963.492354892702,711.303379262379,691.56541611179,1059.28809452878
"LOC100244694",10637.1942338928,10345.6890944671,6255.88485609171,7411.03811486752
"LOC100267009",886.93001090226,1135.50246158785,1608.68449523705,1100.06819957636
"LOC100261822",25292.4200530502,23952.8432645185,22458.9843396189,19090.062345813
"LOC100256549",796.447240731738,777.863891008999,1093.98494703891,909.09795154864
"LOC100251405",3171.86853674687,3090.59331408556,2036.93836642122,2200.13639915273
"LOC100246267",2115.90477937221,2717.05969592543,2624.17279303339,1595.39728039827
"LOC100852734",61.6476016546414,58.6129879559782,140.101614470923,152.179416397092
"LOC100254842",237.641561217085,307.966546887343,161.961440842273,190.970248027723
"LOC100241147",12828.6670410997,13779.019372024,3795.66076084344,6469.11715193912
"LOC100263424",1927.97902594112,2049.46769751158,1960.4289741215,1685.90922086974
"LOC100258284",775.566601461617,859.32600986307,871.412169439712,473.447073235397
"LOC104880208",16.9033746472404,11.9212856859617,111.286388799598,151.184779688614
"LOC100244572",1038.0660665717,810.647426645393,804.839061854238,979.717157850558
"LOC100266890",2518.60282243882,2361.40800629424,963.819617282236,1484.99260575724
"LOC109123200",40.7669623845209,41.7244999008658,54.6495659283742,106.426127807117
"LOC100244649",123.295203309283,124.180059228767,57.6304513426491,57.688929091708
"LOC104880213",92.4714024819621,77.4883569587508,93.4010763139486,75.592389844307
"LOC104880212",68.6078147446815,89.4096426447125,125.197187399548,120.351041725805
"LOC100265139",65.6248662775215,43.7113808485261,46.7005381569743,54.7050189662748
"LOC100253153",9890.46280094706,10658.6228437236,7376.69777185909,5342.19376123386
"LOC100259945",631.390758882214,687.460807890456,1331.46215170948,912.081861674073
"LOC100853480",668.180456643855,702.362414997908,502.776006541043,410.7849606013
"LOC100248020",3914.62270506973,3688.64447933131,2685.77775826174,2769.06859640198
"LOC100242891",929.685605598221,855.352247967749,1459.6402245233,979.717157850558
"LOC100265181",411.646888468089,203.655297135178,1687.18114447962,2494.54886486213
"LOC100249711",5721.29516001301,5549.35848681516,2173.06546700644,3152.99836587439
"LOC100259978",7820.29656473798,8614.12234858113,10105.2015543921,8278.3613246601
"LOC100244563",1519.31508594019,1433.53460373689,2545.67614379081,2755.1436824833
"LOC100254873",7155.09905656128,5513.59462975727,3965.57122945712,5375.01677261362
"LOC100246317",217.755238102685,179.812725763255,289.145885184671,377.961949221535
"LOC100263472",460.36838009837,242.399475614554,1169.50071086721,1933.5737612807
"LOC104880217",177.982591873884,135.107904440899,86.4456770139737,143.227686020792
"LOC100266920",1338.34954559915,1144.44342585232,1628.55706466555,1717.73759554103
"LOC104880218",28.8351685158806,14.9016071074521,65.579479114049,100.45830755625
"LOC100260024",1778.83160258312,2230.27386374866,1474.54465159468,1097.08428945093
"LOC100254925",1106.67388131638,1079.86979505336,2057.80456432114,1181.62840967154
"LOC100251499",507.101239417211,424.199082325469,440.177412841268,882.242760419741
"LOC109123222",111.363409440642,98.3506069091837,107.311874913898,145.216959437748
"LOC100253225",373.862874550728,286.11085646308,485.884322526818,454.54897577432
"CWINV",229.687031971325,380.487701476943,50.6750520426742,240.702083451609
"LOC100261732",4200.98575791709,5951.70187871636,5926.00020357861,5416.79151436969
"LOC100241231",374.857190706448,304.986225465853,355.718992770145,505.275447906684
"LOC100266965",5384.22198322392,6490.1466155323,3027.58595243193,3693.08609857779
"LOC104880220",145.170158735123,135.107904440899,81.4775346568488,79.5709366782179
"LOC100853908",294.317582093127,291.078058832231,167.923211670822,281.482188499196
"LOC100256679",386.788984575089,357.63857057885,145.069756828048,151.184779688614
"LOC100258362",2065.19465543049,2979.32798101659,1686.1875160082,1095.09501603397
"LOC100263499",1159.37263756955,1017.28304520206,1705.06645696527,1318.88827544146
"LOC100244602",2690.61951737838,2307.76222070741,3232.27341754548,5056.73302590075
"LOC100251553",2.98294846716007,4.96720236915069,40.7387673284244,58.6835658001857
"LOC100246410",156.107636448043,165.904559129633,146.063385299473,163.120420190347
"LOC100241282",17.8976908029604,18.8753690027726,84.4584200711237,236.723536617698
"LOC100248102",9.94316155720022,4.96720236915069,160.967812370848,136.265229061448
"LOC100242977",133.238364866483,100.337487856844,109.299131856748,51.7211088408417
"LOC100265267",2348.57475981069,2181.59528053098,2191.94440796352,1893.78829294159
"LOC100260060",759.657542970097,858.33256938924,1318.54498158096,678.342235181808
"LOC104880221",12.9261100243603,14.9016071074521,6.9553992999749,14.9195506271659
"LOC100263548",3780.39002404752,4010.51919285227,2749.36998043293,2860.57517358193
"LOC100254966",1942.89376827692,1716.66513877848,2890.46522337528,2859.58053687346
"LOC100258409",975.424148761342,966.617581036725,404.406787869969,490.355897279518
"LOC100249819",573.720421850453,506.654641653371,1564.96484249435,838.478745246722
"LOC100244689",10251.3995654734,10455.9609870622,2923.25496293231,3938.76136557179
"LOC100267005",2875.5623223423,3211.79305189284,2869.59902547536,1966.39677266046
"LOC100253274",2510.64829319306,2064.36930461903,877.373940268262,1523.78343738787
"LOC100261817",21704.9273632124,27976.2771835305,29806.8668858067,20284.6210326947
"LOC109123195",28.8351685158806,19.8688094766028,46.7005381569743,38.7908316306312
"LOC100242844",1163.34990219243,1247.76123513065,873.399426382562,1072.21837173899
"LOC100256723",11502.2492893692,14990.023309623,16444.5512020835,12765.1675166031
"LOC100265130",66.6191824332415,150.009511548351,99.3628471424985,84.5441202206066
"LOC100246263",109.374777129202,166.897999603463,153.018784599448,98.4690341392947
"LOC100251400",3935.50334433985,3901.24074073096,2873.57353936106,3447.41083158379
"LOC100241142",1564.05931294759,1808.06166237085,8400.13509742682,3917.87399469376
"LOC104880222",43.749910851681,50.6654641653371,12.9171701285248,13.9249139186881
"LOC100266878",128.266784087883,99.3440473830139,200.712951227847,235.728899909221
"LOC100261689",1340.33817791059,1310.34798498195,791.921891725713,874.28566675192
"LOC100256592",3353.82839324363,3624.07084853235,833.654287525563,951.867330013182
"LOC100263418",391.760565353689,431.15316564228,354.72536429872,418.742054269122
"LOC100251455",97.4429832605622,82.4555593279015,98.3692186710735,172.072150566646
"LOC100258281",3398.57262025104,2923.6953144821,2306.21168217739,2298.60543329202
"LOC100241278",236.647245061365,268.228927934137,310.012083084595,296.401739126362
"LOC100253150",3772.43549480176,3988.66350242801,1624.58255077985,1954.46113215873
"LOC100233007",144.175842579403,206.635618556669,246.419860913396,361.053125177414
"LOC100248142",73.5793955232816,47.6851427438467,27.8215971998996,38.7908316306312
"LOC100249701",837.214203116259,657.657593675552,381.553333027194,483.393440320174
"LOC100266958",6.96021309004016,3.97376189532056,6.9553992999749,36.8015582136758
"LOC104877427",200.851863455444,89.4096426447125,362.67439207012,488.366623862563
"LOC100261771",7.95452924576018,9.93440473830139,421.298471884194,370.999492262191
"LOC100256670",27.8408523601606,13.9081666336219,8.94265624282487,10.941003793255
"LOC100265175",3867.88984575089,3816.79830045539,1159.56442615296,1379.5611146586
"LOC100258398",845.168732362019,830.516236121996,1044.30352346766,897.162311046907
"LOC100259973",689.061095913975,534.470974920615,1969.37163036432,2281.6966092479
"LOC104880226",368.891293772128,330.815677785436,155.999670013723,245.675266993998
"LOC100248136",1.98863231144004,0.993440473830139,20.8661978999247,26.8551911288986
"LOC104880228",358.948132214928,392.408987162905,658.775676554765,368.015582136758
"LOC100254869",445.45363776257,350.684487262039,2709.62484157593,1905.72393344332
"LOC100259933",102.414564039162,97.3571664353536,98.3692186710735,85.5387569290843
"LOC109123226",7.95452924576018,4.96720236915069,10.9299131856748,14.9195506271659
"LOC104880229",75.5680278347217,92.3899640662029,61.6049652283491,48.7371987154085
"LOC100256586",192.897334209684,138.088225862389,75.5157638282989,135.270592352971
"LOC100249745",827.271041559059,1094.77140216081,371.617048312944,417.747417560644
"LOC104880231",6.96021309004016,22.8491308980932,240.458090084846,602.749845337501
"LOC100241183",236.647245061365,160.937356760482,296.101284484646,544.066279537315
"LOC100263460",24555.6317816617,29898.5845003919,6878.88990767517,9040.25304335404
"LOC100244595",14.9147423358003,29.8032142149042,82.4711631282738,72.6084797188739
"LOC100266914",11383.9256668385,10975.5303548754,13090.0614825528,11242.3787159237
"LOC100261728",153.124687980883,104.311249752165,562.393714826542,402.827866933478
"LOC100256626",3237.49340302439,3049.86225465853,1220.17576290988,1620.26319811021
"LOC100242926",8379.10224425263,15748.0183911554,3498.56584788737,3019.71704693837
"LOC100251494",5347.43228546228,7542.20007731841,928.048992310936,609.712302296845
"LOC104880232",277.414207445886,244.386356562214,170.904097085097,203.900525237933
"LOC100260012",943.606031778301,757.001641058566,638.903107126265,665.411957971598
"LOC100254912",2637.92076112522,2557.11577963878,1554.03492930868,1649.10766265607
"LOC109123105",148.153107202283,153.983273443672,46.7005381569743,44.7586518814976
"HP2",27.8408523601606,8.94096426447125,88.4329339568237,59.6782025086635
"LOC100854154",93.4657186376821,120.206297333447,63.5922221711991,59.6782025086635
"LOC100261766",243.607458151405,177.825844815595,113.273645742448,119.356405017327
