"","Row.names","CO_A","CO_B","A1_A","A1_B","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"463","LOC100248825",693.038360536856,685.473926942796,340.81456569877,321.267656838305,510.148627504182,1.05802839115618,0.289589209742247,3.65354908112042,0.000258640320944031,0.00125012587429693
"464","LOC100248829",3148.00494900959,4100.92227597081,1205.27133583851,1774.43188792426,2557.15761218579,1.28260188656468,0.300792643032384,4.26407332850424,2.00733519713448e-05,0.000128671181888617
"465","LOC100248837",939.628767155421,1133.51558064019,416.330329527069,573.905380791647,765.845014528581,1.06598337229085,0.307358739133432,3.46820583431688,0.000523945805036834,0.00230792463149005
"466","LOC100248897",9410.20809773429,10650.6753199329,3789.69899001489,3892.01344027334,6935.64896198886,1.38488577245051,0.23360573553624,5.92830381185424,3.06079812162713e-09,3.98555830298381e-08
"467","LOC100248937",3223.57297684431,4746.6585839604,2106.49235942097,1750.56060692079,2956.82113178662,1.04712295215973,0.29125007332429,3.59527103361043,0.000324054029074258,0.00151827404562782
"468","LOC100248947",3214.62413144283,3293.25517074691,1105.90848869601,1882.84728914833,2374.15877000852,1.12264559222201,0.314672352892771,3.56766516632802,0.000360176346528818,0.00166622864896474
"469","LOC100248975",566.760208760413,553.346343923387,163.948697785123,314.305199878961,399.590112586971,1.22780048013091,0.389643837087431,3.15108404975338,0.00162665672847723,0.00619751911850884
"470","LOC100249003",2710.50584049278,3473.06789651017,1053.24617971048,1672.97894365953,2227.44971509324,1.18153964937309,0.314219433828452,3.76023734425717,0.000169752224111834,0.000862661214496267
"471","LOC100249006",2246.16019577153,2992.24270717638,645.85850642624,607.72302887989,1622.99610956351,2.06307140065258,0.275265549300335,7.49484054904967,6.63790075508157e-14,1.51284133593215e-12
"472","LOC100249051",3623.28807144376,4194.30568051085,2101.52421706384,1390.50211845186,2827.40502186758,1.16265878171533,0.293153531398512,3.96604051183957,7.30764471265603e-05,0.000408976675511299
"473","LOC100249054",9344.58323145677,11569.6077582258,3738.03030950079,3491.17484675681,7035.84903648504,1.53257350787386,0.246664912561615,6.21318002612564,5.19229034859286e-10,7.47526740407695e-09
"474","LOC100249077",5326.55164619216,6726.58544830387,521.654947498117,1121.95020716287,3424.18556228925,2.87447838244309,0.369121698432064,7.78734600174726,6.84313680979796e-15,1.70402554881018e-13
