ID,A1_A,A1_B,F1_A,F1_B
LOC100252370,50.01227505,42.17464793,69.74597536,97.04505572
LOC100245395,2103.457451,1734.879162,3238.639203,2873.815377
LOC109123577,38.24468092,27.87815711,68.2297585,77.81914846
LOC100262631,113.7534099,129.383242,72.77840907,117.1864824
LOC100267787,21.57392257,35.02640252,31.84055397,40.28285332
LOC100250523,2920.32461,3296.770784,4116.528763,3884.548787
LOC100250601,2710.469181,3479.051042,5653.972654,5310.928002
LOC100260852,51.97354074,77.20105045,101.5865293,95.21401694
LOC100266060,232.4099841,116.5164002,69.74597536,65.00187695
LOC100243744,497.180852,357.4122706,10.61351799,5.493116362
LOC100255701,9241.483923,9835.270862,12470.88364,13577.15261
LOC100260774,2383.918444,1725.586442,1936.208925,1999.494356
LOC100265980,4011.768965,2782.097114,3033.949928,2773.108243
LOC100243665,2342.731865,1600.492148,1200.84375,1019.888604
LOC100248803,6497.673225,5126.72161,13225.95963,10891.93423
LOC100248888,286.3447905,781.3032235,16.67838541,10.07071333
LOC100253895,1422.898257,1054.366198,1162.938328,968.6195184
LOC100242005,45.10911083,18.58543807,19.71081912,15.56382969
LOC100259032,466.7812338,445.3356892,271.4028171,200.4987472
LOC100264432,1303.26105,1101.544618,937.0220167,970.4505572
LOC100247148,0.0,18.58543807,13.6459517,34.78973696
LOC100242144,64710.98075,36713.38844,30586.64263,26244.27894
LOC100252404,534.4449,954.2907625,1002.219342,1323.841043
LOC100257395,56.87670496,149.3983291,150.1054687,138.2434284
LOC100247283,2347.635029,2707.040538,3860.288114,3685.881079
LOC100262517,172.5913806,455.3432328,4.548650567,8.239674542
LOC100267677,1981.858978,2876.453954,2189.417139,2303.446794
LOC100245363,441.2847799,489.6548107,133.4270833,129.0882345
LOC100260743,125.521004,221.5956078,19.71081912,34.78973696
LOC100257528,2520.226409,1736.308811,1247.846472,1371.448052
LOC100262663,25069.87866,20911.47713,24532.38872,22171.13315
LOC104880817,9.806328441,18.58543807,15.16216856,9.155193936
LOC100243855,689.3848894,1120.130056,1129.581557,1310.108252
LOC100249005,487.3745235,656.9237534,401.7974667,416.5613241
LOC100254110,401.0788332,428.1799002,368.4406959,301.2058805
LOC100259230,354.0084567,480.3620917,544.3218511,584.1013731
LOC100267820,9.806328441,21.44473624,15.16216856,13.7327909
LOC100247253,248.1001096,247.3292913,142.5243844,172.117646
LOC100252375,257.906438,407.4499885,56.10002366,27.46558181
LOC100245511,904.1434823,723.4024357,392.7001656,486.140798
LOC109121483,430.4978186,754.8547155,415.4434184,435.7872314
LOC100243748,89.23758881,129.383242,122.8135653,61.33979937
LOC100248895,507.9678133,423.8909529,829.37062,648.1877307
LOC100253988,202.9909987,323.1006926,329.0190577,306.6989969
LOC100259120,65.70240056,236.6069231,319.9217565,327.7559429
LOC100250631,489.3357892,1105.118741,1250.878906,1614.97621
LOC100255813,260.8483365,178.7061353,163.7514204,152.8917387
LOC100260881,4318.707046,3605.574986,7464.33558,6362.859786
LOC100266088,857.0731058,1131.567249,920.3436313,986.9299063
LOC100243770,1747.487728,1280.250753,1346.400568,909.1107579
LOC100264294,1773.964815,1330.288471,1717.873697,1768.783468
LOC100248923,17.65139119,43.60429701,51.55137309,34.78973696
TPC1,1766.119752,2305.309145,7226.289534,5904.184569
LOC100242010,1306.202948,1742.742231,873.3409088,1052.847303
LOC100264321,1245.403712,2019.379329,4660.850614,4085.963054
LOC100247153,345.1827611,500.3771788,445.7677555,430.294115
LOC100252267,2558.47109,3376.116308,6560.670334,6462.651399
LOC100257400,965.9233515,687.6612086,372.9893465,388.1802229
LOC100262522,803.1382993,427.4650756,614.0678265,452.2665804
LOC100247178,1746.507095,1366.029698,1525.314157,1322.925524
LOC100267683,250.0613753,365.9901651,160.7189867,266.4161435
LOC100252295,754.1066571,704.8169976,265.3379497,248.1057557
LOC100257429,959.0589215,918.5495355,2339.522608,2842.687717
LOC100250499,890.4146225,889.2417293,653.4894647,562.1289077
LOC100255678,405.0013646,641.1976135,403.3136836,432.1251538
LOC100265959,5754.353529,2750.644835,6730.486622,5310.012483
LOC100243645,112.7727771,81.4899977,28.80812026,50.35356665
LOC100249012,287.3254233,386.0052523,310.8244554,271.9092599
LOC100254115,2378.034647,1629.799954,3899.709753,3594.329139
LOC100258492,10.78696129,30.73745527,13.6459517,22.88798484
LOC100265407,342.2408626,200.8656961,163.7514204,100.7071333
LOC100261981,1176.759413,806.3220825,332.0514914,337.8266562
LOC100260198,1277.764596,1102.974267,101.5865293,60.42427998
LOC100256888,2288.797058,1665.541181,1863.430515,1793.502492
LOC100249958,8.825695597,19.30026261,33.35677082,38.45181453
LOC100251755,215.7392257,128.6684174,62.16489108,78.73466785
LOC109121449,3502.820519,2708.470187,1020.413944,1366.870455
PMT4,465.800601,585.4412993,450.3164061,394.5888586
LOC100251732,2823.241958,3887.215855,7816.09789,8923.567529
LOC100241491,407.9432632,417.4575321,345.6974431,370.7853544
LOC104880862,37.26404808,58.61561238,271.4028171,184.9349175
LOC100246593,194.1653031,1739.168109,924.8922819,882.5606954
LOC100241471,1141.456631,755.5695401,629.2299951,692.1326616
LOC100263756,911.988545,1152.29716,820.2733189,1051.931783
LOC100258604,194.1653031,305.9449036,3.032433711,4.577596968
LOC100253285,53.93480643,110.0829793,0.0,1.831038787
LOC100248158,62.76050202,82.20482224,1.516216856,0.0
LOC100243037,163.765685,241.6106949,1.516216856,3.662077574
LOC100260129,44.12847799,127.2387683,0.0,0.915519394
LOC100255025,5.883797065,81.4899977,0.0,0.0
LOC104880864,88.25695597,37.88570068,57.61624051,43.94493089
LOC100249881,95605.8185,64477.88844,128082.4189,113628.774
LOC100244754,1086.541191,1433.223205,1038.608546,964.0419215
LOC100267070,81.39252606,200.8656961,84.90814391,78.73466785
LOC100263637,336.3570655,198.7212225,591.3245737,450.4355417
LOC100853570,6.864429909,21.44473624,30.32433711,8.239674542
LOC100261881,1535.671034,1190.182861,2212.160392,1992.1702
LOC100248222,108.8502457,175.8468371,51.55137309,55.84668301
LOC100260193,544.2512285,574.0041066,470.0272252,470.5769683
LOC100255102,21.57392257,15.01131537,31.84055397,22.88798484
LOC100256792,2474.136666,2486.159754,350.2460936,358.8836023
LOC100244819,88.25695597,120.0905229,56.10002366,47.60700847
GRIP31,89666.12537,49264.99256,64621.16238,71897.56902
LOC100241395,47.07037652,26.44850802,6.064867422,1.831038787
LOC100251665,1260.113205,1501.846361,1181.13293,1106.862947
LOC100261955,935.5237333,953.575938,870.3084751,902.7021221
LOC100263657,1523.90344,2195.940991,2362.265861,2528.664565
LOC100258507,3437.118119,1776.338985,2265.227982,2023.29786
LOC100253369,1654.327608,1564.036096,513.997514,483.3942398
LOC100258580,70.60556478,67.19350687,21.22703598,16.47934908
LOC100248242,735.4746331,645.4865607,462.4461409,357.9680829
LOC100265426,666.830334,808.4665561,141.0081676,170.2866072
LOC100233045,1004.168032,2103.0138,4659.334397,3724.332893
LOC100260211,2620.250959,3414.002009,1807.330492,1535.326023
LOC109123467,970.8265157,842.7781341,465.4785747,344.235292
LOC100244731,87.27632313,102.2199094,72.77840907,75.07259028
LOC100267049,1082.61866,1112.266986,1216.005918,1216.725274
LOC100249972,6205.444638,5480.559757,4209.017991,3430.451168
LOC100267146,31.38025101,34.31157798,0.0,0.0
LOC100248217,18.63202404,55.75631421,56.10002366,65.91739634
LOC100243099,131.4048011,635.4790171,965.830137,1016.226527
LOC100265397,5622.948728,5064.531874,7162.608426,5408.888577
LOC100260189,75.508729,111.5126284,40.9378551,47.60700847
LOC100249951,8.825695597,19.30026261,1.516216856,5.493116362
LOC100244815,9.806328441,25.01885894,1.516216856,24.71902363
LOC100261952,2700.662853,2340.335548,1482.860085,1925.337285
LOC100248315,1400.343701,2448.274054,1535.927675,2151.470575
LOC100260280,826.6734876,836.3447132,564.0326703,671.0757155
LOC100261856,1315.028644,1385.329961,1291.816761,1191.090731
LOC100256881,2024.02619,1602.636621,1447.987097,1409.899866
LOC100256762,1009.071197,556.8483176,156.1703361,216.9780963
HPLA,3818.584295,3988.006115,3367.517636,2240.275956
LOC100251638,130.4241683,177.9913108,6.064867422,15.56382969
LOC100246493,77.46999469,182.280258,34.87298768,27.46558181
LOC100241369,259.8677037,458.2025309,401.7974667,498.9580695
LOC100246609,951.2138588,1109.407688,2971.785037,3140.23152
LOC100260185,56.87670496,70.76762958,166.7838541,131.8347927
LOC100255092,648.19831,823.4778715,1012.83286,940.2384172
LOC100263749,293.2092204,258.0516594,318.4055397,380.8560677
LOC100241486,285.3641576,458.2025309,850.597656,751.6414222
LOC100249947,759.0098213,543.2666513,433.6380207,342.4042532
LOC100258598,894.3371538,952.8611134,1611.738517,1936.323517
LOC100253455,1389.55674,1361.025926,488.2218275,414.7302853
LOC100248152,7100.762424,5472.696687,5528.126655,6935.974926
LOC100243031,627.6050202,899.9640974,488.2218275,555.7202719
LOC100265324,184.3589747,92.92719036,69.74597536,28.3811012
LOC100244809,63.74113487,80.77517316,9.097301133,5.493116362
LOC100260125,1470.949266,782.7328726,879.4057762,569.4530628
LOC100255020,4996.324341,5015.923806,27622.43867,25877.15566
LOC100267124,239.274414,483.9362144,25.77568654,43.94493089
LOC100261947,300.0736503,348.1195516,292.6298531,320.4317878
LOC100256852,348.1246597,359.5567442,341.1487925,434.871712
LOC100249876,600.1473006,823.4778715,362.3758285,453.1820998
LOC100244748,515.812876,376.7125332,151.6216856,137.327909
LOC100251719,1204.217133,1288.113823,1710.292613,2010.480588
LOC100267064,21254.23626,12118.42045,14223.63032,15426.50178
LOC100261876,7844.08212,8402.762482,2383.492897,2282.389848
LOC100263717,3613.632031,5234.660115,348.7298768,345.1508114
LOC100258570,410.8851617,440.3319174,344.1812262,401.9130138
LOC100253430,335.3764327,261.6257821,77.32705963,84.22778421
ACO2,1899.485819,3873.634189,11295.81557,12199.29592
LOC100251662,701.1524835,441.7615665,112.2000473,145.5675836
LOC100248310,725.6683046,719.1134885,2015.052201,2052.59448
LOC100243183,329.4926356,381.0014805,118.2649147,128.1727151
LOC100246519,777.6418454,926.4126054,427.5731533,478.8166429
LOC100241392,5810.249601,4492.672241,5428.056343,4793.659545
LOC100258502,673.6947639,536.8332304,1537.443892,1367.785974
LOC104880870,292.2285875,260.9109575,818.757102,867.9123851
LOC100253366,494.2389534,275.9222729,554.9353691,528.2546901
LOC100265495,12.74822697,20.7299117,34.87298768,41.19837271
LOC100248237,597.2054021,421.0316548,670.1678502,599.6652028
LOC100251635,18.63202404,27.87815711,115.232481,73.24155149
LOC100243120,2863.447905,2892.180094,1498.022253,1417.224021
LOC100265420,590.3409722,719.1134885,667.1354164,910.9417966
LOC100241366,146.1142938,124.3794702,53.06758994,57.6777218
LOC100260207,4.903164221,5.003771788,24.25946969,11.90175212
LOC100263626,166.7075835,303.80043,68.2297585,97.04505572
LOC100255117,446.1879441,540.4073532,359.3433948,357.0525635
LOC100253342,17.65139119,9.292719036,36.38920453,18.31038787
LOC100248207,802.1576665,1019.339796,1620.835819,1970.197735
LOC100243092,286.3447905,383.8607786,1913.465672,1608.567575
LOC100249965,1519.000276,1212.342422,2005.9549,2013.227147
LOC100244832,604.069832,501.0920034,307.7920217,293.8817253
LOC100267142,675.6560296,894.9603256,1041.64098,806.5725858
LOC100265388,246.1388439,350.9788497,421.5082858,540.1564422
LOC100261969,2145.624663,2013.660733,2412.301017,2564.369821
LOC104880874,27.45771964,31.45227981,31.84055397,11.90175212
LOC104880873,53.93480643,30.73745527,21.22703598,22.88798484
LOC100255089,31.38025101,52.18219151,34.87298768,31.12765938
LOC104880896,7.845062753,89.35306765,0.0,10.98623272
LOC104880875,11.76759413,12.1520172,15.16216856,17.39486848
LOC100267122,110.8115114,103.6495585,0.0,0.915519394
LOC100256875,88.25695597,282.3556938,71.26219221,123.5951181
OMT1,2510.420081,2646.995276,1472.246567,1253.34605
LOC100241481,1579.799512,1438.226977,6756.262308,5832.774057
LOC100263742,305.9574474,283.7853429,213.7865766,136.4123896
LOC100258592,2675.166399,2731.344572,1552.60606,1622.300365
LOC100241457,4.903164221,22.15956078,7.581084278,9.155193936
LOC104880877,66.6830334,57.1859633,22.74325283,22.88798484
LOC100258564,114.7340428,104.364383,265.3379497,207.8229023
LOC104880878,333.415167,428.8947247,330.5352745,367.1232768
LOC100248306,31.38025101,30.73745527,3.032433711,3.662077574
LOC100253450,402.0594661,594.0191937,441.219105,493.4649532
LOC104880881,75.508729,115.8015757,98.55409561,75.07259028
LOC100248332,1090.463723,1495.41294,1017.38151,1332.996237
LOC100243027,3593.038741,2802.827026,2709.479521,2897.618881
LOC100244720,463.8393353,448.9098119,389.6677319,414.7302853
LOC100267038,73.54746331,125.8091193,75.81084278,113.5244048
LOC100261846,444.2266784,323.1006926,735.3651749,563.9599465
LOC104880882,2377.054014,2775.663694,4723.015505,4673.726504
LOC100265316,1685.707859,1566.895394,2519.952414,1918.01313
LOC100255014,619.7599575,692.6649804,665.6191996,948.4780918
LOC100260121,623.6824889,555.4186685,59.13245737,36.62077574
LOC100251630,886.4920911,618.3232281,1049.222064,1008.902372
LOC100246486,3.922531376,9.292719036,13.6459517,17.39486848
LOC100249870,4873.745235,2482.585632,2057.506273,1944.563192
LOC100244741,446.1879441,548.2704231,506.4164298,440.3648283
LOC100267059,233.3906169,122.2349965,231.9811789,200.4987472
LOC104880883,12.74822697,35.74122706,7.581084278,2.746558181
LOC100261870,564.8445182,380.2866559,832.4030537,771.7828488
LOC104880884,120.6178398,74.34175229,3.032433711,2.746558181
LOC100256776,487.3745235,540.4073532,183.4622395,195.9211502
LOC100246512,212.7973272,300.2263073,25.77568654,40.28285332
LOC104880886,213.77796,243.7551686,43.97028881,38.45181453
LOC100263647,1276.783963,878.5193611,473.0596589,396.4198974
LOC100255191,522.6773059,667.6461215,206.2054924,334.1645787
LOC100250030,1326.796238,1622.651709,2565.43892,2795.080709
LOC100244716,1557.244956,1465.390309,3059.725615,2964.451796
LOC100258497,1265.016369,677.6536651,597.3894411,430.294115
LOC100267032,1171.856249,1282.395227,1259.976207,1318.347927
LOC100261842,1620.005458,1927.881788,1936.208925,1765.121391
LOC100253364,142.1917624,135.1018383,90.97301133,88.80538118
LOC100246481,1319.931808,671.9350687,2345.587476,1749.557561
LOC100243115,4338.319702,2620.546768,11958.40234,9251.323472
LOC100263618,233.3906169,169.4134163,178.913589,182.1883593
LOC100255112,198.0878345,375.2828841,6.064867422,5.493116362
LOC100244828,1756.313424,1748.460828,2271.29285,2651.344164
LOC100244801,1608.237864,1705.571355,1628.416903,1929.914882
LOC100261937,625.6437545,590.445071,306.2758048,422.0544405
LOC100267138,2928.169673,3063.737984,3123.406722,3482.635773
LOC100256838,372.6404808,466.7804254,145.5568181,223.386732
LOC100251708,36.28341523,53.61184059,18.19460227,14.6483103
LOC104880899,2426.085656,1115.126284,4205.985557,3189.669567
LOC100246569,850.2086759,769.1512063,830.8868368,842.2778421
LOC100241450,143.1723952,224.4549059,615.5840434,808.4036246
LOC100255186,6.864429909,19.30026261,39.42163824,25.63454302
LOC100251621,1618.044193,1517.572501,2172.738754,2622.963063
LOC100256871,282.4222591,257.3368348,57.61624051,95.21401694
LOC100251739,44.12847799,52.89701605,37.90542139,54.93116362
LOC100241349,101.9858158,130.812891,72.77840907,80.56570664
LOC100854256,44.12847799,44.31912155,71.26219221,40.28285332
LOC104880887,29.41898532,29.30780619,53.06758994,57.6777218
LOC100243081,78.45062753,175.8468371,39.42163824,117.1864824
LOC100246598,132.385434,78.63069953,43.97028881,22.88798484
LOC104880888,19.61265688,27.16333257,89.45679448,88.80538118
LOC100263702,1772.003549,2558.357033,3052.14453,3084.384837
LOC100258551,306.9380802,481.7917408,191.0433238,241.6971199
LOC100253416,164.7463178,102.2199094,69.74597536,50.35356665
LOC100248290,134.3466996,122.2349965,110.6838305,82.39674542
LOC100241475,114.7340428,94.35683944,9.097301133,13.7327909
LOC100258586,20738.42339,14390.13284,16922.49632,14824.09002
GER,27.45771964,26.44850802,28.80812026,10.07071333
LOC100253446,1386.614842,1200.190405,1044.673413,1224.964949
LOC100248328,10210.34917,8815.216242,1338.819483,1508.775961
LOC100243023,81.39252606,75.77140137,7.581084278,5.493116362
LOC100265469,97.08265157,168.6985917,98.55409561,193.1745921
LOC100255170,0.0,30.73745527,6.064867422,1.831038787
LOC104880902,54.91543927,53.61184059,57.61624051,74.15707088
LOC100265313,22825.21008,12455.81763,8578.754969,5912.424244
LOC100267196,119.637207,125.0942947,22.74325283,34.78973696
LOC100256737,71.58619762,77.20105045,42.45407196,41.19837271
LOC104880907,50.99290789,35.74122706,27.2919034,34.78973696
LOC100267151,18.63202404,18.58543807,16.67838541,13.7327909
LOC100267087,9.806328441,17.87061353,3.032433711,11.90175212
LOC109123508,21.57392257,48.6080688,16.67838541,21.05694605
LOC100264794,29.41898532,48.6080688,36.38920453,50.35356665
LOC100252747,2323.119208,3311.067275,8525.687379,6754.702086
LOC100252899,698.210585,375.9977087,835.4354874,880.7296566
LOC100257895,2628.096022,3837.178137,6475.76219,7608.88168
LOC100263170,3825.448725,3724.950684,5620.615884,5076.555038
LOC100263032,23.53518826,43.60429701,1.516216856,1.831038787
LOC100240913,264.7708679,446.7653383,703.524621,1072.07321
LOC104880905,87.27632313,120.0905229,128.8784327,152.8917387
LOC100853582,35.30278239,30.02263073,174.3649384,150.1451806
LOC100246003,103.9470815,168.6985917,30.32433711,4.577596968
LOC100251144,343.2214954,381.0014805,43.97028881,23.80350423
LOC100256300,1293.454721,929.9867281,667.1354164,727.8379179
LOC100261466,43.14784514,7.148245412,37.90542139,29.2966206
LOC100261396,417.7495916,467.49525,297.1785037,322.2628265
LOC100266600,3523.413809,3604.860161,597.3894411,729.6689567
LOC100259716,81.39252606,90.78271673,36.38920453,130.0037539
LOC100256273,153.9593565,134.3870137,6.064867422,16.47934908
LOC100261365,31.38025101,22.87438532,3.032433711,0.0
LOC100249426,743.3196958,770.5808554,62.16489108,85.14330361
LOC100245053,984.5553755,897.1047992,880.9219931,926.5056263
LOC100267365,2728.120572,2955.799478,4810.956083,5181.839768
LOC100257088,1886.737592,2742.781765,4680.561433,5364.943647
LOC104880913,26.47708679,35.74122706,386.6352982,390.9267811
LOC100251961,1876.931264,1966.482313,3854.223247,3527.496224
LOC100243318,45.10911083,32.16710435,100.0703125,97.96057512
LOC109123453,30.39961817,15.72613991,68.2297585,78.73466785
LOC109123543,7.845062753,7.863069953,21.22703598,19.22590727
LOC104880914,27.45771964,6.433420871,4.548650567,21.05694605
LOC100246825,5526.846709,5882.29115,16249.29604,15604.11254
LOC100241703,1825.938356,1293.117595,2588.182172,2149.639536
LOC100254527,712.9200777,917.8347109,535.22455,535.5788453
LOC100259646,1650.405077,1441.086275,1669.354758,1616.807249
LOC100264828,8540.331439,2983.677635,1091.676136,713.1896076
LOC100242538,2017.16176,668.360946,181.9460227,101.6226527
LOC100247673,824.7122219,441.7615665,160.7189867,139.1589478
LOC100252779,2178.96618,780.588399,68.2297585,41.19837271
LOC100257932,2348.615662,749.8509437,216.8190103,193.1745921
LOC100263064,4756.069294,1739.168109,356.3109611,318.600749
LOC100240803,658.9852712,235.1772741,94.00544504,64.08635755
LOC100245897,3380.241414,1194.471808,518.5461646,244.4436781
LOC100251039,101.0051829,65.76385779,33.35677082,40.28285332
LOC100256196,467.7618666,153.6872764,98.55409561,45.77596968
LOC100261290,1289.53219,464.6359518,442.7353218,311.2765938
LOC100266494,2511.400714,866.3673439,906.6976796,779.107004
LOC100244149,506.9871804,486.080688,33.35677082,19.22590727
LOC100244345,168.6688492,123.6646456,115.232481,170.2866072
LOC100853006,6494.731327,4521.265223,15582.16062,15622.42293
LOC100254609,1233.636118,1218.775843,1463.149266,1357.715261
LOC100264907,95.12138588,210.8732397,59.13245737,52.18460544
LOC100249308,60.79923634,165.8392936,224.4000946,187.6814757
LOC100254643,1299.338518,1441.8011,2160.609019,1949.140789
LOC109123513,79.43126037,59.33043692,121.2973484,123.5951181
LOC100242621,542.2899628,517.5329678,269.8866003,243.5281587
LOC100247755,0.980632844,20.7299117,22.74325283,20.14142666
LOC100264944,110.8115114,73.62692774,153.1379024,144.6520642
LOC100852783,6.864429909,13.58166628,22.74325283,29.2966206
LOC109121520,43.14784514,10.72236812,83.39192706,63.17083816
LOC100251116,362.8341523,389.579375,796.0138492,825.798493
LOC100256277,650.1595757,652.6348061,820.2733189,968.6195184
LOC100261371,11.76759413,17.15578899,7.581084278,2.746558181
LOC100258038,4667.812338,6534.211131,1817.94401,831.2916094
LOC100240921,975.7296799,716.2541903,836.9517043,886.222773
LOC100253083,37.26404808,22.87438532,15.16216856,25.63454302
LOC100249395,598.1860349,346.6899025,2659.444365,2348.307245
LOC100246008,1282.66776,907.8271673,1748.198034,1668.991855
LOC100852993,263.7902351,311.6635,37.90542139,21.97246545
LOC100254502,10.78696129,17.87061353,12.12973484,3.662077574
LOC100259620,2880.118663,2910.765532,497.3191286,462.3372938
LOC100251152,3040.94245,3142.368683,3000.593157,2463.662688
LOC100256306,1772.984182,1826.376703,2204.579308,2550.637031
LOC100261403,2723.217408,2033.67582,2856.552556,2736.487467
LOC104880922,63.74113487,34.31157798,34.87298768,31.12765938
LOC100247644,248.1001096,346.6899025,174.3649384,185.8504369
LOC100266606,1307.183581,1242.365053,1297.881628,1570.11576
LOC100244267,4513.852981,2448.988878,4354.574809,4221.459924
LOC100249432,1584.702676,1318.851279,826.3381863,854.1795942
LOC109123452,68.64429909,136.5314874,153.1379024,270.0782211
LOC100254533,19913.71117,13061.27402,14915.02521,12617.68828
LOC100853195,35.30278239,42.88947247,42.45407196,41.19837271
LOC100242627,168.6688492,238.0365722,222.8838778,253.598872
LOC100258010,2495.710588,2844.286849,2444.141571,2185.344793
LOC100259651,6060.310977,7291.925145,7051.924595,6383.001212
LOC100263145,1005.148665,1342.440488,852.1138728,1128.835412
LOC104880924,267.7127664,162.2651709,184.9784564,184.0193981
LOC100240890,406.9626303,581.152352,391.1839487,399.1664556
LOC100245985,54.91543927,40.03017431,9.097301133,6.408635755
LOC100251121,61.77986918,38.60052523,36.38920453,26.55006241
LOC104877359,101.9858158,105.0792076,25.77568654,17.39486848
LOC100261375,18.63202404,43.60429701,42.45407196,26.55006241
LOC100261263,5472.911903,5871.568781,6336.270239,6198.066295
LOC100266686,166.7075835,199.436047,28.80812026,46.69148907
LOC100854467,790.3900724,757.7140137,410.8947679,438.5337895
LOC100249511,308.8993459,375.2828841,33.35677082,34.78973696
LOC100254619,515.812876,839.9188359,316.8893228,312.1921132
LOC100264918,540.3286971,699.8132258,902.1490291,994.2540615
LOC100854493,332.4345342,175.8468371,83.39192706,72.32603209
LOC100247766,120.6178398,104.364383,22.74325283,15.56382969
LOC104880926,171.6107477,205.1546433,110.6838305,101.6226527
LOC100258014,635.450083,961.4390079,1179.616714,1327.503121
LOC100240895,887.4727239,1093.681548,1275.138376,1194.752809
LOC100264834,148.0755595,74.34175229,81.8757102,75.07259028
LOC100245989,107.8696129,184.4247316,60.64867422,85.14330361
LOC100251126,1006.129298,889.2417293,66.71354164,51.26908604
LOC100261380,1106.153848,1514.713203,2601.828124,2395.914253
LOC100242544,2403.531101,2248.123182,473.0596589,346.0663308
LOC100266583,210.8360615,356.6974461,9.097301133,0.0
LOC100247678,121.5984727,125.0942947,180.4298058,154.7227775
LOC104880927,45.10911083,52.89701605,19.71081912,25.63454302
LOC100252786,559.941354,506.0957752,324.4704071,335.0800981
LOC109123568,7.845062753,20.01508715,19.71081912,10.07071333
LOC100257937,1678.843429,1911.440823,3226.509469,3305.94053
LOC100259630,65.70240056,59.33043692,60.64867422,27.46558181
LOC104880928,76.48936184,80.77517316,36.38920453,24.71902363
LOC100854803,11.76759413,38.60052523,19.71081912,21.97246545
LOC100252764,693.3074208,762.0029609,1026.478811,1301.868578
LOC100245882,112.7727771,152.9724518,103.1027462,84.22778421
LOC100240809,11862.71552,8898.135889,18995.16477,17303.31654
LOC100254625,3661.68304,1811.365387,1523.79794,1636.948676
LOC100245903,1055.16094,635.4790171,353.2785273,213.3160187
LOC104880929,20.59328973,32.16710435,43.97028881,53.10012483
LOC109123474,29.41898532,37.17087614,68.2297585,68.66395452
LOC104880930,35.30278239,78.63069953,47.00272252,56.7622024
LOC100251045,2620.250959,2184.503798,2028.698153,1905.195858
LOC100247772,230.4487184,252.333063,306.2758048,324.0938653
LOC100256200,212.7973272,283.0705183,171.3325047,163.8779715
LOC100252885,5242.463185,5832.253432,9988.836644,11014.61382
LOC100240900,2343.712497,2381.080547,3253.801372,2824.377329
LOC100245992,1645.501912,1574.04364,2037.795454,2017.804744
LOC100261296,225.5455541,313.093149,303.2433711,277.4023763
LOC100266500,2317.235411,3030.14123,1068.932883,981.4367899
LOC100256290,636.4307158,660.4978761,897.6003785,1130.666451
LOC100244155,712.9200777,1120.844881,454.8650567,633.5394204
LOC100249313,3563.619756,2727.055625,4710.88577,3971.523129
LOC100254423,797.2545023,791.3107671,1598.092566,1977.52189
LOC100244248,276.538462,398.872094,98.55409561,89.72090057
LOC100259755,885.5114582,602.5970882,338.1163588,280.1489344
LOC100264952,570.7283153,454.6284082,391.1839487,346.9818502
LOC100249414,21.57392257,20.01508715,19.71081912,20.14142666
LOC100254517,196.1265688,362.4160424,541.2894174,451.351061
LOC100252914,910.0272793,1054.366198,665.6191996,479.7321622
LOC100242530,23.53518826,70.05280504,30.32433711,9.155193936
LOC100258045,269.6740321,358.8419197,77.32705963,95.21401694
LOC100252770,54.91543927,74.34175229,24.25946969,40.28285332
LOC100257922,224.5649213,181.5654335,22.74325283,26.55006241
LOC100263184,1013.974361,984.3133932,952.1841853,1112.356063
LOC100240927,5727.876443,5607.798526,5079.326466,4869.647655
LOC104880931,253.0032738,315.9524472,134.9433001,84.22778421
LOC100244138,65.70240056,72.19727866,27.2919034,30.21213999
LOC100249524,778.6224782,861.3635722,1643.579071,1550.889853
LOC100254633,40.20594661,117.2312248,12.12973484,4.577596968
LOC100242644,6.864429909,10.00754358,98.55409561,71.4105127
LOC100246014,2770.287785,3419.720605,1435.857362,1477.648301
LOC100247779,674.6753968,655.4941043,826.3381863,867.9123851
LOC100252893,132.385434,71.48245412,71.26219221,46.69148907
LOC100248255,904.1434823,553.9890194,368.4406959,397.3354168
LOC100256205,232.4099841,192.2878016,221.3676609,178.5262818
LOC104880942,33.3415167,142.9649082,74.29462592,82.39674542
LOC100244934,63.74113487,144.3945573,157.686553,195.0056308
LOC100250185,19.61265688,35.02640252,10.61351799,21.05694605
LOC100262089,645.2564114,762.0029609,6.064867422,6.408635755
LOC104880954,25.49645395,25.01885894,47.00272252,35.70525635
LOC104880943,7.845062753,4.288947247,42.45407196,49.43804725
LOC104880945,31.38025101,32.8819289,112.2000473,107.1157691
LOC100250179,31.38025101,31.45227981,68.2297585,75.07259028
LOC100258706,30.39961817,143.6797328,65.19732479,61.33979937
LOC100243224,281.4416263,132.9573647,0.0,0.0
LOC104880950,0.0,23.58920986,6.064867422,3.662077574
LOC100253734,3.922531376,7.863069953,39.42163824,14.6483103
LOC100267535,15.69012551,20.7299117,7.581084278,12.81727151
LOC100264156,137.2885982,145.8242064,141.0081676,130.9192733
LOC100243610,18.63202404,11.43719266,22.74325283,28.3811012
LOC100265929,96.10201872,90.06789219,56.10002366,66.83291573
LOC100241766,182.397709,98.64578669,489.7380443,373.5319126
LOC100852631,586.4184408,463.9211272,212.2703598,277.4023763
LOC100255538,392.2531376,258.7664839,130.3946496,227.964329
LOC100250360,984.5553755,884.2379575,824.8219694,958.5488051
LOC100262371,1269.919533,912.1161146,1360.046519,1404.40675
LOC100241871,1009.071197,1033.636287,1687.54936,1582.933032
LOC100245237,4354.009828,3810.729629,5931.440339,5732.982443
